Page ID,Page name,Disclaimer,Amount spent (ZAR)
133307190069756,Amnesty International South Africa,Amnesty International South Africa,≤100
105398335585126,Western Cape Education Department,Western Cape Education Department,≤100
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,≤100
478479492268974,Sunday Times ZA,Arena Africa,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
86579745433,South African Institute of Race Relations,South African Institute of Race Relations,≤100
136956534616,Times LIVE,TimesLIVE,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
108896000503833,PR Councillor Ashwin Jansen - Ward 56,PR Councillor Ashwin Jansen - Ward 56,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
