Page ID,Page name,Disclaimer,Amount spent (RON)
122074554119,EU Social,EU Social,≤100
1395939193764858,Marcel Ciolacu,Partidul Social Democrat,≤100
178362315106,European Parliament,European Parliament,≤100
108723169291363,Daniel Suciu,Partidul Social Democrat,≤100
956355914376802,Bogdan Ivan,Bogdan Ivan,≤100
106098884636145,ADI Deșeuri Bistrița-Năsăud,ADI Deseuri Bistrita-Nasaud,≤100
163943696987223,Ziarul Puterea,Ziarul Puterea,≤100
731035500293728,Siegfried Muresan,Siegfried Muresan,≤100
360828814115641,Asociatia Slujire Crestina,Asociatia Slujire Crestina,≤100
111273528544907,Alianța Național Creștină,Alianța Național Creștină,≤100
1145522045624751,Filip Havarneanu,Filip Havarneanu,≤100
114319753592403,AFACERI.news,Trend Communication,≤100
220579784732993,Daniel Buda,Daniel Buda,≤100
149371012371397,Newsweek Romania,Newsweek Romania,≤100
321890494859228,Vlad Gheorghe,Vlad Gheorghe,≤100
107669378478704,Zăgrean Ioan,Zăgrean Ioan,≤100
104417752138292,Claudiu Târziu,Claudiu Târziu,≤100
102106432515274,Partidul Patriotilor,Partidul Patriotilor,≤100
1128229287275038,Silvia Dinică,Silvia Dinică,≤100
526553594496566,Ramona Strugariu,Ramona Strugariu,≤100
104369154745548,Diana Stoica,Diana Stoica,≤100
174291436685142,Gabriel Valer Zetea,Gabriel Valer Zetea,≤100
100984538456634,Florin Barbu,Florin Barbu,≤100
1560147330888040,Winkler Gyula,Winkler Gyula,≤100
181221645364365,Carmen Avram,Carmen Avram,≤100
260365460647855,Mircea Geoana,Mircea Geoana,≤100
109849657256655,60m.RO,60M.RO,≤100
121357538490187,Tineri Europeni / Young Europeans Romania,Junimea Europeană Federalistă,≤100
112130176975380,Radu Ghidău,Radu Ghidău,≤100
106413034496140,Gavra Bogdănel Viorel - vocea cetățenilor,Gavra Bogdănel Viorel - vocea cetățenilor,≤100
163076814300722,Romania1.ro,Romania1.ro,≤100
2443020582586584,Romania Eficienta,Romania Eficienta,≤100
283727512100172,USR Mangalia,Uniunea Salvați România filiala Constanța,≤100
1153758948042333,Cârcu Ioan Caius,Cârcu Ioan Caius,≤100
360184320712594,Raluca Turcan,Partidul Naţional Liberal,≤100
107029625474765,Nicușor Halici,PSD Vrancea,≤100
291132089193,Greenpeace Romania,Greenpeace Romania,≤100
109219267650851,Patriciu Achimaș-Cadariu,Patriciu Achimaș-Cadariu,≤100
1156150484398630,MozaiQ,MozaiQ,≤100
107066808189586,Panorama.ro,NEWBIZ ONLINE PUBLISHING S.R.L.,≤100
163950740830769,Gaz De Romania,Gaz De Romania,≤100
100491781650498,Premierul Nostru,Premierul Nostru,≤100
344517529430253,Senatul Științific,Senatul Stiintific,≤100
103742842531634,Agentiadeinformatii.ro,AgentiadeInformatii.ro,≤100
1600886623504873,PressOne,Press One Media SRL,≤100
101340741758468,Radu Pescar,Radu Pescar,≤100
101971268361738,Andrei Miftode,Cabinet Parlamentar Marius Andrei Miftode,≤100
404109952964413,Fundatia Motivation Romania,Fundația Motivation România,≤100
502514186907494,Apa Noastră,Apa Noastră,≤100
102410783138358,Anuntul Telefonic,Anuntul Telefonic SRL,≤100
111254638076967,Forța Dreptei Dâmbovița,Forța Dreptei Dâmbovița,≤100
321896004518929,Ioan Mang,Ioan Mang,≤100
108124730689140,Raul Olajos,Raul Olajos,≤100
600025356762034,Carina Pflege Locuri de munca Germania,Olimpia Schugar,≤100
103383915623247,Mișcarea pentru Democrație Directă,Mișcarea pentru Democrație Directă,≤100
108654690750522,Claudiu Mureșan,Claudiu Mureșan,≤100
137651470305528,Federația Patronală Petrol și Gaze,Federatia Patronală Petrol și Gaze,≤100
104381545115057,Sorin-Titus Muncaciu,Media Stream SRL,≤100
104143560936377,Irineu Darău,Birou Parlamentar Ambrozie-Irineu Darău,≤100
779335275738093,Podul,Podul,≤100
494469087244449,Eugen Tomac,Eugen Tomac,≤100
799949990211564,Ioana Ramona Bruynseels,Ioana Ramona Bruynseels,≤100
106210688186070,TemaZilei.RO,TemaZilei.RO,≤100
939093039450192,PS News,PS News,≤100
102991845063279,Criticii.RO,Criticii.ro,≤100
101763692272709,Avocat Ciuchi Elena-Corina,Cabinet de Avocat CIUCHI Elena-Corina,≤100
101983854866860,DigiPres,DIGIPRES.RO,≤100
293443534092169,Victor Negrescu,Victor Negrescu,≤100
186612088034700,Facias - Fundatia pentru Apararea Cetatenilor Impotriva Abuzurilor Statului,FACIAS,≤100
1588393841231620,Gursk Medica,These ads ran without a disclaimer,≤100
103720355096432,ProPublica.RO,ProPublica.RO,≤100
401741783276003,Marius Pașcan,Marius Pașcan,≤100
100712539310513,5news.RO,5news.RO,≤100
103164392708198,Alexandru Neagu,Alexandru Neagu,≤100
103025289271151,Momente Speciale,These ads ran without a disclaimer,≤100
101462959574536,Agrocentrala,Agrocentrala,≤100
122480165084642,Curierul Românesc,Curierul Românesc,≤100
109100980560872,ShopGuru,These ads ran without a disclaimer,≤100
103485715128042,Gazetarii.RO,Gazetarii.RO,≤100
114460923709287,4media.INFO,4media.INFO,≤100
201920416986321,EM360 Studio,EM360 cu Adi Maniutiu,≤100
675042232534141,Vincze Loránt,Vincze Loránt,≤100
108073928924572,Vocea Dacilor,Vocea Dacilor,≤100
312564186105027,Alexandru Iovescu,Alexandru Iovescu,≤100
100283236029049,Scutul.ro,Scutul.ro,≤100
163437520370980,Zi de Zi,Zi de Zi,≤100
288705370822,Tusványos,Tusványos,≤100
101161965173287,Ropres.RO,Ropres.ro,≤100
412140715514446,Florin-Alexandru Alexe,Florin-Alexandru Alexe,≤100
104303254861007,Petre Enciu,Petre Enciu,≤100
100146543175468,Best Germany Autos Arad,These ads ran without a disclaimer,≤100
113387906767945,Nicoleta Bercaru,Nicoleta Bercaru,≤100
102743169253473,Reciclăm în România,Reciclăm în România,≤100
157785927628662,Cristina Rizea,Cabinet Parlamentar Cristina Rizea,≤100
111683464064929,Sergiu Mihalcea,Sergiu Mihalcea,≤100
