Page ID,Page name,Disclaimer,Amount spent (BOB)
279677395908479,Virginio Lema Trigo,Walter Agustin Zambrana Arze,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
856012741442139,Ipas LAC,NEUMA,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
102351595022048,Carlos Montaño Alcalde,Richard Chambi Gutierrez,≤100
109629923719970,Nely Gallo senadora por Tarija,Mayortec,≤100
636958269681223,Mauricio Lea Plaza P.,Mauricio Adolfo Lea Plaza Peláez,≤100
105894621469686,Coordenada Digital,Coordenada Digital,≤100
107585134511680,Jaime Mamani Espíndola,Wilmer Rivero Nino,≤100
331406083686277,Vladimir Peña,Vladimir Ariel Peña Virhuez,≤100
370615526396567,Pablo Arízaga Ruiz,Walter Pablo Arizaga Ruiz,≤100
111585510603603,Elena Pachacute - Diputada Nacional,María Elena Pachacute Ticona,≤100
105132091396199,Aleiza Alcira Rodríguez Montero.,These ads ran without a disclaimer,≤100
102652851097134,Oscar Balderas Diputado,Oscar Alberto Balderas Montaño,≤100
190739455190659,Molly Saldaña,Molly Margarita Saldaña Araujo,≤100
100685516644957,Fundación Foro,These ads ran without a disclaimer,≤100
