Page ID,Page name,Disclaimer,Amount spent (SEK)
149155351773944,SEB,SEB,6461
608975645850217,Vattenfall,Vattenfall Sverige,5266
151159271594797,Systembolaget,Systembolaget,3342
161213770567846,Operation Smile Sverige,Operation Smile Sverige,3319
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,2939
109886133732943,RESCUE - Sverige,RESCUE - Sverige,2838
126567104406,Hyresgästföreningen,Hyresgästföreningen,2676
382243262003,Plan International Sverige,Plan International Sverige,2661
369582590803,Dagens ETC,ETC-tidningarna,2325
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,2286
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,2128
223302541061447,Nema Problema,Nema Problema,1804
95735961890,Greenpeace Sverige,Greenpeace Sverige,1712
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),1544
111630258867610,Röda Korset,Röda Korset,1452
114262485262083,Konsumentverket,Konsumentverket,1184
149155351773944,SEB,Skandinaviska Enskilda Banken,1004
72659261793,Rädda Barnen,Rädda Barnen,995
118162038224731,Moderaterna i Stockholms stad och län,Moderaterna i Stockholms stad och län,886
59324455950,UNICEF Sverige,UNICEF Sverige,841
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,810
186513678039755,Fortum,Fortum Sverige,792
576845979156129,Techarenan,Techarenan,753
162985227114132,Skellefteå Kraft,Skellefteå Kraft,741
153270724787,Amnesty International Sverige,Amnesty International Sverige,707
101341883359561,Matsmart Sverige,Matsmart,625
1447781535451300,Liberalerna Sollentuna,Liberalerna Sollentuna,615
91818886532,We Effect,We Effect,581
195379633820701,Svenskt Kött,Svenskt Kött,568
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,555
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,518
106579105171694,ETC nyhetsmagasin,ETC Media AB,495
175843834306,WaterAid Sverige,WaterAid Sverige,449
19746853632,Djurens Rätt,Djurens Rätt,442
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,414
450481758311196,Moderaterna i Solna,Moderaterna i Solna,369
249195615122371,Sara Skyttedal,Sara Skyttedal Dihang,364
314872662206,Ekonomifakta,Ekonomifakta,344
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,333
42676805259,Diakonia,Diakonia,327
178362315106,European Parliament,European Parliament,325
120653037981614,Örebro universitet,Örebro universitet,319
498767116802809,Vänsterpartiet Region Stockholm,Vänsterpartiet Region Stockholm,305
18880778360,ActionAid Sweden,ActionAid Sweden,292
370182686393713,Centerpartiet Lidingö,Centerpartiet Lidingö,276
166406746310,Resumé,Resumé,271
296423575695,Afrikagrupperna,Afrikagrupperna,268
100401226296083,SFP i Stockholm,SFP i Stockholm,261
1439778006254125,Evin Incir,Socialdemokraterna i Europaparlamentet,251
1495636290691848,Vänsterpartiet Stockholms stad,Vänsterpartiet Stockholm stad,249
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,224
100323819247251,Désirée Pethrus,Kristdemokraterna Stockholm,221
91217182731,Nordiska museet,Nordiska museet,193
255288010153,Sida - Styrelsen för Internationellt Utvecklingssamarbete,Sida - Styrelsen för Internationellt Utvecklingssamarbete,189
391144314309664,Moderaterna i Österåker,Moderaterna i Österåker,187
356032977210,Vi-skogen,Vi-skogen,181
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,174
1531320107133721,Syre,Dagens O2 AB,170
110813562940,Vision,Vision,166
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,166
103296115466644,Skattenytta,Kommissionen för Skattenytta,153
113006852188985,IM Individuell Människohjälp,IM Individuell Människohjälp,148
146338414613,KRAV,KRAV,144
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,140
237146235237,Timbro,Tankesmedjan Timbro,136
465428396919164,Socialdemokraterna i Sollentuna,Socialdemokraterna i Sollentuna,135
709317875766999,Judisk Kultur i Sverige,Judisk Kultur i Sverige,127
534553447006742,Klimatklubben,Klimatklubben,125
286987014656068,Socialdemokraterna Solna,Socialdemokraterna Solna,125
237287320360804,Omtanke.today,Jenny Fors,117
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",116
212284955495610,Elektrikerna,Elektrikerna,107
153270724787,Amnesty International Sverige,These ads ran without a disclaimer,105
106291668359607,Gabriella Lavecchia,Seko,105
328754490337,Vårdförbundet,Vårdförbundet,105
170430663015612,Bravida,These ads ran without a disclaimer,102
277541019375317,Jämställdhetsmyndigheten,Jämställdhetsmyndigheten,101
212604496324,Fackförbundet ST,Fackförbundet ST,≤100
173745622660246,Bring Sverige,Bring Sverige,≤100
310330762482786,Sara Kukka-Salam,Socialdemokraterna Solna,≤100
273053169937029,ClimateHero,ClimateHero,≤100
163305633746125,Karneval förlag,Holviks,≤100
1633181116933852,SvD Junior,SvD Junior (SvD),≤100
110861658082667,Planet One,These ads ran without a disclaimer,≤100
1046128382080700,Vänsterpartiet Värmdö,Vänsterpartiet Värmdö,≤100
231584306927975,Sverigedemokraterna Norrtälje,Sverigedemokraterna Norrtelje,≤100
304929002856002,Miljöpartiet de gröna i Järfälla,Miljöpartiet de gröna i Järfälla,≤100
129841741852473,Folkhälsodalen,Folkhälsodalen,≤100
355819811185620,Arba Kokalari,Moderaterna,≤100
887305194662637,Axess Magasin & TV,Axess Publishing,≤100
130148200513245,Amazon Watch Sverige,Amazon Watch Sverige,≤100
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,≤100
122586417778397,Folkuniversitetet,Folkuniversitetet,≤100
239855722130,Nyhetsmagasinet Fokus,Fokus,≤100
1909176449301715,Svenskt Näringsliv Stockholms och Gotlands län,Svenskt Näringsliv,≤100
902764029818093,Child10,Stiftelsen Child10,≤100
965458110149319,Byggindustrin,Byggindustrin,≤100
175656912484553,Unionen,Unionen,≤100
118090278221826,Erikshjälpen,Erikshjälpen,≤100
113710601984970,Barnfonden,Barnfonden,≤100
100274175084897,Scenario 2030,Senario 2030,≤100
1139599896134889,Moderaterna i Brännkyrka/Älvsjö,Moderaterna i Brännkyrka,≤100
489117804456725,Teater Tribunalen,Teater Tribunalen,≤100
363986787047878,Sverigedemokraterna Nacka,Örmä Esa Pekka,≤100
104928476281245,Ibn Rushd Studieförbund,Ibn Rushd Studieförbund,≤100
322439964487541,ETC El,ETC El,≤100
135062563176874,Utrikespolitiska Institutet,Utrikespolitiska Institutet,≤100
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,≤100
230671826970236,Uppsala konstmuseum,Uppsala kommun,≤100
477905795656447,Sverigedemokraterna Huddinge,Sverigedemokraterna Huddinge,≤100
735108653195373,Vänsterpartiet Haninge,Olofsson Lars-Johan Patrik,≤100
1491285471125054,Vänsterpartiet Södertälje,Vänsterpartiet Södertälje,≤100
184879078767802,School of Global Studies,University of Gothenburg,≤100
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,≤100
109151468296542,Partiet MoD,MoD Ideell förening,≤100
217391588404948,Katalys,Katalys,≤100
115101541907729,Värmdömoderaterna,Värmdömoderaterna,≤100
899603916845362,JAG Personlig assistans,JAG Personlig assistans,≤100
539297539496434,Dagens Samhälle,Dagens Samhälle,≤100
84175912332,Drevvikenpartiet,Drevvikenpartiet,≤100
229651940519344,Stadsutveckling Stockholm,Stockholms stad,≤100
