Page ID,Page name,Disclaimer,Amount spent (ILS)
360579527982726,מחאת הגלימות השחורות,מחאת הגלימות השחורות,1291
501178966564217,פורום קהלת Kohelet Forum,פורום קהלת Kohelet Forum,656
107217383988190,מגזין אפוק,Epoch Magazine,637
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",497
1073548259341247,לובי 99,לובי 99,475
849824028408565,תנועת אם תרצו,תנועת אם תרצו,343
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",330
100614131548339,עמוס שפירא - ראש אחר לתל אביב-יפו,Amos Shapira,287
248723598607259,ארגון בזכות,Bizchut,265
198917210119704,שלום עכשיו,שלום עכשיו,244
104743111658191,Ron Ben Shushan,רון בן שושן,191
129709433742187,Shalem College - המרכז האקדמי שלם,Shalem College - המרכז האקדמי שלם,187
206692749419285,עיריית ראשון לציון,Debby&Ron LTD,159
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,152
161096657252221,שוברים שתיקה,שוברים שתיקה,149
790149967713981,דרכנו,דרכנו,145
1662907067255622,איגוד הגז הטבעי,Unik,136
109523830757998,דמוקרטtv,דרכנו,135
604890186681585,מור ויצמן,Mor Weitzman,132
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,132
337591096309750,Embassy of Ukraine in the State of Israel,Embassy of Ukraine in the State of Israel,131
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,126
361464970647064,זהר בלום,זהר בלום,121
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,119
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,119
810904589094226,צביקה ברוט - Tzvika Brot,צביקה ברוט - Tzvika Brot,119
134470763282957,European Union in Israel,European Union in Israel,115
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,111
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,110
100301088671913,Tal Hershkovitz,Tal Hershkovitz,110
137449656335533,Amnesty International Israel,Amnesty International Israel,107
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,106
204780362875106,מקור ראשון,מקור ראשון,103
1546772755634761,עמותת  מִפרקים צעירים - Mifrakim Tzeirim association,עמותת מפרקים צעירים,≤100
723141737847411,ראובן לדיאנסקי,ראובן לדיאנסקי,≤100
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,≤100
1506163609667780,שקוף - גוף התקשורת של הציבור,שקוף,≤100
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",≤100
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,≤100
124894077550811,ישראל חופשית,ישראל חופשית,≤100
424140048151593,אזרחים ותיקים - חולון,אזרחים ותיקים - חולון,≤100
114501578583315,סינמטק תל אביב,Cinematheque Tel Aviv,≤100
2380394765367859,זהר טל  Zohar Tal,Zohar Tal,≤100
103183301914371,כוח של אמא,Nataly Milner,≤100
114630296604026,"Davar - Workers, Society and Economy in Israel",דבר העובדים בארץ ישראל,≤100
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",≤100
304921469636475,סיכוי-אופוק سيكوي-أفق,עמותת סיכוי-אופוק,≤100
704953553224965,Вопросы гражданства и статуса в Израиле. Адвокат Александр Френкель,Alexander Adv,≤100
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",≤100
