Page ID,Page name,Disclaimer,Amount spent (CAD)
2112106495731697,Wild First,Canadian Coastal Research Society,1250
203652059653094,Government of British Columbia,Government of British Columbia,1050
115835521825983,UNHCR Canada,UNHCR Canada,779
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,556
113297740077607,Canadian Energy Centre,Canadian Energy Centre,354
261752512263,Canadian Red Cross,Canadian Red Cross,322
195608229977,BC NDP,BC NDP,294
33730130515,Metro Vancouver,Metro Vancouver,279
6319213302,Heart & Stroke,Heart & Stroke,268
109045051805492,Made The Canadian Way,Canadian Energy Centre,257
104853517861788,Surrey’s Say on Policing,National Police Federation,244
168617319831578,Nature Canada,Nature Canada,240
256967407720183,LEO,Léger,213
107385241806,Plan International Canada,Plan International Canada,188
27234020592,UNICEF Canada,UNICEF Canada,182
139019864276,Oxfam Canada,Oxfam Canada,163
14742445214,BC Green Party,BC Green Party,151
150508548780741,Aman Singh,BC New Democrat Caucus,150
394745970602999,The Council of Canadians,The Council of Canadians,142
24235835555,Kids Help Phone,Kids Help Phone,135
35715544220,Stand.earth,Stand.earth,130
163336718421,PSAC - AFPC,PSAC - AFPC,126
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,124
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,109
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,103
103145009203143,The Next Climate Fellowship,The Next Climate Fellowship,101
104152709183684,Convenience Retailers 4 SC,Convenience Retailers Alliance,≤100
1097840090260804,National Police Federation,National Police Federation,≤100
202220023130891,Bell Canada,Bell Canada,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
638391216643974,CodeBlue BC,CodeBlue BC,≤100
405377872902754,Canada Action,Canada Action,≤100
103912195154922,CiviX West Vancouver,CIVIX WEST VANCOUVER ELECTOR SOCIETY,≤100
259187344111223,Coastal First Nations,Coastal First Nations,≤100
19750184960,Greenpeace Canada,Greenpeace Canada,≤100
117109432079,CAMH Foundation,CAMH Foundation,≤100
5794733873,David Suzuki Foundation,David Suzuki Foundation,≤100
103947395932025,mstrishaaa,Trish Tsui Ting Ting Yeung,≤100
176256900912,Saskatchewan Party,The Saskatchewan Party,≤100
110179134502701,The Healthy Ecologies and Lifestyles Lab,Simon Fraser University,≤100
190502667652613,Canada’s NDP / Le NPD du Canada,Canada’s NDP / Le NPD du Canada,≤100
109351050711893,IndigiNews,The Discourse,≤100
143249880633,World Animal Protection Canada,World Animal Protection Canada,≤100
89719067596,St. Paul's Foundation,St. Paul's Foundation,≤100
336963316348550,Ucore Rare Metals Inc.,Ucore Rare Metals Inc.,≤100
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,≤100
104386908631938,Pathways Alliance,Pathways Alliance,≤100
722859698048730,Manitoba School Boards Association,the Manitoba School Boards Association,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,≤100
345800815486259,SEIU Local 2,SEIU Local 2,≤100
53071821078,Monarchist League of Canada / Ligue monarchiste du Canada,The Monarchist League of Canada,≤100
213972982110718,Terry Beech,"Terry Beech, MP for Burnaby North Seymour",≤100
104308078247296,Science Up First,Science Up First,≤100
163765883653829,Watershed Watch Salmon Society,Watershed Watch Salmon Society,≤100
106360778489053,Fuelling Canada,Canadian Gas Association,≤100
901776976544599,RBC Wealth Management,RBC Wealth Management,≤100
250592478295316,C2C Journal,C2C Journal,≤100
208623349175687,UBC Okanagan,UBC Okanagan,≤100
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,≤100
149637145096756,Conservative Party of BC,Conservative Party of British Columbia,≤100
568938803293644,True North,True North,≤100
100999094747422,Land Needs Guardians,Land Needs Guardians,≤100
714595698939267,TPC - Therapeutic Psilocybin for Canadians,Therapsil,≤100
107500791481568,Kevin Falcon,BC Liberal Party,≤100
136350861428,Sierra Club BC,Sierra Club BC,≤100
31912359596,University of Saskatchewan,University of Saskatchewan,≤100
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,≤100
367461053332566,Community-Based Research Centre - CBRC,Community-Based Research Centre,≤100
169042736456594,All Out,ConnectAd,≤100
1876748445895294,Canadians for Affordable Energy,Canadians for Affordable Energy,≤100
292510684155676,Metro Vancouver Regional Parks,Metro Vancouver,≤100
25128859552,The Canadian Encyclopedia,Historica Canada,≤100
52543970197,Environmental Defence Canada,Environmental Defence,≤100
116782381840657,Little Chamber Music,These ads ran without a disclaimer,≤100
8333961820,University of Calgary,University of Calgary,≤100
652812671407912,Selam Debs,Selam Debs,≤100
121222984568561,Amnesty International Canada,Amnesty International Canada,≤100
123235041462,The Fraser Institute,Fraser Institute,≤100
105288666168351,SOS Children's Villages Canada,SOS Children's Villages Canada,≤100
925033857594085,SureHealth Canada,SureHealth,≤100
25553935482,BC Liberal Party,BC Liberal Party,≤100
49530722523,Ecojustice,Ecojustice,≤100
101729102849963,Imperial_Оil,These ads ran without a disclaimer,≤100
149529379528,ICI Colombie-Britannique,Radio-Canada,≤100
105274381361518,The Resolve,The Resolve,≤100
106764462731658,Honest Reporting Canada,Honest Reporting Canada,≤100
182452388854875,Goodman Commercial,Goodman Commercial,≤100
111176008261790,West Coast Now,West Coast Now,≤100
132996628184,City of Vancouver - Local Government,City of Vancouver - Local Government,≤100
753889838292279,BC Assembly of First Nations,BC Assembly of First Nations,≤100
985797494956599,The News Forum,The News Forum,≤100
113595515381248,City of West Kelowna,City of West Kelowna,≤100
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,≤100
233291587365920,Linda Salas & Associates,LSF Immigration Consultants Inc.,≤100
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,≤100
104321259649840,CATIE,CATIE,≤100
99838903265,CPAWS Manitoba,CPAWS Manitoba,≤100
139381346199651,Transport Action,Transport Action Canada,≤100
1553269028327267,Star Sponsored,The Toronto Star,≤100
168521519997520,District of Saanich,The District of Saanich,≤100
931348180234747,In Their Name - The BC Wrongful Death Law Reform Society,The BC Wrongful Death Law Reform Society,≤100
1698373080245187,Safe Salmon: Defend our Wild Salmon,Watershed Watch Salmon Society,≤100
208522499176660,DIVERSEcity,DIVERSEcity Community Resources Society,≤100
177681485609462,Radio-Canada,Radio-Canada,≤100
97884715512,Canadian Museum for Human Rights,Canadian Museum for Human Rights,≤100
190035081047277,International Fellowship of Christians and Jews of Canada,International Fellowship of Christians and Jews of Canada,≤100
111231197686977,The Breach,The Breach,≤100
110193308216095,Canadian Council for Youth Prosperity,The Canadian Council for Youth Prosperity,≤100
1538230646323033,SecondStreet.org,SecondStreet.org,≤100
1157247757741162,Coast Funds,Coast Funds,≤100
177872532253393,National Citizens Coalition,National Citizens Coalition,≤100
156173161107596,Get REAL,Get REAL,≤100
1671097993122619,Children Believe,Children Believe,≤100
572892516092329,"Yvan Baker, MP",Yvan Baker,≤100
420437455160941,Planet Friendly News,Planet Friendly News,≤100
112787880138714,Western Standard,Western Standard New Media Corp.,≤100
184906186150,The Toronto Star,The Toronto Star,≤100
134455149912301,Seva Canada,Seva Canada,≤100
323394301023473,Campbell River and North Island Transition Society,Campbell River & North Island Transition Society,≤100
101263555813789,NorthernBeat News,Northbeat News,≤100
111582684014878,Ryan Williams MP Bay of Quinte,Bay of Quinte Conservative Association,≤100
316302965122489,Clean Energy Canada,Clean Energy Canada,≤100
103655764654302,Indigenous Leadership Initiative,The Indigenous Leadership Initiative,≤100
747010755359685,Renewable Cities,These ads ran without a disclaimer,≤100
113505204575029,Rulebreakers,Martin Girard,≤100
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),Doctors Without Borders/Médecins Sans Frontières (MSF) Canada,≤100
54578722992,Wilderness Committee,Wilderness Committee,≤100
263829137144976,Regulator Watch,Brent Jason Stafford,≤100
112568821728397,Freedom Party of British Columbia,Freedom Party of British Columbia,≤100
392629388021829,Ally Global Foundation,Ally Global Foundation,≤100
206962006904247,Le Grand Marché de Québec,Le Grand Marché de Québec,≤100
259282224084288,The Munk Debates,Munk Debates,≤100
214839395204315,Centre canadien de protection de l'enfance,Canadian Centre for Child Protection,≤100
127187990764230,City of Courtenay,These ads ran without a disclaimer,≤100
142208566054,YMC,Ehm & Co Communications - YMC,≤100
300711017564,EverythingZoomer,Zoomer Magazine,≤100
105020357850802,Pivot,Pivot,≤100
254245404682417,C.D. Howe Institute,C.D. Howe Institute,≤100
109507830610903,Woken Promises,Mavros Whessell,≤100
121099651233937,RAVEN,RAVEN Trust,≤100
268400032839,Croix-Rouge canadienne,Croix-Rouge canadienne,≤100
501178380420004,Indigenous Innovations YVR,John Quang Su,≤100
148668741848610,JSpaceCanada,Press Pause Collective,≤100
172923782752077,Tree Canada / Arbres Canada,Tree Canada / Arbres Canada,≤100
109766438699900,greeneconomyca,These ads ran without a disclaimer,≤100
777481999018344,Jenny Kwan,"Jenny Kwan, MP",≤100
21121691031,Alberta Council of Women's Shelters (ACWS),Alberta Council of Women's Shelters,≤100
1150994581612673,Conservative Journal of Canada,Conservative Journal of Canada,≤100
728747700517089,Michael Barrett,Michael Barrett,≤100
83387648965,Crossroads International,Crossroads International,≤100
109551085801250,Inter-Cultural Association of Greater Victoria,These ads ran without a disclaimer,≤100
111006255191472,Municipal Watch,Municipal Watch,≤100
674109146110155,Debunk Inc,Debunk Inc,≤100
137113152255,Greater Langley Chamber of Commerce,Greater Langley Chamber of Commerce,≤100
232894981968,Nature Conservancy of Canada / Conservation de la nature Canada,Nature Conservancy of Canada / Conservation de la nature Canada,≤100
1968451243484787,Brad Redekopp MP,Brad Redekopp MP,≤100
127330463942,Vancouver International Film Festival,These ads ran without a disclaimer,≤100
179433312091265,Weekly  Voice,Weekly  Voice,≤100
453989538009903,Pregnancy Care Canada,Pregnancy Care Canada,≤100
832116380181697,The Discourse,The Discourse,≤100
103290118198670,Alberta Women's Health Foundation,Alberta Women's Health Foundation,≤100
