Page ID,Page name,Disclaimer,Amount spent (ZAR)
740116816003959,Western Cape Government,Western Cape Government,275
102765088210163,Action SA,ActionSA,≤100
136956534616,Times LIVE,TimesLIVE,≤100
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,≤100
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
133307190069756,Amnesty International South Africa,Amnesty International South Africa,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
119736861394881,Financial Mail,BusinessLIVE,≤100
107169379305548,TLU SA,TLU SA,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
100264376287543,Ward 105 Tshwane - Lida Erasmus,Democratic Alliance Gauteng North,≤100
2145594122138312,Action Society,Action Society,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
110396351742144,DA Tshwane Far East Constituency,Democratic Alliance Gauteng North,≤100
165246196904704,Sakeliga,Sakeliga,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
106365011109894,WoMin African Alliance,WoMin African Alliance,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
748709935278469,Zelna Jansen Consultancy,Zelna Moira Jansen,≤100
246425659800809,Free State Central News,Central News,≤100
103278761413963,Empowering SA,Empowering SA,≤100
750731415621118,Remote Sensing MDPI,These ads ran without a disclaimer,≤100
106710145590829,lady_isa92,These ads ran without a disclaimer,≤100
