Page ID,Page name,Disclaimer,Amount spent (PLN)
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,≤100
57544755889,Amnesty International Polska,Amnesty International Polska,≤100
102931488739,Platforma Obywatelska,Platforma Obywatelska,≤100
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,≤100
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,≤100
136884656519145,IOM Poland,International Organization for Migration,≤100
108675458379147,Liczy się energia,Liczy się energia,≤100
142218132483199,Kasa Stefczyka,Kasa Stefczyka,≤100
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,≤100
50063176484,TVN24,TVN,≤100
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,≤100
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,≤100
475584852475176,Pozytron,Bartłomiej Jan Ginter,≤100
32104614789,Greenpeace Polska,Greenpeace Polska,≤100
2158040201174746,"Rewers Janusz. Zielona Góro, zróbmy to z kulturą. Radny Miasta ZG",Janusz Rewers,≤100
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,≤100
107898832590939,European Commission,European Commission,≤100
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,≤100
104921858016507,Dzień Dobry Podatki,Michał Wilk,≤100
199739460042641,Zdrowie w stylu LUX MED,Zdrowie w stylu LUX MED,≤100
286672948180163,Tomasz Trela,Poseł Tomasz Trela,≤100
145040892212618,Ministerstwo Obrony Narodowej,Ministerstwo Obrony Narodowej,≤100
203627442993022,Portal Oświatowy,Wiedza i Praktyka,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
1683534065241470,OKO.press,OKO.press,≤100
391098174296294,Super Express,se.pl,≤100
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,≤100
1493760307522390,CityFit,CityFit,≤100
178362315106,European Parliament,European Parliament,≤100
173086948664,Infor.pl,Infor.pl,≤100
108006762199271,Renta Wdowia,Renta Wdowia,≤100
257593184447834,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz,≤100
131511477684330,Znak Horyzont,Społeczny Instytut Wydawniczy Znak sp. z o.o.,≤100
111993840665768,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,Stowarzyszenie Ks. Piotra Skargi,≤100
178415208919146,Solidarna Polska,Solidarna Polska,≤100
406758116099067,Fundacja Kasisi,Fundacja Kasisi,≤100
230754547069436,Michał Woś,Michał Woś Poseł na Sejm RP,≤100
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,≤100
514735281965536,Demagog,Stowarzyszenie Demagog,≤100
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,≤100
1756392918011290,Poleco - Targi Ochrony Środowiska,Grupa MTP,≤100
405326618416,Parlament Europejski - Biuro w Polsce,Parlament Europejski - Biuro w Polsce,≤100
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,≤100
1477251852486946,Kosma Złotowski,Grupa Europejskich Konserwatystów i Reformatorów,≤100
101231981264335,Arkadiusz Iwaniak Poseł na Sejm RP,Biuro Poselskie Arkadiusza Iwaniak,≤100
561109754080680,Związek Miast Polskich,Związek Miast Polskich,≤100
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,≤100
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,≤100
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,≤100
69153026654,Jerzy Buzek,Jerzy Buzek,≤100
307132666893918,Fundacja Głosuj na Kobietę,Głosuj na Prawa Kobiet,≤100
106708966025605,Wydawnictwo W.A.B.,Grupa Wydawnicza Foksal,≤100
105039892358886,FURPO - Świadczenie Pielęgnacyjne,FURPO GROUP SP. Z O.O.,≤100
273827962690526,Otwarte Klatki,Otwarte Klatki,≤100
312816688890250,Dariusz Matecki,Dariusz Matecki Radny Miasta Szczecin,≤100
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,≤100
133482470024453,Newsweek Polska,Newsweek Polska,≤100
108567461681538,"Polska Katolicka, nie Laicka",Fundacja Instytut Edukacji Społecznej i Religijnej im. Ks. Piotra Skargi,≤100
111536078074010,Strefa Logopedy,Wiedza i Praktyka,≤100
617258911706589,Grzegorz Maćkowiak - Samorządowiec,Grzegorz Przemysław Maćkowiak,≤100
198175440197828,McDonald's,These ads ran without a disclaimer,≤100
229797220398331,Kampania Przeciw Homofobii,Kampania Przeciw Homofobii with Facebook ad credits,≤100
1298855813504209,Akademia Księgowości,AKADEMIA KSIĘGOWOŚCI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,≤100
130220166122,Kupuj odpowiedzialnie,Kupuj odpowiedzialnie,≤100
311766890555,Fundacja Batorego,Fundacja Batorego,≤100
1496359750659795,Michał Wójcik,Michał Wójcik,≤100
109218848183780,Marek Woźniak,UMWW,≤100
142614625077,WWF Polska,WWF Polska,≤100
458946977560698,Paweł Szefernaker,Paweł Szefernaker,≤100
100174855998824,"Беларускі полк ""Пагоня"" / Belarusian Regiment Pahonia","Беларускі полк ""Пагоня"" / Belarusian Regiment Pahonia",≤100
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,≤100
1533829256835197,Bartłomiej Kowalski - Radny Sejmiku Województwa Śląskiego,Bartłomiej Kowalski,≤100
312204349288060,Mariusz Gosek,Mariusz Gosek,≤100
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,≤100
305401181544,UNICEF Poland,UNICEF Polska,≤100
231548847040940,Piotr Uściński - Wiceminister Rozwoju i Technologii,Piotr Uściński,≤100
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,≤100
621959344553367,DNA Rynków - merytorycznie o giełdach i gospodarkach,DNA Rynków,≤100
114745608611502,IT w Administracji,Presscom,≤100
122436147816214,Skłodowscy.pl,Kancelaria Podatkowa Skłodowscy,≤100
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),≤100
1863743663893316,Fundusz Obywatelski im. Henryka Wujca,Fundacja dla Polski,≤100
199877710116314,Patryk Jaki,Patryk Jaki,≤100
105614701272558,Fundacja Projekt PL,Fundacja ProjektPL,≤100
222141244609992,Poseł Jakub Rutnicki,Biuro Poselskie Posła Jakuba Rutnickiego,≤100
107591825392961,DHL Supply Chain Polska,These ads ran without a disclaimer,≤100
143951191449,Profinfo.pl,Wolters Kluwer PL,≤100
373646707187,Fundacja Urszuli Jaworskiej,Fundacja Urszuli Jaworskiej,≤100
105280315464169,Ukrayina.pl,AGORA S.A.,≤100
1425264934431305,Polski Instytut Księgowości,Polski Instytut Księgowości,≤100
521216701360487,MURATOR,MURATOR,≤100
104353138524363,Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,≤100
181020632309,Wydawnictwo Znak,Wydawnictwo Znak,≤100
334031263082,Międzynarodowy Festiwal Sztuk Przyjemnych i Nieprzyjemnych,Teatr Powszechny w Łodzi,≤100
127619873953536,Stefczyk.info,Stefczyk.info,≤100
330644215221,Bankier.pl,Bankier.pl,≤100
104178558968972,Marcin Przydacz - wiceminister spraw zagranicznych,Marcin Przydacz,≤100
152244658221042,Wielka Litera,Wielka Litera,≤100
141867542519750,Murator plus,MURATOR,≤100
108020281494886,Assay Group,Assay Management Sp. z o.o.,≤100
990533821012595,Nierealnie,Nierealnie.pl,≤100
108228794910894,OdNowa,Stowarzyszenie OdNowa RP,≤100
105428171456904,BWT Polska - Best Water Technology,BWT Polska,≤100
100321262116794,Kongres Katoliczek i Katolików,Fundacja na rzecz Kongresu Katoliczek i Katolików,≤100
129626970836,inFakt,inFakt,≤100
1945219198920241,Aleksander Jankowski - Wicewojewoda Pomorski,Aleksander Jankowski,≤100
114453729684,gazetaprawna.pl,gazetaprawna.pl,≤100
133112726750279,M jak Mama,Grupa ZPR Media,≤100
186543124707583,ISSA Prevent Plastic Pollution,Biuro wykonawcze ISSA w Polsce,≤100
110898338585970,Mgboardy,MGBoardy.pl,≤100
74863922834,Krytyka Polityczna,Krytyka Polityczna,≤100
1821361227955255,Magazyn Aptekarski,Magazyn Aptekarski,≤100
112055027022643,Legal Marine,Legal Marine - Mateusz Romowicz,≤100
447190942074880,Polskie Stowarzyszenie Obrońców Życia Człowieka,Polskie Stowarzyszenie Obrońców Życia Człowieka,≤100
567066860335135,Błękitny Węgiel,Błękitny Węgiel,≤100
353030510177,Centrum Nauki Kopernik,Centrum Nauki Kopernik,≤100
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,≤100
101565245066684,Instytut Prawa Społecznego,Instytut Prawa Społecznego,≤100
371359310400318,Janusz Kowalski,Janusz Kowalski,≤100
103189994608689,20stopni.pl,Konceptlab,≤100
352969621437965,Magna Polonia,Fundacja Magna Polonia,≤100
38983213786,Res Publica Nowa,Res Publica Nowa,≤100
163488137165461,E.ON Polska,E.ON Polska,≤100
146146815410984,vida.pl,These ads ran without a disclaimer,≤100
109719194540240,Fundacja Błękitna,Fundacja Błękitna,≤100
194585893914848,Fundacja Rozwoju Demokracji Lokalnej,Cezary Trutkowski,≤100
1087980284697533,Beata Białowąs,Beata Iwona Białowąs,≤100
150617698324166,Polska Fundacja im. Roberta Schumana,Polska Fundacja im. Roberta Schumana,≤100
285003478504209,Fundacja im. Janusza Kurtyki,Fundacja im. Janusza Kurtyki,≤100
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,≤100
147284671976535,Jak wygrać wybory? Praktycznie o kampaniach wyborczych,Jacek Babiel,≤100
