Page ID,Page name,Disclaimer,Amount spent (ISK)
103123311914005,Elva Hrönn Hjartardóttir,Elva Hrönn Hjartardóttir,626
737169626371453,Heimildin,Stundin,514
607573825973006,LÍS - Landssamtök íslenskra stúdenta,Landssamtök Íslenskra Stúdenta,184
152804904889,Samfylkingin,Samfylkingin,118
423451321043674,Vinstrihreyfingin - grænt framboð,Vinstrihreyfingin - grænt framboð,118
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,≤100
573559522797177,Flokkur fólksins,Flokkur Fólksins,≤100
106979180938014,Samstöðin,Samstöðin ehf,≤100
165630723862615,Andríki,Andríki,≤100
154893001218870,ADHD samtökin,ADHD samtökin,≤100
128854307193614,Landsvirkjun,Landsvirkjun,≤100
441539862613489,Foreldrasamtök gegn áfengisauglýsingum,Árni Guðmundsson,≤100
41445084925,Röskva - stúdentahreyfing,Röskva - stúdentahreyfing,≤100
357896717565932,Jóhanna Gunnarsdóttir í stjórn VR 2023,Jóhanna Gunnarsdóttir í stjórn VR 2023,≤100
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,≤100
156161194561570,Kjarninn,Kjarninn,≤100
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,≤100
162409941250265,Sanna Reykjavík,Sósíalistaflokkur Íslands,≤100
622220361283956,Samorka,Samorka,≤100
143109705880676,Framsókn í Mosfellsbæ,Framsóknarfélag Mosfellsbæjar,≤100
263095547109656,Sjálfstæðisfélag Garðabæjar,Sjálfstæðisflokkurinn,≤100
509866436098947,Sabine Leskopf,Sabine Leskopf,≤100
1845447639031005,Mayor Bradburn,These ads ran without a disclaimer,≤100
