Page ID,Page name,Disclaimer,Amount spent (MXN)
923633637651202,Morena Sí,Morena Sí,35200
191231480284,Gobierno de la Ciudad de México,Gobierno de la Ciudad de México,30146
114024430364416,YoXmx,Yoxmex,11060
106159885479677,Las Noticias México,Las Noticias México,8222
589484077738887,Jorge Álvarez Máynez,Estudio Bocadillo,7744
124631600949535,Yo Influyo,Yoxmex,4441
105097171575007,La LOCAL Mx,La LOCAL Mx,3421
231602417391989,Janecarlo Lozano,Janecarlo Lozano,2477
451310051622713,Alejandra Del Moral Vela,Statera Comuniacion,1974
117194212331544,Edoméx Te Informa,Edomex Te Informa,1828
264773293005,Marko Cortés,Marko Cortés,1637
48966795116,Amnistía Internacional México,Amnistía Internacional México,1509
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,1481
303184083041100,Gobierno del Estado de Yucatán,Gobierno del Estado de Yucatán,1394
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,1298
277139103951,Dante Delgado,Movimiento Ciudadano,1280
592495347619799,Mi familia es primero,Yoxmex,1163
543830382749706,Compromiso Social Mx,Compromiso Social Mx,1135
100867376619769,Xóchitl Gálvez Ruiz,Xóchitl Gálvez Ruiz,1135
156639921819,Gii360,Gii360,1111
56713285274,Greenpeace México,Greenpeace México,1082
186073704903313,México elige,México Elige,1074
1621607258157280,Noticias - Sur de México,Noticias Sur,999
408978686187226,Notas al chile,Notas al Chile,981
2091732304477564,Senadores Ciudadanos,Grupo Parlamentario de Movimiento Ciudadano en el Senado de la República,915
265938437673601,Yo Soy Mi Planeta,Yoxmex,904
380259112175320,Nueva Alianza Edomex,Nueva Alianza Estado de México,828
109634395756375,Save the Children México,Save the Children México,819
333932057250036,Alejandro Rojas Díaz Durán,ARDD,809
108846835200933,Nacion24,Nacion24,790
536886746673043,Jóvenes MX,Yoxmex,767
285058928236909,Mauricio Vila,Mauricio Vila,740
461361317209089,Elecciones Limpias EdoMex.,Elecciones Limpias Edoméx,653
469246976533189,Santiago Creel,SantiagoCreelM,630
1764550793836865,Titina Gómez,Titina Gómez,595
314886345672157,Diego Garrido,Diego Orlando Garrido Lopez,591
108819392526809,Partido Acción Nacional,Partido Acción Nacional,579
465001433932839,Méxicoleaks,MexicoLeaks,575
611053902572622,Focus Mx,Focus Mx,556
493453457351145,Coparmex Nacional,Coparmex Nacional,550
1505965219699374,Salomón Chertorivski,Salomón Chertorivski,518
2059420467624770,El Tecolote Diario,El Tecolote Diario,488
1614424252123206,PAN Estado de México,Partido Acción Nacional Estado de México,477
112507801521278,VEMO,VEMO,420
106104551569591,Giovani Gutiérrez,GIOVANI GUTIERREZ,413
122404620204,Oxfam México,OXFAM MEXICO AC,411
123382667413696,,Mario Garza,405
101740711752535,RUBRUM,Multipoll S.A. de C.V.,398
101904945931759,CDMX Informada,CDMX Informada,398
213054628856737,Movimiento Ciudadano Ciudad de México,Movimiento Ciudadano,372
454013577974506,IEEM Oficial,IEEM Oficial,364
115873754463126,Mexiquenses de Corazón,Mexiquenses de Corazón,363
503029186533760,Osoigo México,Osoigo México,358
100112711344535,Las netas más netas,Las netas más netas,352
102065768985518,Siempre es Noticia,Siempre es Noticia,325
114158248252278,Convocatorias 2023,Convocatorias 2023,322
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,316
458859544909547,DICES,DICES,309
1095948597209125,Grupo Financiero Banorte,Banco Mercantil del Norte,289
109009301286527,Coyote Noticias,Coyote Noticias,288
179387312078698,Partido Verde Ecologista México,Partido Verde Ecologista de México,285
102571299059219,Centro de Desarrollo y Actualización de Competencias,Joaquin Tovilla Lopez,284
111722858536644,Al Frente por Edomex,Al Frente por Edomex,282
395653280621495,OLV con los políticos,OLV con los políticos,274
1570126169927933,Delfina Gómez Álvarez,Delfina Gómez Álvarez,258
206323119403212,Mario Delgado Carrillo,Mario Delgado Carrillo,255
100882302439369,Camino Informativo,Camino Informativo,244
100430528133355,Información México,Información México,243
254852601222832,Cemex México,CEMEX México,238
102268952205344,Noticias México,Kimberley Lisset Martinez Alanis,224
213247992038369,Academia de Ballet Felipe Méndez,Felipe Méndez,222
102863700463398,Pepe Couttolenc,Partido Verde EDOMEX,221
148709191834718,Alcaldes de México,Alcaldes de México,216
309520537353,Fondo Semillas,Fondo Semillas,210
1782111042100080,Conecta Red,Conecta Red,209
111024680681758,Universidad Contemporánea de las Américas Frónesis Plantel Ciudad de México,Universidad Contemporánea de las Américas Frónesis Plantel Ciudad de México,206
198623844282,COPARMEX Ciudad de México,COPARMEX Ciudad de México,206
109474928114443,Actívate,José Ángel Soubervielle,193
129116715379616,La Lotería Del Pueblo,Hugo Junco Olvera,188
105735142357697,Panistas por México,Panistas por México,187
113330078338341,Marcelistas MX,Gustavo Israel Lara Espino,184
107652783975551,CS Medicina Estética,CS Medicina Estética,181
1528235827246797,Yucatán al Momento,Yucatán Al Momento,173
116202091453874,Ventas Directas 2023,Andrea Acosta Romero,172
803041666459797,Enrique de la Madrid,Enrique de la Madrid,171
1520610478183053,Badabun,Vanessa Rivera,171
361036630742937,La Política Online MX,La Política Online MX,162
100242005506001,Medestetic México,Medestetic México,161
116437828394342,Phiten Mexico,Phiten Mexico,160
101128435630238,Química y Formulación,Química y Formulación,154
108950188713101,Memes Derechos Laborales,SUB Inteligencia de marca S de RL de CV,151
140242770250742,La Cuarta Transformación,La Cuarta Transformacion,149
110542661973351,Jaque Mate al Crimen Organizado,Jaque Mate al Crimen Organizado,141
351194631568626,Secretaría de Economía Sinaloa,Secretaría de Economía Sinaloa,128
133478060111915,Cemex Impacto Social,CEMEX México,128
109896661873670,Bienestar México,Bienestar México,126
1772086512892206,Revolución Democrática 2.0,Canek Ortega Cano,124
844135105741974,Satelite Travel Services,SATELITE TRAVEL,121
117190961365330,,Delfifanart,116
339348456857,Última Palabra,Ultima Palabra,115
147751821930575,Salud Digital Fundación Carlos Slim,Fundación Carlos Slim,113
444122459260988,Raciel Pérez Cruz,Raciel Pérez Cruz,112
102107279495045,Las netas,LASNETAS.ORG,111
101701991930418,UNIDEV,UNIDEV,107
411235336284306,Empresarios por la Cuarta Transformación,"Empresarios 4T, Asociación Civil",≤100
164373266931161,Máspormás,Máspormás,≤100
110433190536865,Colegio Universitario MIIB,Colegio Universitario MIIB,≤100
756397431107703,Omar Ortega Álvarez,Omar Ortega Álvarez,≤100
102292168590496,Centro de Innovación y Actualización Profesional,Christian Jazmin Arechiga Lopez,≤100
110572795038873,CheinLovers,CheinLovers,≤100
115452255131465,Alejandro Moreno Cárdenas,Alejandro Moreno Cárdenas,≤100
101295992671758,Libertarismo México,México Libertario,≤100
109158428495776,Avanzada Nacional Sonora,Gustavo Israel Lara Espino,≤100
257333027729841,Julieta Ramírez,Julieta Ramirez,≤100
119986729807,Héctor Yunes Landa,Héctor Yunes Landa,≤100
109926551951416,UNNA_Infancia,Victor Velasco,≤100
151599265622637,Bertha Caraveo,Bertha Caraveo,≤100
105848177845789,All Out en español,All Out,≤100
742040689262613,Imelda Castro Castro,Imelda Castro Castro,≤100
115592847024547,Iraís Reyes,Iraís Reyes,≤100
1514466245542140,América Rangel,AMERICA RANGEL,≤100
116678371399741,Mónica Chávez Durán,Mónica Chávez Durán,≤100
251441461671918,Igualdad Animal México,Respeto e Igualdad Animal A.C.,≤100
502725876775008,Scientia,Augusto Martín Cedillo López,≤100
800259993484888,Efekto Informativo,Efekto Informativo,≤100
345995382241686,PODER 360,PODER 360,≤100
103182117712984,Alternativas Por México,Alternativas Por México,≤100
101464289606291,Víctor Ramírez,Víctor Ramírez,≤100
195815320573612,elmomento.mx,elmomento.mx,≤100
421877377878288,Municipio de Querétaro,Municipio de Querétaro,≤100
