Page ID,Page name,Disclaimer,Amount spent (ZAR)
740116816003959,Western Cape Government,Western Cape Government,≤100
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
136956534616,Times LIVE,TimesLIVE,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
115864538089777,Dear SA - Have Your Say,Dear S Africa,≤100
379138726819,ACDP,ACDP,≤100
165736836881428,GroundUp,GroundUp News NPC,≤100
478479492268974,Sunday Times ZA,Arena Africa,≤100
153911331339003,ACDP Western Cape,African Christian Democratic Party,≤100
504946453003245,FarmSpace,These ads ran without a disclaimer,≤100
