Page ID,Page name,Disclaimer,Amount spent (CZK)
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,1312
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,744
102389958091735,Generál Pavel,Petr Pavel,629
214827221987263,Andrej Babiš,ANO,576
312181048799130,Skupina ČEZ,"ČEZ, a.s.",383
102845669064210,Danuše Nerudová,Danuše Nerudová,264
206273352289,ADRA CZ,"ADRA, o.p.s.",219
178362315106,European Parliament,European Parliament,212
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,196
210778132327279,Prima,FTV Prima s.ro.,155
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,150
102403989060169,Pomáháme Ukrajině,DFMG,144
120461304659141,O2 CZ,O2 Czech republic,≤100
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",≤100
112514130247111,Markéta Monsportová - Zastupitelka Karlovarského kraje,Česká pirátská strana,≤100
106008800769282,KHNP,Bistro Social s.r.o.,≤100
1469427909957890,Reportér magazín,Reportér magazín,≤100
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",≤100
287724754662359,HateFree Culture,HateFree Culture,≤100
574107592700484,Ministerstvo průmyslu a obchodu,Ministerstvo průmyslu a obchodu,≤100
1432139953751418,Josef Středula,Josef Středula,≤100
453792238396240,VOGUE CS,Vogue CS,≤100
1956144064659620,BlueTV,Aliance pro budoucnost,≤100
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,≤100
111272101809153,Select 24,These ads ran without a disclaimer,≤100
236211929833146,Tomáš Zima,Společnost ZFP s.r.o.,≤100
103059308644099,Replastuj.cz,Replastuj.cz,≤100
605137899592157,STIHL,"Andreas STIHL, spol. s r. o.",≤100
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,≤100
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,≤100
109882498582200,Osvoboďme Česko,Budovy21 s.r.o.,≤100
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,≤100
484488185462817,mujRozhlas,Český rozhlas,≤100
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,≤100
117823623864,Transparency International ČR,Transparency International ČR,≤100
115589329891193,Konference Budoucnost evropského zemědělství /2022,European Parliament,≤100
189520154425807,Ministerstvo životního prostředí,Ministerstvo životního prostředí,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,≤100
1017575764980188,Petr Kulhánek,Karlovarská občanská alternativa,≤100
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
197010357446014,Ondřej Prokop,Ondrej Prokop,≤100
1934837773438430,Pavel Fischer,Pavel Fischer,≤100
634087193362282,Společnost pro obranu svobody projevu,Společnost pro obranu svobody projevu,≤100
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,≤100
100713699374019,Richard Brabec,Richard Brabec,≤100
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
711658465662315,XTV,XTV,≤100
194467420912201,Já volím děti,Já volím děti,≤100
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,≤100
52479821102,Týdeník Respekt,Týdeník Respekt,≤100
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,≤100
101983652354160,Jozef Síkela,Starostové a nezávislí,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,≤100
579215965436046,JSNS,"Člověk v tísni, o.p.s.",≤100
356451014434612,Marian Jurečka,KDU-ČSL,≤100
113437470509035,Za normální svět,Karel Halačka,≤100
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu v České republice,≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
284944781875,EURACTIV.cz,EURACTIV.cz,≤100
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",≤100
578342809023884,Jsme fér,Prague Pride,≤100
1104866262972886,Michal Šmarda,Česká strana sociálně demokratická,≤100
102907672280977,Co bude dál?_________,NFSix.org,≤100
110956868499445,Andrej Babiš premiérem,Karel Halačka,≤100
171936526824,EKONOM.cz,"Economia, a.s.",≤100
109323929038,Česká pirátská strana,Česká pirátská strana,≤100
930676447028808,tranzit.cz,These ads ran without a disclaimer,≤100
280411075659709,Marek Hilšer,Marek Hilšer,≤100
100102138818077,"Václav Salač - hráč, trenér mládeže, milovník fotbalu",Václav Salač,≤100
111210916534,Příběhy bezpráví,"Člověk v tísni, o.p.s.",≤100
125830487980906,Solární asociace,Solární asociace,≤100
116132993885,Maminka.cz,CZECH NEWS CENTER a. s.,≤100
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,≤100
378827025796132,Peak.cz,Peak.cz,≤100
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,≤100
107733504431288,CEVRO ARENA,Jiří Cieslar,≤100
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,≤100
123858471641,iROZHLAS.cz,Český rozhlas,≤100
201535993705342,Radim Sršeň,Radim Sršeň,≤100
124212050978293,Kverulant org,Kverulant org,≤100
1701718886552103,Moje Evropa,Moje Evropa,≤100
299124538476,Zachraňme lesy,Hnutí DUHA - Přátelé Země Česká republika,≤100
100602322206023,Radka Maxová,Radka Maxová,≤100
113743658978459,Meltingpot,Meltingpot,≤100
133508726699512,Finmag,"NextPage Media, s.r.o.",≤100
419916784781866,Společnost E,"Společnost E / Czech Epilepsy Association, z. s.",≤100
863066993754032,LOCIKA - centrum pro děti ohrožené domácím násilím,Centrum LOCIKA,≤100
103123001340222,Jiří Hlavenka,"Jiří Hlavenka, radní Jihomoravského kraje",≤100
1382120098684027,Radim F. Holeček,Radim Holecek,≤100
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,≤100
155406703122,Arnika,Arnika,≤100
115057090399425,Jakub Michálek - poslanec,Česká pirátská strana,≤100
609246842426009,Rekonstrukce státu,Rekonstrukce státu,≤100
246136392205579,Ekomrcha,SH Media,≤100
1060889564019324,Tomáš Prouza,Commpanions,≤100
90002267161,TOP 09,TOP 09,≤100
137301989386,Aktuálně.cz,Aktuálně.cz,≤100
1071833256255626,FootballClub.cz,"NextPage Media, s.r.o.",≤100
317530692148022,Evropa v datech,Evropa v datech,≤100
55408246161,Amnesty International ČR,Amnesty International ČR,≤100
226207821151572,Marek Novák - poslanec zlínského kraje,Marek Novák,≤100
146556772110539,Security Outlines,Security Outlines,≤100
307710452690539,Starostové a nezávislí - Jihomoravský kraj,Starostové a nezávislí • STAN,≤100
191487317696220,Vladimír Barák - novinář,Vladimír Barák,≤100
100528438562922,Oznam.to,Lexnova s.r.o.,≤100
267806570729225,Národní Noviny,Hrubon Rudolf,≤100
1900532106849242,Institut H21,Institute H21,≤100
240084269372558,Můžeš,Spolek přátel Konta Bariéry,≤100
1562059410771351,Luboš Zálom,Luboš Zálom,≤100
58864692622,Český rozhlas Vltava,Český rozhlas,≤100
586817644761028,Vladimír Balaš,STAN,≤100
109071351586518,Jiří Navrátil,Jiří Navrátil,≤100
374818260007585,Piráti Vejprnice,Česká pirátská strana,≤100
121976185318600,Pro občany Poděbrad,"Pro občany Poděbrad, z.s.",≤100
1962450550674040,TVarchitect.com,Lukáš Trunec,≤100
139379141293,Paměť národa,"Post Bellum, z.ú.",≤100
102620981865843,Jana Skopalíková - radní pro životní prostředí a zemědělství,Jana Skopalíková,≤100
915185168618361,N&N Czech-German magazine,"BLACK SWAN MEDIA, s.r.o",≤100
101729038539214,Chomutovská koalice,Michal Dorinský,≤100
553405241527947,Kancelář architekta města Brna - KAM Brno,Kancelář architekta města Brna,≤100
288004403427,"Friedrich-Ebert-Stiftung, zastoupení v České republice","Friedrich-Ebert-Stiftung, zastoupení v České republice",≤100
60516116431,Člověk v tísni,These ads ran without a disclaimer,≤100
103886325707668,Regulace nikotinu,Regulace nikotinu,≤100
109208985140709,EIT Climate-KIC ČR Hub,Impact Hub Innovation,≤100
