Page ID,Page name,Disclaimer,Amount spent (PYG)
102171848430562,Dr. Noguera 2023,Jacinto Rafael Noguera Arzamendia,149073
100617802815343,Orlando Penner Senador 2023,Orlando Penner Dürksen,121984
175406365841914,Arnoldo Wiens,Global Agencia,46171
1468570519872644,Santiago Peña,PRANA SA,44589
386081914814521,Martin Burt,Martin 2023,25180
309537729651941,JuanMa Brunetti,Global Agencia,16754
532716330164048,Sole Núñez,Soledad Núñez,15007
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,11654
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,7215
1222077187832207,Gustavo Leite,Gustavo Alfredo Leite Gusinky,7215
196599783696918,Efrain Alegre,Pedro Efraín Alegre Sasiain,7215
110447625137045,Pilar Callizo,PautaPY,6835
325540631525675,En La Tecla,En la Tecla,6470
286989224667281,Marito Abdo,Marca Py,5517
106257452820864,Tito Saguier,Tito Saguier,5443
132554373464255,La Nación,Nación Media,5267
111701681626785,Dani Fleitas,Katherin Maria Saldivar Espinola,4273
199949073442305,Lilian Samaniego,Adventura,3991
102266292553995,Sucia Política,Diego Ricardo Ramírez,3726
100188219465134,Senador Derlis Osorio,Derlis Ariel Alejandro Osorio Nunes,3423
862862090459595,Seba Villarejo,Juan Sebastian Villarejo Velilla,3102
102419789281232,Risso Diputado 2023,Rodrigo Nahuel Sánchez Benitez,2898
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,2699
1832577620365172,Eusebio Ramón Ayala Senador 2023,Manu Nuñez Franco,2252
102940895895901,Victor Herreros Gimenez,Victor Herreros,2110
2033757383511165,Mario Paz Castaing,Rocio Magali Moreno Vera,1914
102467002671611,Jorge Heisecke,Jorge Heisecke,1806
109071601870453,Leandro Prieto Ruiz,Leandro Jose Prieto Ruiz,1769
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,1599
104096115823278,Tomas Bittar Junta de Gobierno 2023-2028,Tomas Enrique Bittar Navarro,1586
299252357224023,Darío Filártiga Opción 23 Senado,Fiorella Maria Sanchez Capurro,1585
171222730424081,Michel Flores Fernández,Michel Patricio Flores Fernandez,1498
299535480464229,Alejandro Rodriguez,Celso Alejandro Rodriguez Colman,1401
838018169889993,Fernando Ojeda,Fernando Ojeda,1339
1692624097481207,Mujeres GANAR,Comunicá,1260
103040788902949,Concertación Nacional 2023,Rocio Magali Moreno Vera,1236
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,1193
107823568693539,Lucas Aquino Senador,Hugo Ildefonso Espinola Ricardo,1077
107345678780633,Miguel Sosa Cabañas,Miguel Sosa Cabañas,1006
105031404894363,Carlos Mercado Rotela,Daniel Elieser Mariño Suarez,990
1151984808290856,Hugo Portillo,Hugo Portillo,879
1508684459364082,Tadeo Zarratea,Tadeo Zarratea Davalos,809
420279778178605,Adelaida Diputada 2023,Adelaida Cantero De Torres,631
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,629
1098840566826770,Gral. Soto Estigarribia,Jeannette Cuevas,620
279495618730067,MANUEL RADICE,Manuel Radice,613
1386037631635162,Hugo Ramírez,Nahuel Ayala Gomez,579
103040788902949,Concertación Nacional 2023,These ads ran without a disclaimer,578
490637354648727,Ing.Juan Carlos Baruja - Gobernador 2018/2023,Juan Carlos Baruja Fernandez,513
108824810612735,Ing. Jorge Palazón,Jorge Palazon,491
102316839215739,Hilda Ferras Candidato Político,Hilda Beatriz Arguello,447
141678063114851,Ruben Velazquez,Dalva Natividad Acosta Vallejos,428
153958777947957,Paulo Reichardt,Paulo Reichardt,419
773720583042911,La Verdad Digital Noticias,La Verdad Digital Noticias,361
105162875597097,Marcelo Bedoya Senador 2023,PLRA,342
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,333
105796025619350,Tati Giménez Diputado 2023,Patria Querida,330
952791584824124,Cristhian Ayala - Concejal Departamental Lista 3 opción 7,Miguel Lupiciano Cardozo Contrera,330
107012315505583,Silvio Gabaglio Senador.,José Amarilla,304
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,302
1492231810942261,Lic. Mauricio Torres,Lic. Muricio Torres,262
1490214351269338,Freddy Franco,Carlos Agustin Sanabria Garcete,261
114556537799812,Victor Hugo Forneron Gobernador,Jorge Sanchez,251
371997603532027,Haciendo Lío,Enciso Rojas Roberto Daniel,220
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,214
359307964420456,Terere Cómplice,Meli Olavarrieta,213
101840779897426,Cristian Cardozo,Cristian Antonio Cardozo Villalba,149
107706177740738,Periodismo 29,Periodismo 29,143
1365651890238610,Soberanía Paraguay,Prensa_Py,122
110035698568369,Gustavo Guggiari Senador,Gustavo Adolfo Guggiari Fleytas,120
625431804238219,Elecciones,Elecciones,113
625431804238219,Elecciones,Elecciones Paraguay,101
517426394969535,Ricardo Canese,Ricardo Canese,≤100
497878716894775,Jazmín Narváez,Mario Ruben Gomez Fanego,≤100
101396562641495,Diego Fernandez,Diego Fernández,≤100
107860488531638,David Cardozo,Adolfo David Cardozo,≤100
110491594962344,Manuel González Concejal 2023,Ana Gisell Bogado Miranda,≤100
263037407490496,Édgar López Gobernador,Christian Guillermo Vazquez Sanchez,≤100
235526436573168,Ing. Eche Tu Diputado,Adalberto Pastor Echeverría Villasboa,≤100
118756543324306,Marcelo Rojas,Marcelo Rojas,≤100
220307198742892,Sebastian Cheba Remesowski,Victor Daniel Ibañez Miranda,≤100
103429818624929,Edu Garay,Eduardo Garay,≤100
2176116945978444,Christian Valdez,Christian Valdez,≤100
105872245439208,Pelusa Senadora,Maria Yolanda Del Rosario Moreno de Ruíz,≤100
