Page ID,Page name,Disclaimer,Amount spent (USD)
129803967052432,Consejo Nacional Electoral del Ecuador,Consejo Nacional Electoral del Ecuador,498
101311945049812,Juan Arias,Amigos de Juan Arias,≤100
100848672800182,Consulta Ciudadana Ec,Consulta Ciudadana Ec,≤100
850800038289187,Gabriela Jaramillo,Mauricio Sebastián Chávez,≤100
111203654816329,Lourdes Alta Lima,Lourdes Marisol Alta Lima,≤100
440827425977580,Andres Pavon M.,Andres Pavon,≤100
564394550242070,Richard Calderón Saltos,Richard Oswaldo Calderón Saltos,≤100
249035108570538,Jorge Martínez Vásquez,Jorge Martínez,≤100
101262615841292,Alvaro Varela Molina Oficial,Alvaro Varela Molina Oficial,≤100
287851824687381,Alvaro Castillo,Alvaro Castillo Alcalde,≤100
103513785911209,Michel Saud,Fausto Michel Saud Galindo,≤100
2231649953760130,Mirian Ayala Mora,Mirian Eugenia Del Carmen Ayala Mora,≤100
1591858004393140,Diego Soto Erazo,Diego Enrique Soto Erazo,≤100
262372043911514,Eduardo del Pozo,Eduardo del Pozo,≤100
2354535837908976,Lucia Posso,Lucia Posso,≤100
1067845660031162,Carlos Baez,Carlos Fernando Báez Anagallo,≤100
102540808959312,Alexandro Tonello,Alexandro Tonello,≤100
115495471426980,Te devolvemos el NO,Te devuelvo el NO,≤100
1172354546228349,Diego Rodríguez A,Diego fernando Rodríguez Arciniegas,≤100
363247223714714,Ministerio Inclusión Económica Social Ecuador,MINISTERIO DE INCLUSION ECONOMICA Y SOCIAL,≤100
102377822602411,Belén Jáuregui,Belen Jauregui,≤100
1204357429630238,Michael Aulestia,Michael Aulestia,≤100
102478895966403,Carlos Flores,Carlos Flores,≤100
101086376210981,Fernanda Racines,Neurona Studio,≤100
564092724023395,José Yamberla,José Yamberla,≤100
257056798042888,Andrea Hidalgo,Andrea Hidalgo,≤100
107862428860928,Eliana Ferigra,Rubén Patricio Navarrete Benalcazar,≤100
109109447951456,Lilibeth Ayala,Lilibeth Ayala Garcés,≤100
392583151083865,José Chalá,José Chalá,≤100
