Page ID,Page name,Disclaimer,Amount spent (BAM)
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,102
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
162926690478548,Oslobodjenje,Oslobodjenje,≤100
102667249419191,GenChange,Arijana Trle,≤100
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
109652028193268,Revizije info,Revizije info,≤100
1473660889517303,Irfan Čengić,Irfan Cengic,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
147315858633088,Istinomjer,Istinomjer,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
399785513413851,Naša stranka Novo Sarajevo,Naša stranka Novo Sarajevo,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
100733242113653,Porodice 3 plus,Porodice 3 plus,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100
163080080447411,Републичка странка Српске,Filip Lučić,≤100
263396107142816,Transparency International Bosna i Hercegovina,Transparency International in BiH,≤100
104089781069241,infoVeza,"Udruženje građana ""ReStart Srpska""",≤100
222651158602821,Narod i Pravda Novo Sarajevo,Elvedina Vugic,≤100
306474736844372,Narod i Pravda Novi Grad Sarajevo,Narod i Pravda Novi Grad Sarajevo,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
717865981730224,Belmin Zukan,Belmin Zukan,≤100
107158445278300,ŽIVOT Stranka,Dražen Ivanović,≤100
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
417853371621843,Mirnes Ajanović,Mirnes Ajanović,≤100
466104626910826,Arnes Avdić,Arnes Avdic,≤100
119698898115100,Vedad Deljković info,Vedad Deljković,≤100
151296002169571,Jelena Trivic,Jelena Trivic,≤100
2430163100537312,Spin Info,Spin Media,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
1454304308161318,"Koalicija ""Pod lupom""","Koalicija ""Pod lupom""",≤100
102416722029565,"Innovate4Climate, I4C 2023 - Bilbao",These ads ran without a disclaimer,≤100
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Filip Lučić,≤100
582401951817774,Behar TV,These ads ran without a disclaimer,≤100
8002590959,Rainforest Action Network - RAN,These ads ran without a disclaimer,≤100
478297078923452,Big Easy Believer,These ads ran without a disclaimer,≤100
289446947817747,Global Citizen,These ads ran without a disclaimer,≤100
2354017254707192,Learning English with Oxford,These ads ran without a disclaimer,≤100
332496257320171,Alen Girt,Alen Girt,≤100
2148421271917226,Nedim Salihagić,Salihagić Nedim,≤100
115157034796408,Aisling AI,These ads ran without a disclaimer,≤100
1452734928361216,Matt Johnson,These ads ran without a disclaimer,≤100
