Page ID,Page name,Disclaimer,Amount spent (ZAR)
740116816003959,Western Cape Government,Western Cape Government,2032
144985128871748,City of Cape Town,City of Cape Town,825
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,542
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,334
195909420099,Solidariteit,Solidariteit,319
109997088627862,Lyfecycle,These ads ran without a disclaimer,263
136956534616,Times LIVE,TimesLIVE,245
181204251979581,NEASA,National Employers' Association of South Africa,224
107169379305548,TLU SA,TLU SA,203
116657351312927,Pledge To Vote SA,Pledge to Vote,176
6011868110,Democratic Alliance,Democratic Alliance,155
446648162438519,Thisisacumen,Acumen Media Management,118
478479492268974,Sunday Times ZA,Sunday Times,110
2145594122138312,Action Society,Action Society,101
119736861394881,Financial Mail,BusinessLIVE,≤100
112315630440653,Cape Independence Advocacy Group,Cape Independence Advocacy Group,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
1742410059361710,AwakeMzansi,Awake Mzansi,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
101051196020136,Democratic Alliance Durbanville / Blaauwberg 2 Constituency,Democratic Alliance Durbanville / Blaauwberg 2 Constituency,≤100
478605875679827,Regus,These ads ran without a disclaimer,≤100
287842647957979,EU International Partnerships,These ads ran without a disclaimer,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
153911331339003,ACDP Western Cape,African Christian Democratic Party,≤100
614441158766955,Vote Dr Sipho P. Malapane And The Independent Campaign 2024,Sipho Pienaar Malapane,≤100
1269614596416020,National Education Collaboration Trust,These ads ran without a disclaimer,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
1271402709601865,HEALA,HEALA,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100
108096858922548,The People's Movement,The People's Movement,≤100
101109722953106,hashtagwhatnext,These ads ran without a disclaimer,≤100
106672955546504,domanimedia,These ads ran without a disclaimer,≤100
106327794765026,bambi.rayne,These ads ran without a disclaimer,≤100
1439846809634792,Christians & Muslims Conversations,These ads ran without a disclaimer,≤100
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100
405379246524515,DHL Express,These ads ran without a disclaimer,≤100
104099512361482,Funnies Now - Magazine,These ads ran without a disclaimer,≤100
606117676714191,Yoyoasema,These ads ran without a disclaimer,≤100
105962808801596,IZZY - Stream Israel,These ads ran without a disclaimer,≤100
121350964566751,DHL Motorsports,These ads ran without a disclaimer,≤100
101853479470366,Weregreenly,These ads ran without a disclaimer,≤100
106283144372677,IWG,These ads ran without a disclaimer,≤100
