Page ID,Page name,Disclaimer,Amount spent (GBP)
9250349228,Greenpeace UK,Greenpeace UK,≤100
7715002593,UNICEF UK,Unicef UK,≤100
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),≤100
167898406587045,Holiday Extras,Holiday Extras,≤100
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
311627208673,WWF UK,WWF UK,≤100
102639461303190,Fair Pay For All,Fair Pay For All,≤100
321116781287149,e.on,E.ON UK,≤100
121936349543,World Vision UK,World Vision UK,≤100
208573062515662,Freedom from Torture,Freedom from Torture,≤100
7214031395,Oxfam Great Britain,Oxfam Great Britain,≤100
7527864602,WaterAid UK,WaterAid UK,≤100
117476785190,Save the Children UK,Save the Children UK,≤100
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,≤100
64955332909,Sage,Sage,≤100
139695000173,Good Energy UK,Good Energy,≤100
290498754454402,European Movement UK,European Movement UK,≤100
145720895488822,Back Up,Back-Up Trust,≤100
799576543492660,The Week Junior,The Week Junior,≤100
104255571968810,Save My Vape,Save My Vape,≤100
104768005247443,Say No To WHO,Say no to WHO,≤100
158077247591710,Refuge,Refuge,≤100
6233536938,War Child UK,War Child UK,≤100
104487412566017,Green_Energy_Assist,Green_Energy_Assist,≤100
7043497714,Christian Aid,Christian Aid,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee UK,≤100
802671466445707,Product Earth,Product Earth,≤100
116183696884118,Mothers In Debt,Mums In Debt.,≤100
21242962092,ClientEarth,ClientEarth,≤100
7624294394,Amnesty International UK,Amnesty International UK,≤100
177855115588808,The Week UK,The Week UK,≤100
169042736456594,All Out,All Out,≤100
10677003998,Shelter,Shelter,≤100
2558329857727118,Families In Debt,Families in debt,≤100
100854403381908,Pay Justice,Pay Justice,≤100
113381307050565,Wild Justice,Wild Justice,≤100
202480635550,Care,CARE,≤100
103662352102391,Family Debt Help,Family Debt Help,≤100
112845639376,Refugee Action,Refugee Action,≤100
158365557945,Unseen & the Modern Slavery Helpline,Unseen UK,≤100
114738159729,"Praxis, for Migrants and Refugees","Praxis, for Migrants and Refugees",≤100
220513170893,Ripple Effect,Send a Cow,≤100
358531814192900,Bloomsbury Publishing UK,Bloomsbury Publishing UK,≤100
892249774206067,TEDS,The Environmental Design Studio,≤100
18044497940,Plan International UK,Plan International UK,≤100
39556650565,League Against Cruel Sports,League Against Cruel Sports,≤100
164362913586214,Womankind Worldwide,Womankind Worldwide,≤100
1660600037490738,Guardian Labs,Guardian Labs,≤100
550751965021284,Success Resources,These ads ran without a disclaimer,≤100
159969930741814,The Wildlife Trusts,The Wildlife Trusts,≤100
18168505158,The Woodland Trust,Woodland Trust,≤100
1382543595173440,Humane Society International - UK,Humane Society International - UK,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee - UK,≤100
511124359026078,Sortition Foundation,Sortition Foundation,≤100
111664924700805,Forum Press,Forum Press,≤100
116625838402686,FareShare,FareShare,≤100
40409120801,Refugee Council,Refugee Council,≤100
190429611012985,Wandsworth Council,Wandsworth Council,≤100
601388547012748,Ecologi,Ecologi,≤100
184323594931922,Bumblebee Conservation Trust,Bumblebee Conservation Trust,≤100
117592091643709,Tree of Life Ministries｜Evangelism in Israel,Tree of Life Ministires,≤100
208189704820,Ellen MacArthur Foundation,Ellen MacArthur Foundation,≤100
21517406388,Trees for Cities,Trees for Cities,≤100
224807720976717,Danny Jesden,These ads ran without a disclaimer,≤100
112955435147341,Lifecover Scout,These ads ran without a disclaimer,≤100
