Page ID,Page name,Disclaimer,Amount spent (LBP)
1438703606372190,Elham Said Freiha,Elham Said Freiha,300752
102023711572671,أساس ميديا -  Asas Media,Asas Media,195489
154029261310643,LADE,LADE,75188
137195823051820,Maharat Foundation,Maharat Foundation,60150
1744356319118477,هنا لبنان,هنا لبنان,60150
101985661610385,Annahar Al Arabi,Annahar Al Arabi,60150
394633411339696,fiftyfiftylb,FiftyFiftylb,60150
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,45113
107698404702208,Alkalima,Alkalima Onlime,45113
347252006998,Nouhad Machnouk Official Page,Nouhad Machnouk Official Page,30075
1502687013388650,Media Factory News,Media Factory News,30075
2351186658355640,Lebanon And The World - لبنان والعالم,Lebanon And The World - لبنان والعالم,30075
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,30075
107800617419717,MYKA Foundation,MYKA Foundation,15038
112056958469490,SPI Lebanon,SPI Lebanon,15038
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,15038
117345834653901,This is Beirut,This is Beirut,15038
102672531482527,Ihab Matar - إيهاب مطر,AW,15038
106197498149118,لبنان الكبير,Grand Lebanon,15038
110470091436602,Ici Beyrouth,Ici beyrouth,15038
344500588997099,Ezzaldeen Photography,Ezzaldeen Photography,15038
105319651353770,Jusur,Jusur,15038
116141051407408,Amin Salam,Amin Salam,15038
164267520267912,LebanonFiles.com (Live News From Lebanon),LebanonFiles.com (Live News From Lebanon),10226
123465590650551,Allied Health Group USA,These ads ran without a disclaimer,1106
2509759842418472,LebTalks,Lebtalks,≤100
123458990728979,maharat_training_center1,These ads ran without a disclaimer,≤100
111876598323760,صدى الأرز اللبنانية,صدى الأرز اللبنانية,≤100
111068872040824,Super Quiz,These ads ran without a disclaimer,≤100
960087244008629,MASAR,Masar,≤100
382198991791853,TERRE Liban جمعيّة الأرض - لبنان,These ads ran without a disclaimer,≤100
103942396056604,Bosttle,These ads ran without a disclaimer,≤100
118331344683021,EcoSuds,These ads ran without a disclaimer,≤100
