Page ID,Page name,Disclaimer,Amount spent (DKK)
101875098313543,Andel,Andel,5017
399210657232918,PlanBørnefonden,PlanBørnefonden,3035
116269191760882,DSB,DSB,3000
65929129383,Røde Kors,Røde Kors,2881
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,2190
26458152911,SOS Børnebyerne,SOS Børnebyerne,1648
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,1549
67571270393,Red Barnet,Red Barnet,1531
12860228293,Politiken,Politiken,1434
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,1412
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1366
12787473132,Berlingske,Berlingske,1316
63691965101,UNICEF Danmark,UNICEF Danmark,1291
111064405631701,nemlig.com,nemlig.com,1291
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,1211
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,1203
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,1126
748887235210811,Obton Forvaltning A/S,Obton A/S,871
123653695693986,Motatos Danmark,Motatos,868
159000594147871,Mary Fonden,Mary Fonden,865
72672361910,Børns Vilkår,Børns Vilkår,856
867877683280051,Weekendavisen,Weekendavisen,629
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,615
990998001028850,Folkekirken Vesterbro,Folkekirken Vesterbro,614
342716189117135,Sparekassen Danmark,Sparekassen Danmark,608
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,579
55365680705,Greenpeace Danmark,Greenpeace Danmark,564
304554445813,Videncentret Bolius,Videncentret Bolius,564
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,529
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,509
104544224264943,3F Transport,3F Transport,493
437410226312057,Københavns Kommune,Københavns Kommune,436
133707013355759,Danner,Danner,422
111095867334448,Rent Hav,Rent Øresund,412
110560691837684,SolCompagniet,SolCompagniet,401
102154048301476,Lederstof.dk,Lederne,355
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,344
246977185497434,Plastic Change,Plastic Change,311
287306323369,Børnecancerfonden,Børnecancerfonden,272
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,200
