Page ID,Page name,Disclaimer,Amount spent (GBP)
102639461303190,Fair Pay For All,Fair Pay For All,887
1160491283986885,Parent Club Scotland,Parent Club Scotland,834
33268280976,Disasters Emergency Committee (DEC),Disasters Emergency Committee (DEC),558
100771226087265,Susie's Tips,Susie's Tips,547
159100234275780,UK Government Scotland,Office of the Secretary of State for Scotland,495
311627208673,WWF UK,WWF UK,342
7715002593,UNICEF UK,Unicef UK,325
105325515394672,Local Recovery,Local Recovery,259
1645963095654688,Healthier Scotland,The Scottish Government,229
9250349228,Greenpeace UK,Greenpeace UK,225
220832481274508,Premier League,Premier League,206
483680375497477,Shell Energy,Shell Energy Retail Limited,143
220543443746,International Rescue Committee - UK,International Rescue Committee UK,131
310039442421596,Scottish Labour Party,Scottish Labour Party,106
799576543492660,The Week Junior,The Week Junior,106
45986010500,Barnardo's,Barnardo's,104
10499876484,Compassion in World Farming,Compassion in World Farming,≤100
657070411062471,Anas Sarwar,Scottish Labour Party,≤100
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
121936349543,World Vision UK,World Vision UK,≤100
320344981331677,Net Zero Scotland,The Scottish Government,≤100
6233536938,War Child UK,War Child UK,≤100
7043497714,Christian Aid,Christian Aid,≤100
348366988862054,Oxfam Campaigns,Oxfam Great Britain,≤100
47612991154,Dignity in Dying,Dignity in Dying,≤100
158077247591710,Refuge,Refuge,≤100
353224381469808,ifaw,IFAW,≤100
7624294394,Amnesty International UK,Amnesty International UK,≤100
10114144851,NSPCC,NSPCC,≤100
18168505158,The Woodland Trust,Woodland Trust,≤100
101255718164248,350 UK,350.org,≤100
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,≤100
106946654868342,Water's Worth Saving,Water UK,≤100
13047522725,Crimestoppers,Crimestoppers,≤100
19895907944,CAFOD,CAFOD,≤100
263162170381168,The Salvation Army United Kingdom and Ireland Territory,The Salvation Army United Kingdom with the Republic of Ireland,≤100
18044497940,Plan International UK,Plan International UK,≤100
26698813123,British Red Cross,British Red Cross,≤100
442816382865338,Social Security Scotland,Social Security Scotland,≤100
21242962092,ClientEarth,ClientEarth,≤100
177855115588808,The Week UK,The Week UK,≤100
119436041436456,ESPC,ESPC,≤100
117476785190,Save the Children UK,Save the Children UK,≤100
101558386889,Shelter Scotland,Shelter Scotland,≤100
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,≤100
6366026879,Dogs Trust,Dogs Trust,≤100
7527864602,WaterAid UK,WaterAid UK,≤100
195754307110390,Right To Life UK,Right To Life UK,≤100
211614899544570,Long Live The Local,British Beer & Pub Association,≤100
103662352102391,Family Debt Help,Ian Keith Parsons,≤100
358706239805,Scope,Scope,≤100
1046117708754519,Care4Calais,Care4Calais,≤100
248887561894779,Home Energy Scotland,Energy Saving Trust,≤100
197176716983922,Royal Society of Edinburgh,Royal Society of Edinburgh,≤100
1660600037490738,Guardian Labs,Guardian Labs,≤100
514212165305248,Leigh Day,Leigh Day,≤100
107968922565701,Lil-Lets,These ads ran without a disclaimer,≤100
11965205188,Practical Action,Practical Action,≤100
21517406388,Trees for Cities,Trees for Cities,≤100
175067939218623,Mercy Corps - Europe,Mercy Corps Europe,≤100
39605200520,ActionAid UK,ActionAid UK,≤100
112712550420527,Ekō UK,SumOfUs,≤100
