Page ID,Page name,Disclaimer,Amount spent (BAM)
104197490039539,N1 Bosna i Hercegovina,N1 BiH,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
163080080447411,Републичка странка Српске,Filip Lučić,≤100
109652028193268,Revizije info,Revizije info,≤100
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
147315858633088,Istinomjer,Istinomjer,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100
187986821271671,Zašto ne,UG Zašto ne,≤100
105085525653191,Предраг Кукољ - Predrag Kukolj,Предраг Кукољ,≤100
100044353152888,Investicijska fondacija Impakt,These ads ran without a disclaimer,≤100
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100
1473660889517303,Irfan Čengić,Irfan Cengic,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
579909242056946,BalCannes,These ads ran without a disclaimer,≤100
131189377574,MDPI,These ads ran without a disclaimer,≤100
105802704729154,Kampenwand Verlag,These ads ran without a disclaimer,≤100
111166248276745,Invisible Republic,These ads ran without a disclaimer,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
417853371621843,Mirnes Ajanović,Mirnes Ajanović,≤100
306474736844372,Narod i Pravda Novi Grad Sarajevo,Narod i Pravda Novi Grad Sarajevo,≤100
1607622842896752,interview.ba,Fondacija Infohuse,≤100
102343781660824,Ajdin Holjan,Ajdin Holjan,≤100
111162291568245,Nijaz Helez,OO SDP BiH BUGOJNO,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
369102986485176,egradnja.hr,These ads ran without a disclaimer,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
