Page ID,Page name,Disclaimer,Amount spent (SEK)
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,382
122854408319,Hjärt-Lungfonden,Hjärt-lungfonden,347
126567104406,Hyresgästföreningen,Hyresgästföreningen,339
608975645850217,Vattenfall,Vattenfall Sverige,276
72659261793,Rädda Barnen,Rädda Barnen,269
643137272398136,Sverige för UNHCR,Sverige för UNHCR,264
151159271594797,Systembolaget,Systembolaget,236
381175618637391,Liberalerna Kronoberg,Liberalerna,236
369582590803,Dagens ETC,ETC-tidningarna,219
122074554119,EU Social,EU Social,194
162985227114132,Skellefteå Kraft,Skellefteå Kraft,170
59324455950,UNICEF Sverige,UNICEF Sverige,169
161213770567846,Operation Smile Sverige,Operation Smile Sverige,156
111630258867610,Röda Korset,Röda Korset,149
179931025357058,Kommunal,Kommunal,140
95735961890,Greenpeace Sverige,Greenpeace Sverige,117
382243262003,Plan International Sverige,Plan International Sverige,115
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,112
308075749348969,Svenskt Näringsliv Kronoberg,Svenskt Näringsliv,107
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),106
101341883359561,Matsmart Sverige,Matsmart,102
205373616736,Avfall Sverige,Avfall Sverige,≤100
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,≤100
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,≤100
19746853632,Djurens Rätt,Djurens Rätt,≤100
18880778360,ActionAid Sweden,ActionAid Sweden,≤100
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,≤100
119432911402994,Socialdemokraterna i Växjö,Socialdemokraterna Växjö,≤100
103195709344522,Anna Zelvin KD - Regionråd - Kronoberg,Anna Zelvin KD - Regionråd - Kronoberg,≤100
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,≤100
109886133732943,RESCUE - Sverige,RESCUE - Sverige,≤100
118090278221826,Erikshjälpen,Erikshjälpen,≤100
588111131243298,Sverigedemokraterna Hässleholm,Sverigedemokraterna Hässleholm,≤100
817537348393004,Länsförsäkring Kronoberg,Länsförsäkring Kronoberg,≤100
379686162129542,Svea Bank,Svea Ekonomi,≤100
369122343101775,e.on,E.ON Sverige AB,≤100
236879092476,Håll Sverige Rent,Håll Sverige Rent,≤100
899603916845362,JAG Personlig assistans,JAG Personlig assistans,≤100
153270724787,Amnesty International Sverige,Amnesty International Sverige,≤100
176527602394716,Olivia Personlig Assistans AB,Olivia Personlig Assistans AB,≤100
193309030695120,UR,UR,≤100
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,≤100
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,≤100
150057951690751,OKQ8,OKQ8,≤100
989752884508948,Muharrem Demirok,Centerpartiet,≤100
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,≤100
42676805259,Diakonia,Diakonia,≤100
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,≤100
314872662206,Ekonomifakta,Ekonomifakta,≤100
676246449160270,Sverigedemokraterna,Sverigedemokraterna,≤100
234172635050,Forum för levande historia,Forum för levande historia,≤100
296423575695,Afrikagrupperna,Afrikagrupperna,≤100
120633071295935,Fairtrade Sverige,Fairtrade Sverige,≤100
449577235139576,Socialdemokraterna i Ljungby kommun,Socialdemokraterna i Ljungby kommun,≤100
181590825305317,COWI Sverige,COWI Sverige,≤100
178362315106,European Parliament,European Parliament,≤100
261455205686,LRF,LRF,≤100
328754490337,Vårdförbundet,Vårdförbundet,≤100
8040892957,Socialdemokraterna,Socialdemokraterna,≤100
2002046333202650,Bli nämndeman,Bli nämndeman,≤100
279974638809211,Oxfam Sverige,Oxfam Sverige,≤100
312084019369,Dagens Medicin,Dagens Medicin,≤100
