Page ID,Page name,Disclaimer,Amount spent (DKK)
65929129383,Røde Kors,Røde Kors,≤100
101875098313543,Andel,Andel,≤100
1595135787365287,Dansk Retursystem,Dansk Retursystem,≤100
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,≤100
67571270393,Red Barnet,Red Barnet,≤100
26458152911,SOS Børnebyerne,SOS Børnebyerne,≤100
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,≤100
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,≤100
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,≤100
141140922630894,RED Center,RED Center,≤100
116269191760882,DSB,DSB,≤100
154415494575789,IDA,IDA,≤100
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,≤100
12787473132,Berlingske,Berlingske,≤100
144098125661833,Nordea Invest,Nordea Invest,≤100
55365680705,Greenpeace Danmark,Greenpeace Danmark,≤100
105511328705392,HØRT,Børns Vilkår,≤100
41459763029,Socialdemokratiet,Socialdemokratiet,≤100
494902077334290,Tuborgfondet,Tuborgfondet,≤100
264009771074617,Niels Fuglsang,Niels Fuglsang,≤100
118590427875525,Futoria,Futoria,≤100
167412043730,Venstres Ungdom - VU,Venstres Ungdom - VU,≤100
533315386692100,DRC - Danmarks Restauranter & Caféer,DRC - Danmarks Restauranter & Caféer,≤100
250994288337708,Sex og Samfund,Sex og Samfund,≤100
72672361910,Børns Vilkår,Børns Vilkår,≤100
305932686202047,Caritas Danmark,Caritas Danmark,≤100
