Page ID,Page name,Disclaimer,Amount spent (EUR)
183047736356,EMERGENCY,EMERGENCY,≤100
40433567307,UNICEF Italia,UNICEF Italia,≤100
53347533412,LAV,LAV Onlus,≤100
1626838220872399,Partito Democratico Genova,Partito Democratico Genova,≤100
46590675335,Save the Children Italia,Save the Children Italia,≤100
65737832194,Medici Senza Frontiere,Medici Senza Frontiere,≤100
118713758151850,UNHCR Italia - Agenzia ONU per i Rifugiati,These ads ran without a disclaimer,≤100
77034286895,Partito Democratico,Partito Democratico,≤100
136117531977459,Gruppo Partito Democratico - Regione Liguria,Gruppo Consiliare Partito Democratico-Articolo Uno,≤100
1657214567845698,BPER Banca,BPER Banca,≤100
88997912868,WWF Italia,WWF Italia,≤100
35346524498,Greenpeace Italia,Greenpeace Italia,≤100
175501065977609,FIPSAS Genova,FIPSAS,≤100
300657503437034,Lions Italia,Lions Italia,≤100
268976423121377,Essere Animali,Essere Animali,≤100
39993728498,Amnesty International - Italia,Amnesty International Italia,≤100
70212282110,Altroconsumo,Altroconsumo,≤100
693492780985618,HSI/Italia,HSI/Italia,≤100
48677844864,Amref Health Africa - Italia,Amref Health Africa,≤100
601372519911819,Medici Senza Frontiere - Gruppo di Genova,Medici Senza Frontiere,≤100
103968169809912,Credem Banca,Finanziato da Credem Banca,≤100
48677844864,Amref Health Africa - Italia,Amref Health Africa - Italia,≤100
1643562069011200,La Valle Degli Orti,Frosta,≤100
1630535077216590,Regione Liguria,Regione Liguria,≤100
1440878759561839,WeMove Europe,WeMove Europe,≤100
73493613024,ActionAid Italia,ActionAid Italia,≤100
400381673394375,CFC - Crisi Fiscale d'Impresa,CFC Legal,≤100
214454558764681,Elly Schlein,Elly Schlein,≤100
113071918732530,Animal Equality Italia,Animal Equality Italia,≤100
101158695138594,SOS Climate Change,UNHCR,≤100
579798038791266,Frosta Italia,Frosta,≤100
102550058686598,Sotto Il Mantello C O V I D - Libro Inchiesta,Sotto il Mantello Covid,≤100
299584710061488,WeWorld Onlus,WeWorld Onlus,≤100
68826971281,Edison,Edison Spa,≤100
289752771388757,Culligan Italiana,Culligan Italiana,≤100
313559438694166,VIDAS - Assistenza ai Malati inguaribili,VIDAS - Assistenza ai Malati inguaribili,≤100
236739746666589,Coop Liguria,Coop Liguria,≤100
264302983606606,Stefano Bonaccini,Stefano Bonaccini,≤100
1014207595271736,Azione contro la Fame Italia,Azione contro la Fame Italia,≤100
80761643174,Fondazione Umberto Veronesi,Fondazione Umberto Veronesi,≤100
1811177225665334,Enel X,Enel X Italia s.r.l.,≤100
865166100210938,Bosch Italia,Bosch Italia,≤100
887405791294493,Scuola Greco Pittella,Scuola Greco Pittella S.r.l.,≤100
309840349048638,e.on,E.ON Energia,≤100
91261353336,Terre des Hommes Italia,Terre des Hommes Italia,≤100
416778128447086,Pd Albenga,Pd Albenga,≤100
634243093317092,Amoro srl,Amoro Srl,≤100
312933172093226,Associazione Luca Coscioni,Associazione Luca Coscioni,≤100
150200761667597,Oxfam Italia,Oxfam Italia,≤100
135029639894519,Associazione Italiana per la Lotta al Neuroblastoma,Associazione Italiana per la Lotta al Neuroblastoma,≤100
253657775240887,Pulsee,Axpo Italia,≤100
1410474395723679,Petizioni.it,Petizioni.it,≤100
1486718904933717,Fondazione Compagnia di San Paolo,Compagnia di San Paolo,≤100
160406350666170,Eurodeputati PD,EurodeputatiPD,≤100
421539548423434,SOS Rifugiati,UNHCR Italia - Agenzia ONU per i Rifugiati,≤100
179082995487557,SOS Villaggi dei Bambini - Italia,SOS Villaggi dei Bambini - Italia,≤100
295129913955200,Aboca,Aboca,≤100
125640390781150,Maria Grazia Frijia,Maria Grazia Frijia,≤100
212519685575,Fondazione AIRC per la Ricerca sul Cancro,Fondazione AIRC per la Ricerca sul cancro,≤100
100644409468543,Fondazione Operation Smile Italia ETS,Fondazione Operation Smile Italia ETS,≤100
1779762108963356,Cuneodice.it,Cuneodice.it,≤100
105704838950975,Action for Democracy.IT,Action for Democracy,≤100
203772046798581,Farmindustria,Farmindustria,≤100
1692232124412053,Protezione Sociale Italiana,Protezione Sociale Italiana,≤100
441812505843728,Corepla,Corepla,≤100
355710427861591,Fratelli d'Italia,Fratelli d'Italia,≤100
200837093313910,Farmacie Apoteca Natura,Farmacie Apoteca Natura,≤100
110852105601178,Marco Scajola Assessore Regione Liguria,Scajola Marco,≤100
150301155010350,Intersos,Intersos,≤100
192141407570169,Rizzoli,Rizzoli,≤100
178362315106,European Parliament,European Parliament,≤100
109491080460389,Bambine Non Spose,WeWorld Onlus,≤100
100320342974980,Parte da Noi Genova,Matteo Sobrero,≤100
598765886892277,Forever Bambù Società Benefit,Forever Bambù,≤100
310626072674043,UnipolSai Corporate,UnipolSai Corporate,≤100
188120904568067,Comedy Central IT,Comedy Central IT,≤100
2794426070573094,Up2You,Up2You,≤100
150738452145624,BASF Italia,Basf Italia S.p.a.,≤100
103843386353847,Studio Pagano & Partners,Monica Pagano,≤100
31893742684,Banca Sella,BANCA SELLA SPA,≤100
410043459011308,Fondazione IEO Monzino,Fondazione IEO-MONZINO,≤100
694072700804066,Liguria.today,M&R Comunicazione,≤100
162764457111560,Dynamo Camp,Fondazione Dynamo Camp Onlus,≤100
33327548320,Croce Rossa Italiana - Italian Red Cross,Croce Rossa Italiana - Italian Red Cross,≤100
104800568170989,Chora Media,Chora Media,≤100
331092066942114,Fondazione Italia Uganda,Fondazione Italia Uganda Onlus,≤100
102808527862361,Uniti per la Siria,WeWorld Onlus,≤100
377901329389619,Ener2Crowd,Ener2Crowd,≤100
102615481493582,CIRCA,These ads ran without a disclaimer,≤100
1994549320790542,Luca Garibaldi,Luca Garibaldi,≤100
300912913295793,IBSA Farmaceutici,IBSA Farmaceutici,≤100
92505448987,CGIL Confederazione Generale Italiana del Lavoro,CGIL Confederazione Generale Italiana del Lavoro,≤100
102000366519353,EIPASS,Certipass srl,≤100
131887960826264,Carlo Calenda,Azione,≤100
106716365545678,Pino Camiolo - Presidente del Consiglio Comunale di Imperia,Pino Camiolo - Presidente del Consiglio Comunale di Imperia,≤100
284515247529,Corriere della Sera,Corriere della Sera,≤100
445235400057,Commissione europea – Rappresentanza in Italia,Commissione europea – Rappresentanza in Italia,≤100
858330457856066,Jacopo Coghe,Jacopo Coghe,≤100
237099220381886,Pd Savona città,Pd Savona,≤100
126210297412918,Vaccarezza In Regione,Angelo Vaccarezza,≤100
587213524737852,WebSalute - Vvox,WebSalute,≤100
171795872872353,ISPI - Istituto per gli studi di politica internazionale,ISPI - Istituto per gli studi di politica internazionale,≤100
106199837902239,Innesti,Caviro sca,≤100
103221808122706,inspiringirls_italia,inspiringirls_italia,≤100
1538926219695299,Genova che osa,Genova che osa,≤100
8792700660,Istituto Bruno Leoni,Istituto Bruno Leoni,≤100
557773551234843,Schroders Italy,Schroder Investment Management (Europe) S.A. - Succursale Italiana,≤100
116674114654565,Chiudi col gas,Chiudi col gas,≤100
101764407875365,NeN,NeN Energia,≤100
104525187934033,Specchio d'Italia,Specchio d'Italia,≤100
303531599691398,Mariastella Gelmini,Mariastella Gelmini,≤100
101898776545732,Inapp,INAPP Istituto Nazionale per l’Analisi delle Politiche Pubbliche,≤100
385509022061328,Acqua per Tutti,WeWorld Onlus,≤100
90724424660,Peter Gomez,SEIF Società Editoriale Il Fatto Spa,≤100
347006748786906,AIEF,AIEF Associazione Italiana Educatori Finanziari,≤100
1093222784082778,World Vision Italia,World Vision Italia Onlus,≤100
622450334886617,Fondazione Policlinico Universitario Agostino Gemelli IRCCS,Fondazione Policlinico Universitario Agostino Gemelli IRCCS,≤100
201484606557114,Fotovoltaico per Te,Fotovoltaico per Te,≤100
110372232331805,Mission Bambini,Mission Bambini,≤100
272801896733406,USR PLUS Italia,Partidul Uniunea Salvati Romania,≤100
503567226377662,"Centro Narconon ""Il Gabbiano""","Centro Narconon ""Il Gabbiano""",≤100
232017336910584,Rivista Il Borghese,Casa Editrice Pagine,≤100
180329672596502,Fratelli d'Italia Senato,Fratelli d'Italia Senato,≤100
105517781627039,RM scuola - Università,RM Scuola Campus,≤100
107492342616216,Legambiente Onlus,Legambiente Onlus,≤100
615675435199972,Alessandro Piana - Vice Presidente e Assessore Regione Liguria,Alessandro Piana - Vicepresidente e Assessore Regione Liguria,≤100
407861879769918,Simona Baldassarre,Simona Renata Baldassarre,≤100
129614623725639,Cesvi Onlus,Cesvi Fondazione Onlus,≤100
100896914607046,dejan_cetnikovic,Dejan Cetnikovic,≤100
116181541819083,Nicola Fratoianni,Nicola Fratoianni,≤100
121622734528770,Eidos Communication,Eidos Communication,≤100
142331079621154,RESET,RESET S.r.l.,≤100
451419891563905,Pro Vita & Famiglia Onlus,Pro Vita & Famiglia Onlus,≤100
59374667427,Alice for Children,Alice for Children,≤100
124450774313284,Etica Sgr,Etica Sgr,≤100
160476923996021,Assolombarda,Assolombarda,≤100
182120865170178,Gianluigi Paragone,Gianluigi Paragone,≤100
522896174518525,Fondazione Don Gnocchi,Fondazione Don Gnocchi,≤100
675594109245764,Unisona,Unisona,≤100
686689721540002,Volt Italia,Volt Italia - Unisciti al Cambiamento,≤100
105296361571631,FGS srl,FGS srl,≤100
1673669186277733,Freeda,Freeda Media,≤100
109162717252246,Green Pea,Green Pea,≤100
100753869536330,La Scuola del Fatto Quotidiano,SEIF Società Editoriale Il Fatto Spa,≤100
169042736456594,All Out,All Out,≤100
396136951185531,Fridays For Future Italia,Fridays For Future Italia,≤100
105796680963553,Gruppo Editoriale La Scuola SEI,Editrice La Scuola,≤100
1389519327952496,BCC Credito Cooperativo,BCC Credito Cooperativo,≤100
111215267090745,Re Soil Foundation,ReSoilFoundation,≤100
112450034440882,La plastica è cambiata,Alpla,≤100
252449503661,La7,La7,≤100
429555680551934,Genova3000,Genova3000,≤100
104544555621560,Ewiva,Ewiva,≤100
117266648305733,LifeGate,LifeGate,≤100
101221479103,Fondazione Progetto Arca Onlus,Fondazione Progetto Arca Onlus,≤100
114110060033055,Paper First,Il Fatto Quotidiano,≤100
367042640294086,Luca Ciriani,Luca Ciriani,≤100
57335173611,Città di Modena,Città di Modena,≤100
1603196166394791,Leonardo Donno,Leonardo Donno,≤100
81698998693,Maurizio Lupi,Maurizio Lupi,≤100
154767423377839,Managaia.eco,Managaia.eco,≤100
1506899926282450,Fondazione UNA,Fondazione UNA Onlus,≤100
104980721725834,Associazione DONNEXSTRADA,Associazione DONNEXSTRADA,≤100
19050847431,Terra,Terra!,≤100
375882802451994,Capitalfin,Capitalfin,≤100
268501353185869,"Endometriosi - APE ODV, organizzazione di volontariato",Associazione Progetto Endometriosi,≤100
404402342956536,StartupItalia,StartupItalia,≤100
315768485124369,Partito Comunista,Partito Comunista,≤100
1480937442190427,Tommaso Foti,Tommaso Foti,≤100
112777008752391,Valori.it,Valori.it,≤100
583229838437691,Conflavoro PMI,Conflavoro PMI,≤100
