Page ID,Page name,Disclaimer,Amount spent (PLN)
106658984378489,Gra Paczka,Stowarzyszenie WIOSNA,348
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,189
207653439276138,Fundusze Europejskie dla Dolnego Śląska,Fundusze Europejskie dla Dolnego Śląska,163
102931488739,Platforma Obywatelska,Platforma Obywatelska,153
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,144
57544755889,Amnesty International Polska,Amnesty International Polska,136
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,136
110876148028220,Izabela Bodnar,Izabela Bodnar,125
507678159314962,Wrocław Fashion Outlet,Wrocław Fashion Outlet,117
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,Ministerstwo Rodziny i Polityki Społecznej,106
294676812478,IKEA,These ads ran without a disclaimer,105
427996317730040,"Tymoteusz Myrda, Członek Zarządu Województwa Dolnośląskiego","Tymoteusz Myrda, Członek Zarządu Województwa Dolnośląskiego",≤100
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,≤100
112648362119951,Państwowa Akademia Nauk Stosowanych w Nysie,These ads ran without a disclaimer,≤100
101995462097618,Dajcie Żyć,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,≤100
111275624780972,Erase Indifference,Erase Indifference,≤100
182038191908977,Ministerstwo Cyfryzacji,Kancelaria Prezesa Rady Ministrów,≤100
378891755591358,Cezary Przybylski - Marszałek Województwa Dolnośląskiego,Cezary Przybylski - Marszałek Województwa Dolnośląskiego,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
2120416424876335,Grzegorz Macko - Wicemarszałek Województwa Dolnośląskiego,Grzegorz Macko - Wicemarszałek Województwa Dolnośląskiego,≤100
429506290917644,Toyota - fabryka w Jelczu,Toyota - fabryka w Jelczu,≤100
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,≤100
305975952942673,Marcin Krzyżanowski - Wicemarszałek Województwa Dolnośląskiego,Marcin Krzyżanowski - Wicemarszałek Województwa Dolnośląskiego,≤100
618179678235315,wschód,wschód,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
108365475589868,Łukasz Horbatowski - Przewodniczący Platformy Obywatelskiej w Głogowie,Łukasz Horbatowski - Przewodniczący Platformy Obywatelskiej w Głogowie,≤100
107750507339408,Bart Staszewski,Fundacja Basta,≤100
1937461523203000,Fundacja Promocji Pojazdów Elektrycznych FPPE,Fundacja Promocji Pojazdów Elektrycznych,≤100
144808095552639,ING Polska,ING Polska,≤100
1436380093288077,Park Dzieje,Stowarzyszenie Dzieje,≤100
102811109411234,Do:łącz,Dołącz,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
1830591737192332,Arkadiusz Sikora Lewica,Nowa Lewica,≤100
371359310400318,Janusz Kowalski,Janusz Kowalski,≤100
959387840744974,Bezpartyjni Samorządowcy,Bezpartyjni Samorządowcy,≤100
514735281965536,Demagog,Stowarzyszenie Demagog,≤100
136884656519145,IOM Poland,International Organization for Migration,≤100
178362315106,European Parliament,European Parliament,≤100
257593184447834,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz,≤100
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,≤100
178415208919146,Suwerenna Polska,Solidarna Polska,≤100
