Page ID,Page name,Disclaimer,Amount spent (BRL)
301774903545521,Brasil Paralelo,Brasil Paralelo,2426
102199795319206,Pablo Marçal Oficial,These ads ran without a disclaimer,2355
425215080864180,Pfizer Brasil,Pfizer,807
145608108896911,Frente Parlamentar da Agropecuária - FPA,Frente Parlamentar da Agropecuária,697
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,663
141627992572943,Budweiser,Ambev,337
121116005943892,Saúde Não Se Pesa,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,283
159103797542,Greenpeace Brasil,Greenpeace Brasil,209
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,175
587065281989375,Topazio Neto,Topazio Silveira Neto,163
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,130
101189854802059,Revista Oeste,Revista Oeste,108
807639649386912,Câmara Municipal de Florianópolis,These ads ran without a disclaimer,≤100
255804437808407,Vale,Gustavo Ferreira,≤100
104738421003389,InvestNews BR,Easynvest,≤100
170190620364964,Secretaria Municipal de Meio Ambiente,Polegar Direito,≤100
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,≤100
103049939296677,Paulo Santiago,Approved Empreendimentos Digitais,≤100
197698930267127,Alana,Instituto Alana,≤100
239977579362882,Blue3,Blue3 Investimentos,≤100
537196646319673,ACIJS - Associação Empresarial de Jaraguá do Sul,ACIJS,≤100
114150477943968,Isabelle Pereira,These ads ran without a disclaimer,≤100
7970426802,WWF-Brasil,WWF-Brasil,≤100
113165042099382,Brasil 61,Brasil 61,≤100
218908215124901,"Coalizão Brasil Clima, Florestas e Agricultura","Instituto de Apoio à Coalizão Brasil Clima, Florestas e Agricultura",≤100
835813059780644,Valdir Cobalchini,Valdir Cobalchini,≤100
131208367073958,Acontece - Arte e Política LGBTI +,Acontece - Arte e Política LGBTI+,≤100
261304555735117,Macedo Advocacia Previdenciária,Macedo Advocacia Previdenciária,≤100
483630874998954,Mauro Mendes,Mauro Mendes Ferreira,≤100
172659486199550,Anderson Luz Dos Santos Batata,Anderson Luz Dos Santos,≤100
121485934617409,Embaixada da Alemanha Brasília,Claudia Seidler,≤100
333720355130,Petrobras,Petrobrás,≤100
247728615732878,Paulinha,Ana Paula da Silva,≤100
1578235319127195,Seiko Brasil,ORIENT RELOGIOS DA AMAZONIA LTDA,≤100
197587446941661,Valor Econômico,Editora Globo,≤100
225349992785733,Macedo & Sega Advocacia Previdenciária,Mauricio Santos,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
866721873454401,Vereador Ciro Quintino,Ciro André Quintino,≤100
224777780881144,Visão Mundial,Visão Mundial,≤100
128802790469337,Todos Pela Educação,Todos Pela Educação,≤100
105520569004820,Absolar Comunica,Associação Brasileira de Energia Solar Fotovoltaica,≤100
110225312350543,Nova Escola,Associação Nova Escola,≤100
103222252564490,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
104267705031711,Fernando Conrado - Corações e Almas,Fernando Conrado,≤100
110130805137999,Robô Reacionário,Alétheia Brasil,≤100
851328134910897,Deltan Dallagnol,Deltan Martinazzo Dallagnol,≤100
258088921369,TOTVS,TOTVS,≤100
172271576134185,Habitat para a Humanidade Brasil,Habitat para a Humanidade Brasil,≤100
110770531857799,Xela - Arilton Candido,These ads ran without a disclaimer,≤100
135611223190336,ClimaInfo,Instituto ClimaInfo,≤100
699334503504978,Instituto Desiderata,INS DESIDERATA,≤100
139640876082234,Pés Sem Dor,These ads ran without a disclaimer,≤100
104064514767021,Vereador Oda Jornalista,Vereador Oda Jornalista,≤100
359871157981726,Decorando a Lei Seca,Decorando a Lei Seca,≤100
290081184425295,Prefeitura De Balneário Piçarras,Prefeitura Municipal de Balneário Piçarras,≤100
2253953254636634,Professor Airton Correa,Airton Correa,≤100
132804480113814,PwC Brasil,Pedro Martins,≤100
111186368956008,Academia Brasileira de Direito Constitucional,ABDConst,≤100
172444996112900,Fundo Brasil,Fundo Brasil,≤100
1510249249278903,John Lenon Teodoro,John Teodoro,≤100
109591311961445,Brasil em Ruínas,Marco Aurelio Machado,≤100
167525460077136,Leonel Camasão,LEONEL CAMASÃO,≤100
190320721462647,Vereador Dalmolin,Marciano Dalmolin,≤100
914115575302130,Fundação Toyota do Brasil,Fundação Toyota do Brasil,≤100
105933125105087,Aqui Pela Saúde Dela,Organon,≤100
109597815616,VEJA,Revista Veja,≤100
228301373863551,Agência Pública,Agência Pública,≤100
1641991982711846,CBIC Brasil,Câmara Brasileira da Indústria da Construção,≤100
121016455967353,Transparência Eleitoral Brasil,TRANSPARENCIA ELEITORAL BRASIL,≤100
193719533998484,Fundação Fernando Henrique Cardoso,Fundação FHC,≤100
188723084914969,Paulinho,Paulo Henrique Dalago Muller,≤100
104553347942750,Eder Borges,Eder Fabiano Borges Adao,≤100
1498647100170828,Prefeitos do Futuro,Prefeitos do Futuro Cursos e Treinamentos LTDA,≤100
69488070826,Fundação Abrinq,Fundação Abrinq,≤100
107844978838424,Machine Tecnology,These ads ran without a disclaimer,≤100
193640871262,CLAUDIA Online,Kauira Grillo,≤100
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,≤100
364253843645006,Carlos Chiodini,Carlos Chiodini,≤100
106176565157407,Naza Alakija,These ads ran without a disclaimer,≤100
257697420929027,Marcius Machado,Marcius Machado,≤100
101328235485196,Reforma Administrativa: destrói os serviços públicos,Reforma que destrói,≤100
102384321716297,Advocacia Cortona e Ranieri,Advocacia Cortona Ranieri,≤100
108953490968588,Gustavo Rodrigenes,Gustavo Henrique Rodrigenes Ferreira,≤100
456580098466417,Voto Certo,Voto Certo,≤100
117691720031724,Hey Nude,Nude.,≤100
