Page ID,Page name,Disclaimer,Amount spent (LBP)
192450177479702,Abaad,Abaad Resource Center for Gender Equality,74242
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,39394
141039382740595,National Commission For Lebanese Women NCLW,National Commission For Lebanese Women NCLW,30833
1438703606372190,Elham Said Freiha,Elham Freiha,27273
1428873024044736,المدن - almodon,المدن - almodon‎,25758
68793499001,UNICEF,UNICEF with Facebook Ad Credits,24560
101241044906111,هنا لبنان,هنا لبنان,18970
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,15575
102023711572671,أساس ميديا -  Asas Media,asasmedia,12955
110470091436602,Ici Beyrouth,Ici beyrouth,10606
106197498149118,لبنان الكبير,Grand Lebanon,6061
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,4545
107698404702208,Alkalima,Alkalima Onlime,4545
157793912124,tayyar.org,These ads ran without a disclaimer,4545
819035654970697,E For Ektisad,E For Ektisad,1515
1031517763602384,Municipality of Kartaba - بلدية قرطبا,Municipality of Kartaba - بلدية قرطبا,1515
107266890756055,Nicolas Chikhani Finance,Nicolas Chikhani Finance,1515
278035695547539,Legal Agenda  المفكرة القانونية,Legal Agenda  المفكرة القانونية,1515
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,1515
129660230432028,Dr. Toufic Hindi,Toufic Hindi,1515
204309706385271,Maharatnews,Maharat Foundation,1515
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,1515
109112633772887,180post,180Post,1288
107424440982021,Eekad - إيكاد,These ads ran without a disclaimer,412
287683225711,UN Environment Programme,These ads ran without a disclaimer,≤100
104478879171707,Lin1130-10,These ads ran without a disclaimer,≤100
104252028606448,صوت بنت جبيل,صوت بنت جبيل,≤100
137195823051820,Maharat Foundation,Maharat Foundation,≤100
468837943180706,Fe-Male,These ads ran without a disclaimer,≤100
172968782908178,الملتقى الثقافي اللبناني,These ads ran without a disclaimer,≤100
104158292537640,Lin1130-12,These ads ran without a disclaimer,≤100
19595510126,Annual Reviews,These ads ran without a disclaimer,≤100
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,≤100
207268042645317,Macquarie Group,These ads ran without a disclaimer,≤100
