Page ID,Page name,Disclaimer,Amount spent (PLN)
104211422472400,AJC Central Europe,AJC with Facebook ad credits,194
104442609633150,Lubuskie,Lubuskie,159
106204692244510,Jigsaw Polska,Jigsaw,≤100
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,≤100
57544755889,Amnesty International Polska,Amnesty International Polska,≤100
142361819657439,Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej,Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej,≤100
178362315106,European Parliament,European Parliament,≤100
160181130796814,Fundacja ADRA Polska - ADRA Poland,Fundacja ADRA Polska,≤100
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,≤100
107971230622325,Ministerstwo Finansów,Ministerstwo Finansów,≤100
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,≤100
252707301407911,Ministerstwo Rolnictwa i Rozwoju Wsi,Ministerstwo Rolnictwa i Rozwoju Wsi,≤100
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,≤100
91021863613,Szlachetna PACZKA,Stowarzyszenie Wiosna,≤100
106645538927529,Da się.,Fundacja Archipelag Inicjatyw,≤100
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,Ministerstwo Rodziny i Polityki Społecznej,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
391098174296294,Super Express,se.pl,≤100
469702339755768,Paweł Tanajno Polska Liberalna,Iam4u.pl,≤100
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,≤100
178415208919146,Solidarna Polska,Solidarna Polska,≤100
1468635720112377,Bogusław Wontor,Bogusław Tadeusz Wontor,≤100
203627442993022,Portal Oświatowy,Wiedza i Praktyka,≤100
102931488739,Platforma Obywatelska,Platforma Obywatelska,≤100
1814756408784280,Centrum Koordynacji Projektów Środowiskowych,Centrum Koordynacji Projektów Środowiskowych,≤100
101957709001163,Elektrociepłownia Marszów,Elektrociepłownia Marszów,≤100
237466786344157,European Movement,European Movement International,≤100
475584852475176,Pozytron,Bartłomiej Jan Ginter,≤100
173086948664,Infor.pl,Infor.pl,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
102577288350341,Super Biznes,se.pl,≤100
654912251187357,Grupa PGE,Grupa PGE,≤100
100120136068412,Reo.pl - platforma handlu energią z OZE,Reo.pl Sp. z o.o.,≤100
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,≤100
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,≤100
110988546918361,Fundusz dla Odmiany,Fundusz dla Odmiany,≤100
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,≤100
50063176484,TVN24,TVN,≤100
108566759302831,NODN Cognitus - centrum szkoleń i terapii,Cognitus Centrum Szkoleń,≤100
273827962690526,Otwarte Klatki,Otwarte Klatki,≤100
1683534065241470,OKO.press,OKO.press,≤100
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,≤100
133482470024453,Newsweek Polska,Newsweek Polska,≤100
109064402041259,William Wright,These ads ran without a disclaimer,≤100
106991745585782,Christina Thompson,These ads ran without a disclaimer,≤100
111536078074010,Strefa Logopedy,Wiedza i Praktyka,≤100
377734895631299,Polsko-Ukraińska Izba Gospodarcza,Polsko-Ukraińska Izba Gospodarcza,≤100
286672948180163,Tomasz Trela,Poseł Tomasz Trela,≤100
1967695263556184,Sylwia Spurek,Sylwia Spurek MEP,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
