Page ID,Page name,Disclaimer,Amount spent (SEK)
126567104406,Hyresgästföreningen,Hyresgästföreningen,615
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,504
608975645850217,Vattenfall,Vattenfall Sverige,344
578953655567499,Jörgen Astonson,ETC Media AB,301
100394276688509,Halmstads kommun,Halmstads kommun,244
643137272398136,Sverige för UNHCR,Sverige för UNHCR,199
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),182
277520678945640,Svenskt Näringsliv Halland,Svenskt Näringsliv,169
111630258867610,Röda Korset,Röda Korset,168
382243262003,Plan International Sverige,Plan International Sverige,154
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,148
114262485262083,Konsumentverket,Konsumentverket,137
161213770567846,Operation Smile Sverige,Operation Smile Sverige,136
369582590803,Dagens ETC,ETC-tidningarna,132
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,129
162985227114132,Skellefteå Kraft,Skellefteå Kraft,127
72659261793,Rädda Barnen,Rädda Barnen,125
59324455950,UNICEF Sverige,UNICEF Sverige,117
95735961890,Greenpeace Sverige,Greenpeace Sverige,113
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,110
101341883359561,Matsmart Sverige,Matsmart,≤100
42676805259,Diakonia,Diakonia,≤100
175656912484553,Unionen,Unionen,≤100
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,≤100
186513678039755,Fortum,Fortum Sverige,≤100
251829904829983,David Lega,David Lega - Kristdemokraterna,≤100
179931025357058,Kommunal,Kommunal,≤100
18880778360,ActionAid Sweden,ActionAid Sweden,≤100
506685746198996,DebattNytt,Bror Carl Jakobsson,≤100
614939535271869,Tobias Baudin,Socialdemokraterna,≤100
185459445735,Umeå universitet,Umeå universitet,≤100
576845979156129,Techarenan,Techarenan,≤100
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,≤100
106579105171694,ETC nyhetsmagasin,ETC Media AB,≤100
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,≤100
98623096089,Lantmännen,Lantmännen,≤100
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,≤100
314872662206,Ekonomifakta,Ekonomifakta,≤100
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,≤100
107898832590939,European Commission,European Commission,≤100
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",≤100
195379633820701,Svenskt Kött,Svenskt Kött,≤100
163305633746125,Karneval förlag,Holviks,≤100
450853258274653,Vänsterpartiet Halmstad,Vänsterpartiet Halmstad,≤100
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,≤100
102603159402551,Inner Connections,Kulturhuset i Ytterjärna AB,≤100
153270724787,Amnesty International Sverige,Amnesty International Sverige,≤100
103296115466644,Skattenytta,Kommissionen för Skattenytta,≤100
237146235237,Timbro,Tankesmedjan Timbro,≤100
328754490337,Vårdförbundet,Vårdförbundet,≤100
230255653832332,Al-Ayn for Social Care Sweden,Al Ayn For Social Care Sweden,≤100
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,≤100
1402657726653154,Hallå konsument,Konsumentverket,≤100
100253435575183,EPHI - Environment and Public Health Institute,Environment and Public Health Institute,≤100
208751565805849,Stiftelsen Expo,Stiftelsen Expo,≤100
178193355556765,Nordström Assistans AB,Nordström Assistans AB,≤100
109098320518639,Dogoodel.,DoGood EL,≤100
261455205686,LRF,LRF,≤100
108492218918,IF Metall,IF Metall,≤100
412192732132640,ECPAT Sverige,ECPAT Sverige,≤100
2002046333202650,Bli nämndeman,Bli nämndeman,≤100
181590825305317,COWI Sverige,COWI Sverige,≤100
105930654076304,TYA,These ads ran without a disclaimer,≤100
212604496324,Fackförbundet ST,Fackförbundet ST,≤100
