Page ID,Page name,Disclaimer,Amount spent (NOK)
100970626156019,Kent Ranum - Ordførerkandidat Høyre,Kent Ranum - Ordførerkandidat Høyre,2310
10953652930,Høyre,Høyre,1140
111345183340,Fagforbundet,Fagforbundet,1005
298357179829,Trondheim Arbeiderparti,Trondheim Arbeiderparti,867
322525743444,Get Inspired,These ads ran without a disclaimer,785
14095969045,Fremskrittspartiet,Fremskrittspartiet,752
144754334087,Trøndelag Arbeiderparti,Trøndelag Arbeiderparti,371
101815422763212,Emil Raaen - Ordførerkandidat Ap,Trondheim Arbeiderparti,332
20468812735,LO,LO,330
213894665291576,Småbypartiet Orkland,Småbypartiet Orkland,249
203067569732001,Fellesforbundet,Fellesforbundet,245
329215143807272,Trondheim Høyre,Trondheim Høyre,243
135843375926,UNICEF Norge,UNICEF Norge,192
121339831236955,Melhus Arbeiderparti,Melhus Arbeiderparti,144
119787264706852,Trondheim FrP,Trondheim FrP,137
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,119
258714427616165,Trøndelag FrP,Trøndelag FrP,116
275389322558295,LOs sommerpatrulje,LO,112
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,109
128566103830426,Civita,Civita AS,108
371106536283235,DAG OG TID,Dag og Tid AS,≤100
11526489541,Senterpartiet,Senterpartiet,≤100
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,≤100
33483001033,SV - Sosialistisk Venstreparti,SV - Sosialistisk Venstreparti,≤100
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,≤100
126448980866214,Klassekampen,Klassekampen,≤100
358631921546909,Skaun Senterparti,Skaun Senterparti,≤100
57542291449,FFO - Funksjonshemmedes fellesorganisasjon,Funksjonshemmedes Fellesorganisasjon (FFO),≤100
196060713751352,LO Trøndelag,LO,≤100
132368899297,Framtiden i våre hender,Framtiden i våre hender,≤100
200168040392101,Hustadvika kommune,These ads ran without a disclaimer,≤100
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,≤100
189828081044593,MS-forbundet i Norge,Ms-forbundet,≤100
120446271352301,Nord universitet,These ads ran without a disclaimer,≤100
977673515587968,Røros Senterparti,Røros Senterparti,≤100
157803497575876,NHO Reiseliv,NHO Reiseliv,≤100
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,≤100
120374971332864,Kagge Forlag,Kagge Forlag,≤100
109481755758840,Trondheim SV,Trøndelag SV,≤100
60540214886,Lederne,These ads ran without a disclaimer,≤100
