Page ID,Page name,Disclaimer,Amount spent (CZK)
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,5228
314038193269,211 - Zdravotní pojišťovna ministerstva vnitra ČR,Zdravotní pojišťovna ministerstva vnitra ČR,1152
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,559
2214398435317853,CNN Prima NEWS,FTV Prima,481
130631260290858,Piráti Středočeský kraj,Česká pirátská strana,313
107898832590939,European Commission,European Commission,305
108726857444837,České zájmy v EU,DFMG,298
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,298
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,283
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,262
137778619615350,Voyo.cz,TV Nova s. r. o.,257
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,202
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,197
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,162
397919187215,Evropská komise v ČR,Evropská komise v ČR,152
424114981002397,Český rozhlas Plus,Český rozhlas,116
356451014434612,Marian Jurečka,KDU-ČSL,116
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,≤100
287724754662359,HateFree Culture,HateFree Culture,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
909606155877035,Změna pro Říčany,Změna pro Říčany,≤100
197010357446014,Ondřej Prokop,Ondrej Prokop,≤100
551976351670874,Zdeněk Hraba,Zdeněk Hraba - senátor,≤100
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,≤100
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,≤100
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,≤100
104452639037483,Starostové a nezávislí Unhošť,Michal Turnhöfer,≤100
286752372142599,Jakimczuk Radek,Radek Jakimczuk,≤100
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,≤100
117823623864,Transparency International ČR,Transparency International ČR,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,≤100
248770028560533,Integrační centrum Praha / Integration centre Prague,Integrační centrum Praha / Integration centre Prague,≤100
100201752249169,Spolu21,Občanská demokratická strana,≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
171936526824,EKONOM.cz,"Economia, a.s.",≤100
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,≤100
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",≤100
103059308644099,Replastuj.cz,Replastuj.cz,≤100
43855944703,Svobodní,Svobodní,≤100
114236067117538,Zbyněk Miklík,Zbyněk Miklík,≤100
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,≤100
90002267161,TOP 09,TOP 09,≤100
1382379128444365,Margita Balaštíková - poslankyně,Margita Balaštíková,≤100
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,≤100
103779080972210,Youradio Talk,Youradio Talk,≤100
416190415243,Fakulta životního prostředí - ČZU v Praze,Fakulta životního prostředí,≤100
579215965436046,JSNS,"Člověk v tísni, o.p.s.",≤100
101331732711353,Pro lepší Radovesnice a Rozehnaly,Lukáš Kopecký,≤100
460558621177512,Zálohujme.cz,Zálohujme,≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
1223728021075718,Svobodní - Kladno a okolí,Tomáš Vičík,≤100
1350973788305064,Euro-Sportring International Tournaments,These ads ran without a disclaimer,≤100
1395881230682843,Luděk Niedermayer,Luděk Niedermayer,≤100
275383259179951,Tepelná čerpadla IVT,Tepelná čerpadla IVT,≤100
587682004653785,Piráti Praha,Česká pirátská strana - Praha,≤100
107341405343516,Mise Ukrajina,Mise Ukrajina,≤100
178362315106,European Parliament,European Parliament,≤100
284944781875,EURACTIV.cz,EURACTIV.cz,≤100
378827025796132,Peak.cz,Peak.cz,≤100
106901094332851,Recykluj - nespaluj,Recykluj - nespaluj hys,≤100
2242877092705890,Adam Zábranský - pražský radní,Česká pirátská strana - Praha,≤100
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",≤100
137301989386,Aktuálně.cz,Aktuálně.cz,≤100
321762510282,Michal Kučera,Michal Kučera,≤100
711658465662315,XTV,XTV,≤100
124212050978293,Kverulant org,Kverulant org,≤100
367656464950,TOP 09 - Praha 10,TOP 09 - Praha 10,≤100
548487565163265,"Buď Čech, buď laska",Tomáš Rufer,≤100
55408246161,Amnesty International ČR,Amnesty International ČR,≤100
102620981865843,Jana Skopalíková - radní pro životní prostředí a zemědělství,Jana Skopalíková,≤100
332418787330819,VOK - Volba pro kraj,"Volba pro kraj, politické hnutí",≤100
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,≤100
113743658978459,Meltingpot,Meltingpot,≤100
194467420912201,Já volím děti,Já volím děti,≤100
265056436921261,NOVÁ SÍŤ,Nová síť z.s.,≤100
199064530104466,Hodina Země ČR,ZO ČSOP Veronica,≤100
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,≤100
1439143123070953,Svoboda a přímá demokracie  Liberecký kraj - SPD,Radovan Vích,≤100
191727927231,Ekologický institut Veronica,ZO ČSOP Veronica,≤100
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,≤100
105243115766863,Síť k ochraně demokracie,Rekonstrukce státu,≤100
164024787880257,Adapterra,Nadace Partnerství,≤100
104208542332869,"Fridays for cars, energy and freedom - CZ",Fridays For Cars CZ,≤100
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100
317530692148022,Evropa v datech,Evropa v datech,≤100
100713699374019,Richard Brabec,Richard Brabec,≤100
110858965631193,Klimatická koalice,"Centrum pro dopravu a energetiku, z.s.",≤100
609246842426009,Rekonstrukce státu,Rekonstrukce státu,≤100
799083753454179,Voxpot,Voxpot z. ú.,≤100
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,≤100
615913528445013,Gulag.cz,These ads ran without a disclaimer,≤100
187932924564488,Advokátní kancelář Dohnal & Bernard,"Advokátní kancelář Dohnal&Bernard, s.r.o.",≤100
107563435940797,Skanska v ČR a SR,Skanska,≤100
191487317696220,Vladimír Barák - novinář,Vladimír Barák,≤100
176546515755264,AC24,AC24,≤100
146556772110539,Security Outlines,Security Outlines,≤100
586817644761028,Vladimír Balaš,STAN,≤100
109323929038,Česká pirátská strana,Česká pirátská strana,≤100
101134762378681,Michaela Šebelová,STAROSTOVÉ A NEZÁVISLÍ,≤100
155406703122,Arnika,Arnika - Centrum pro podporu občanů,≤100
267806570729225,Národní Noviny,Hrubon Rudolf,≤100
362029244271239,Protext ČTK,ČTK,≤100
2244726532215982,Senátorský klub - Starostové a nezávislí,Senátorský klub Starostové a nezávislí,≤100
106569184915270,Lucie Kantorová,Lucie Kantorova,≤100
280617905401953,Alexandra Udženija,Občanská demokratická strana,≤100
497477060273363,SolverTech s.r.o.,SolverTech s.r.o.,≤100
52479821102,Týdeník Respekt,Týdeník Respekt,≤100
101571722521084,Prahajede.cz,Magistrát hl. města Prahy,≤100
408226942630640,Girls Without Clothes,These ads ran without a disclaimer,≤100
199064530104466,Hodina Země ČR,These ads ran without a disclaimer,≤100
108342850697974,Hejtman Josef Suchánek,Starostové a nezávislí • STAN,≤100
105460194916027,Endo Talks CZ,These ads ran without a disclaimer,≤100
108897735292963,Právo Respekt Odbornost - Plzeňský kraj,Daniel Šváb,≤100
107996628144164,PRAHA 6 SOBĚ,PRAHA SOBĚ,≤100
567229570370422,Eva Decroix,Decroix Eva,≤100
1468464403368393,Herbert Pavera - Váš senátor na Opavsku,PRodukujeme s. r. o.,≤100
182172915138959,Delfina Foundation,These ads ran without a disclaimer,≤100
103003239307231,Baltic Pipe,These ads ran without a disclaimer,≤100
74872201965,Dan David Prize,These ads ran without a disclaimer,≤100
102194881131472,DokiShop,These ads ran without a disclaimer,≤100
