Page ID,Page name,Disclaimer,Amount spent (DKK)
116269191760882,DSB,DSB,1554
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,650
1677055535924085,Røgfri Fremtid,Røgfri Fremtid,626
55365680705,Greenpeace Danmark,Greenpeace Danmark,583
65929129383,Røde Kors,Røde Kors,532
399210657232918,PlanBørnefonden,PlanBørnefonden,489
20303574131,Nationalmuseet,Nationalmuseet,445
26458152911,SOS Børnebyerne,SOS Børnebyerne,410
12860228293,Politiken,Politiken,355
72672361910,Børns Vilkår,Børns Vilkår,341
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,325
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),288
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,276
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,276
110321008383861,Red Barnets landsindsamling,Red Barnet,269
12787473132,Berlingske,Berlingske,266
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,264
121570596369,CARE Danmark,CARE i Danmark,233
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,222
132344416862423,FOA,FOA,219
126543540781090,Ældre Sagen,Ældre Sagen,196
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,196
304554445813,Videncentret Bolius,Videncentret Bolius,163
102154048301476,Lederstof.dk,Lederne,125
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,118
133707013355759,Danner,Danner,113
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,112
207401585966233,Inger Støjberg,Inger Støjberg,≤100
304554445813,Videncentret Bolius,Bolius,≤100
748887235210811,Obton Forvaltning A/S,Obton A/S,≤100
246977185497434,Plastic Change,Plastic Change,≤100
250994288337708,Sex og Samfund,Sex og Samfund,≤100
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,≤100
867877683280051,Weekendavisen,Weekendavisen,≤100
287306323369,Børnecancerfonden,Børnecancerfonden,≤100
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,≤100
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,≤100
239624940212,HK Kommunal,HK Kommunal,≤100
1684646181850363,TjekDet,TjekDet,≤100
36664432940,Amnesty International Danmark,Amnesty International Danmark,≤100
529124290474705,Nikolaj Villumsen,Enhedslisten,≤100
130388840342741,Danske Bank,Danske Bank,≤100
146458868730806,ROSE - Dansk kylling siden 1952,HKScan Denmark A/S,≤100
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,≤100
102514162425194,Frederik Vad,Frederik Vad,≤100
110560691837684,SolCompagniet,SolCompagniet,≤100
1704424023182897,Politiken Historie,Politiken Historie,≤100
111095867334448,Rent Hav,Rent Øresund,≤100
52824116986,Testrup Højskole,Testrup Højskole,≤100
405892706501089,Med Israel for fred - MIFF Danmark,MIFF (Med Israel for fred),≤100
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,≤100
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,≤100
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,≤100
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,≤100
657491824390744,Spring Copenhagen,Spring Copenhagen,≤100
144098125661833,Nordea Invest,Nordea Invest,≤100
105511328705392,HØRT,Børns Vilkår,≤100
21465928829,"Venstre, Danmarks Liberale Parti","Venstre, Danmarks Liberale Parti",≤100
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,≤100
154415494575789,IDA,IDA,≤100
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,≤100
246097715413231,Alkohol & Samfund,Alkohol & Samfund,≤100
353331228049945,Nicki Ottevig - Byrådsmedlem,Nicki Ottevig - Byrådsmedlem,≤100
398144900313793,"Mads Præstegaard, SF Roskilde Byråd",SF Roskilde,≤100
104414898912918,GOTO Sønderborg,GOTO Sønderborg,≤100
356520931077196,Europabevægelsen,Europabevægelsen,≤100
314676938743,DM din akademiske fagforening,DM,≤100
125934997444897,SuperBrugsen,Coop,≤100
186645960378,Danwatch,Danwatch,≤100
134531969945616,Folkebevægelsen mod EU,Folkebevægelsen mod EU,≤100
494902077334290,Tuborgfondet,Tuborgfondet,≤100
156750397714790,AOF Danmark,AOF Danmark,≤100
367522986719919,Gastech-Energi,Gastech-Energi A/S,≤100
227357657280228,Børnehjælpsdagen,Fonden Børnehjælpsdagen af 6. maj 1904,≤100
217135424459,Karen Blixen Museum,Karen Blixen Museum,≤100
180519405977219,Frederiksværk Krisecenter,Frederiksværk Krisecenter,≤100
294885907302040,AdResult - Vi skaber online resultater,AdResult ApS,≤100
141343589252160,Dansk Industri - DI,Dansk Industri,≤100
153708144675646,PFA,PFA,≤100
103369033067277,Miljøbevægelsen NOAH,NOAH,≤100
703543806324512,Vi-partiet,Vi-partiet,≤100
106011385624734,Michael Rosenmark - kandidat for Danmarksdemokraterne,Michael Rosenmark,≤100
1246666085407861,Karsten Hønge,SF,≤100
1282577791766364,Kirsten Normann Andersen,SF,≤100
167887506877,AIDS-Fondet,AIDS-Fondet,≤100
708245239243699,Dansk Beton,Dansk Beton,≤100
517462625009133,Folketinget,Folketinget,≤100
115737371820702,DEO - Demokrati i Europa,DEO - Demokrati i Europa Oplysningsforbundet,≤100
808135809280401,historiskerejser.dk,Historiske Rejser ApS,≤100
482695791907139,Danske Vandværker,Danske Vandværker,≤100
376442055780548,"Søren Søndergaard, formand for Landbrug & Fødevarer",Landbrug & Fødevarer,≤100
297422283612612,TotalEnergies,TotalEnergies,≤100
127053307468851,Foreningen Norden,Foreningen NORDEN,≤100
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,≤100
29097589538,Årsskriftet Critique,Årsskriftet Critique,≤100
1405355586351630,Carlsbergfondet,Carlsbergfondet,≤100
112066403983709,Harun Demirtas,Harun Demirtas,≤100
862049590591113,Lærerstandens Brandforsikring,Lærerstandens Brandforsikring,≤100
163693837526135,Ann Lindhardt,Ann Lindhardt,≤100
28159151157,FOF København,FOF København,≤100
799753056713196,Lars Sandahl Sørensen,Dansk Industri - DI,≤100
32416796716,Lindhardt og Ringhof,Lindhardt og Ringhof,≤100
67571270393,Red Barnet,Red Barnet,≤100
334571029981175,DM og MA studerende,DM,≤100
141140922630894,RED Center,RED Center,≤100
1427831394175028,Mælken.dk,Mælken.dk,≤100
550512865030230,Promissio,Promissio,≤100
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,≤100
852608988134698,Tikko,Tikko,≤100
170374349673146,Tænketanken Cevea,Tænketanken Cevea,≤100
106944815632678,E-demokratiet,e-demokratiet,≤100
1522666927799763,BCG in Denmark,Boston Consulting Group,≤100
128700897207990,Europa-Parlamentet i Danmark,Europa-Parlamentet i Danmark,≤100
129940943738051,Odense ser Rødt,Odense ser Rødt,≤100
216402818434101,Mission Øst,Mission Øst,≤100
107575374711850,SAGA DK,Saga,≤100
341299649231023,Zetland,Zetland,≤100
109440254274204,Sara Darling Jørgensen,SF,≤100
100454262804823,Fyns Familielandbrug,Fyns Familielandbrug,≤100
112265080144547,Overlægeforeningen,Overlægeforeningen,≤100
194452460650048,Global Aktion,Global Aktion,≤100
2319925761607995,Radio4,RADIO FM4 A/S,≤100
106882758434803,Sønderjysk Familielandbrug,Sønderjysk Familielandbrug,≤100
107019152345169,Familielandbruget LRS - Vejle,Familielandbruget LRS - Vejle,≤100
322853351534278,Os Om Havet,Os Om Havet,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
314301147507,Astma-Allergi Danmark,Astma-Allergi Danmark,≤100
437410226312057,Københavns Kommune,Københavns Kommune,≤100
252277212548,UCN,These ads ran without a disclaimer,≤100
1988396728052020,Enhedslisten Roskilde,Enhedslisten Roskilde,≤100
1653030171620285,Wefood,Folkekirkens Nødhjælp,≤100
645454495955240,Madmødet,Madmødet,≤100
336333896418452,Assens Kommune,Assens Kommune,≤100
257480614286065,Den Sorte Diamant - Det Kgl. Bibliotek,Det Kgl. Bibliotek,≤100
74796954245,SF,SF,≤100
821686444837174,Billund Kommune,Billund Kommune,≤100
104987479553992,Global Contact,These ads ran without a disclaimer,≤100
1033120613483808,AURA,AURA,≤100
500499026652500,Carmo A/S,These ads ran without a disclaimer,≤100
178362315106,European Parliament,European Parliament,≤100
100778659569605,Minicutes,These ads ran without a disclaimer,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
527351247377965,European Committee of the Regions,European Committee of the Regions,≤100
