Page ID,Page name,Disclaimer,Amount spent (LBP)
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,23030
1428873024044736,المدن - almodon,المدن - almodon‎,18999
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,10318
1438703606372190,Elham Said Freiha,Elham Freiha,9091
68793499001,UNICEF,UNICEF with Facebook Ad Credits,6000
106197498149118,لبنان الكبير,Grand Lebanon,4970
101241044906111,هنا لبنان,هنا لبنان,4818
141039382740595,National Commission For Lebanese Women NCLW,National Commission For Lebanese Women NCLW,4545
194562360560959,Mada Center Qatar,These ads ran without a disclaimer,4120
192450177479702,Abaad,Abaad Resource Center for Gender Equality,3030
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,1682
102282304519788,Awalan.com,Awalan- Al-Iktissad Wal-Aamal,1515
1031517763602384,Municipality of Kartaba - بلدية قرطبا,Municipality of Kartaba - بلدية قرطبا,1515
110470091436602,Ici Beyrouth,Ici beyrouth,1515
107266890756055,Nicolas Chikhani Finance,Nicolas Chikhani Finance,1515
204309706385271,Maharatnews,Maharat Foundation,348
109112633772887,180post,180Post,≤100
558926694254896,Fondation Diane,Fondation Diane,≤100
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,≤100
278035695547539,Legal Agenda  المفكرة القانونية,Legal Agenda  المفكرة القانونية,≤100
129660230432028,Dr. Toufic Hindi,Toufic Hindi,≤100
102023711572671,أساس ميديا -  Asas Media,asasmedia,≤100
107698404702208,Alkalima,Alkalima Onlime,≤100
210927869316790,Mohamad Shaker Kawas - محمد شاكر القواس,Mohammed Agha,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,≤100
