Page ID,Page name,Disclaimer,Amount spent (GTQ)
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,397
102762215788405,VOS.gt,VOS.gt,101
1911003529195315,Roberto Arzú,Roberto Arzú García-Granados,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
187073013532,Partido VIVA,Partido Político Visión con Valores,≤100
107520184219093,Douglas Crispin Jóvenes en Movimiento,Dohuglas Crispin,≤100
643513979193133,Unidos por Beatriz,Neuma,≤100
105847462372794,Estuviéramos Mejor,Estuvieramos Mejor,≤100
101559144921198,Noticias San Pedro Sacatepéquez,Jennifer Lopez,≤100
104089457996473,Noticias Malacatán,Jennifer Lopez,≤100
100373105041599,Noticias Sipacapa,Jennifer Lopez,≤100
100990022892856,Movimiento Político WINAQ Totonicapán,Ricardo Mazariegos,≤100
103232488084729,Noticias Río Blanco S.M.,Jennifer Lopez,≤100
123928580986363,Ministerio de Trabajo y Previsión Social,Ministerio de Trabajo y Previsión Social,≤100
281554395331686,República,"Republica GT, S.A.",≤100
