Page ID,Page name,Disclaimer,Amount spent (USD)
225385184188101,ქართული ოცნება / Georgian Dream,ქართული ოცნება / Georgian Dream,≤100
353943391364252,TV Imedi,TV Imedi,≤100
285690758154568,გარემოს დაცვისა და სოფლის მეურნეობის სამინისტრო,გარემოს დაცვისა და სოფლის მეურნეობის სამინისტრო,≤100
2136963033183230,თორნიკე რიჟვაძე • Tornike Rijvadze,თორნიკე რიჟვაძე • Tornike Rijvadze,≤100
651534988375338,POSTV - ანალიტიკა,POSTV LLC,≤100
1577443435885416,მამუკა მდინარაძე / Mamuka Mdinaradze,Georgian Dream,≤100
105294965729965,საქართველო უპირველეს ყოვლისა  • Georgia First,Georgia First,≤100
749989348701035,ეს ქვეყანა შენია • This country is yours,Civil Society Institute,≤100
101675728268164,დამუხტე,დამუხტე,≤100
107212234052832,მედიაკრიტიკა / Mediacritic,მედიაკრიტიკა / Mediacritic,≤100
133052760057128,Tabula - ტაბულა,Tabula - ტაბულა,≤100
109261804792205,გიორგი კალანდარიშვილი - Giorgi Kalandarishvili,საქართველოს ცენტრალური საარჩევნო კომისია / CEC of Georgia,≤100
414248619353564,საქართველოს დაბადება,გირჩი • Girchi,≤100
101183782205426,სინამდვილეში,სინამდვილეში,≤100
691251661323712,თავისუფალი ბაზარი,გირჩი • Girchi,≤100
467242696954558,POSTV,POSTV,≤100
536906143912475,RealPolitika • რეალპოლიტიკა,Gmc • მმართველობის მონიტორინგის ცენტრი,≤100
179119122157809,Pia.ge - ახალი ამბები,Pia.ge - ახალი ამბები,≤100
1403242443285199,გარემოსდაცვითი ინფორმაციისა და განათლების ცენტრი,გარემოსდაცვითი ინფორმაციისა და განათლების ცენტრი,≤100
137784719692774,საქართველოს მთავრობა,საქართველოს მთავრობა,≤100
204459169625213,Palitra L Publishing • გამომცემლობა პალიტრა L,Palitra L Publishing • გამომცემლობა პალიტრა L,≤100
101564432218027,"სპორტის, ტურიზმისა და ახალგაზრდობის საერთაშორისო ფონდი - STY Foundation","International Fund of Sports, Tourism and Youth",≤100
108394195167957,Ilia Darchiashvili / ილია დარჩიაშვილი,Ilia Darchiashvili / ილია დარჩიაშვილი,≤100
766565596708923,ალექსანდრე ელისაშვილი / Alexander Elisashvili,ალეკო ელისაშვილი - მოქალაქეები,≤100
107336238433922,PrimeNews.Ge,PrimeNews.Ge,≤100
1386065384959039,სოლიდარობა მშვიდობისთვის - ახალი სივრცე,Solidarity For Peace,≤100
1545848578984351,საქართველოს კონკურენციის ეროვნული სააგენტო •  gnca,Georgian National Competition Agency,≤100
112698110523947,7- მოქალაქეები/Citizens,ალეკო ელისაშვილი - მოქალაქეები,≤100
1267468489937737,"აი, ფაქტი • ifact.ge","აი, ფაქტი • ifact.ge",≤100
102689205025480,ქეთი თურაზაშვილი - Keti Turazashvili,ალეკო ელისაშვილი - მოქალაქეები,≤100
471759786227198,Factcheck.ge,Factcheck.ge,≤100
285100957669,საქართველოს ცენტრალური საარჩევნო კომისია / CEC of Georgia,Election Administration of Georgia,≤100
650399312021120,შრომის ინსპექცია / Labour Inspection Office,These ads ran without a disclaimer,≤100
222439314545383,სახელმწიფო სერვისების განვითარების სააგენტო / psda,სახელმწიფო სერვისების განვითარების სააგენტო / psda,≤100
105132801907394,საქართველოს ხმა,საქართველოს ხმა,≤100
1578471278894473,POSTV - ახალი ამბები,POSTV LLC,≤100
1031485756902883,გირჩი • Girchi,გირჩი • Girchi,≤100
1159313984168136,europop,Popsport,≤100
100621279554377,კონსერვატორია,POSTV LLC,≤100
497425910290053,სოციალური სამართლიანობის ცენტრი• Social Justice Center,Emc • ადამიანის უფლებების სწავლებისა და მონიტორინგის ცენტრი,≤100
108652531483661,ქართული ოცნება ჩემი არჩევანია,ქართული ოცნება ჩემი არჩევანია,≤100
109624013843429,ახალგაზრდობის სააგენტო • Youth Agency,Youth agency,≤100
136827876490842,საინფორმაციო ცენტრი ნატოსა და ევროკავშირის შესახებ • NATO & EU Info Center,საინფორმაციო ცენტრი ნატოსა და ევროკავშირის შესახებ • NATO & EU Info Center,≤100
117705064617014,ebbzine,These ads ran without a disclaimer,≤100
334284660078608,სემეკი -  ენერგეტიკისა და წყალმომარაგების მარეგულირებელი კომისია,სემეკი -  ენერგეტიკისა და წყალმომარაგების მარეგულირებელი კომისია,≤100
106783775294343,სპეციალური საგამოძიებო სამსახური • Special Investigation Service,Special Investigation Service,≤100
137044499682910,საბჭოთა წარსულის კვლევის ლაბორატორია Soviet Past Research Laboratory,საბჭოთა წარსულის კვლევის ლაბორატორია Soviet Past Research Laboratory,≤100
168226130026484,ჰოლონი •  Holon,ირაკლი წულაია,≤100
102063615283231,ფრიდონ ინჯია . Fridon Injia,ფრიდონ ინჯია . Fridon Injia,≤100
109278413813276,გილდია • Guild,ლიკა ჯოხაძე,≤100
1097681207089811,პუბლიკა • Publika,პუბლიკა • Publika,≤100
194165114388891,ევროპული საქართველო • European Georgia,ევროპული საქართველო,≤100
177657096172822,სირცხვილია • Shame Movement,სირცხვილია • Shame Movement,≤100
101470328653397,ევროპელი სოციალისტები • European Socialists,ევროპელი სოციალისტები • European Socialists,≤100
195600981002208,გიორგი მელაშვილი / George Melashvili,Europe-Georgia Institute,≤100
101567864590599,კვლევითი ინსტიტუტი Gnomon Wise,Gnomon Wise,≤100
480323335835739,მაუწყებელი • Mautskebeli,მაუწყებელი • Mautskebeli,≤100
124485667654878,Kakha Kaladze კახა კალაძე,Kakha Kaladze კახა კალაძე,≤100
106406091708349,ირაკლი თავდგირიძე • Irakli Tavdgiridze,ირაკლი თავდგირიძე,≤100
1436499703296575,მითების დეტექტორი,მითების დეტექტორი,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
