Page ID,Page name,Disclaimer,Amount spent (DKK)
65929129383,Røde Kors,Røde Kors,4140
26458152911,SOS Børnebyerne,SOS Børnebyerne,1993
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,1525
12787473132,Berlingske,Berlingske,1403
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,1401
59143726810,Psykiatrifonden,Psykiatrifonden,1388
72672361910,Børns Vilkår,Børns Vilkår,1288
399210657232918,PlanBørnefonden,PlanBørnefonden,1227
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,931
55365680705,Greenpeace Danmark,Greenpeace Danmark,881
167891603415958,Lederne,Lederne,742
17428770950,RÆSON,RÆSON,596
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,525
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,507
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,482
144965885963,Oxfam Danmark,Oxfam Danmark,473
133707013355759,Danner,Danner,411
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,410
867877683280051,Weekendavisen,Weekendavisen,357
33588644626,World Animal Protection Danmark,World Animal Protection Danmark,339
304554445813,Videncentret Bolius,Videncentret Bolius,328
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,284
102154048301476,Lederstof.dk,Lederne,279
852608988134698,Tikko,Tikko,258
36664432940,Amnesty International Danmark,Amnesty International Danmark,225
63691965101,UNICEF Danmark,UNICEF Danmark,224
533315386692100,DRC - Danmarks Restauranter & Caféer,DRC - Danmarks Restauranter & Caféer,222
246977185497434,Plastic Change,Plastic Change,221
41459763029,Socialdemokratiet,Socialdemokratiet,219
377809518910165,Netcompany,Netcompany,178
304554445813,Videncentret Bolius,Bolius,173
748887235210811,Obton Forvaltning A/S,Obton A/S,160
67571270393,Red Barnet,Red Barnet,154
287306323369,Børnecancerfonden,Børnecancerfonden,149
105511328705392,HØRT,Børns Vilkår,144
110560691837684,SolCompagniet,SolCompagniet,135
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,126
356520931077196,Europabevægelsen,Europabevægelsen,119
437410226312057,Københavns Kommune,Københavns Kommune,114
494902077334290,Tuborgfondet,Tuborgfondet,111
1522666927799763,BCG in Denmark,Boston Consulting Group,109
183887801641951,Verdens Skove,Verdens Skove,102
178362315106,European Parliament,European Parliament,≤100
26573783230,Dyrenes Alliance,Dyrenes Alliance,≤100
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,≤100
529124290474705,Nikolaj Villumsen,Enhedslisten,≤100
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,≤100
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,≤100
144098125661833,Nordea Invest,Nordea Invest,≤100
1684646181850363,TjekDet,TjekDet,≤100
246097715413231,Alkohol & Samfund,Alkohol & Samfund,≤100
217135424459,Karen Blixen Museum,Karen Blixen Museum,≤100
517462625009133,Folketinget,Folketinget,≤100
264009771074617,Niels Fuglsang,Niels Fuglsang,≤100
115737371820702,DEO - Demokrati i Europa,DEO - Demokrati i Europa Oplysningsforbundet,≤100
153185491411799,CBS HD,These ads ran without a disclaimer,≤100
108041771950114,Danmarksdemokraterne,Danmarksdemokraterne,≤100
28159151157,FOF København,FOF København,≤100
154415494575789,IDA,IDA,≤100
415037695186382,1000 1/2 Danmarkshistorier v. Anders Lundt Hansen,These ads ran without a disclaimer,≤100
106952222676974,Liberal Alliance,These ads ran without a disclaimer,≤100
74796954245,SF,SF,≤100
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,≤100
128700897207990,Europa-Parlamentet i Danmark,Europa-Parlamentet i Danmark,≤100
360787567740895,Volt Danmark,Volt Danmark,≤100
