Page ID,Page name,Disclaimer,Amount spent (ILS)
103563939372367,ברק סרי - Barak Seri,ברק סרי - Barak Seri,675
249479152534875,Kfir Swisa - כפיר סויסה,Kfir Swisa - כפיר סויסה,511
1510157982620509,הלן גלבר - Helen Gelber,הלן גלבר - Helen Gelber,415
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,327
107058789108097,יאיר מעיין - Yair Maayan,יאיר מעיין,289
1376946122530211,ניסן בן חמו - Nisan Ben Hamo,ניסן בן חמו - Nisan Ben Hamo,176
849824028408565,תנועת אם תרצו,תנועת אם תרצו,172
128641160502301,גלובס - Globes,גלובס - Globes,159
100962763064910,בן כהן - לראשות המועצה באר טוביה,בן כהן,152
103766122741406,ליאור איובי - לראשות המועצה האזורית שפיר,lior ayubi,152
166161510917460,קובי אביבי ראש המועצה האזורית באר טוביה,קובי אביבי ראש המועצה האזורית באר טוביה,148
103345646135647,קול ערד,קול ערד,144
103085619445870,ניר ברכיה משרד עורכי דין,ניר ברכיה משרד עורכי דין,140
390174201363786,Eli Nacht • אלי נכט,Eli Nacht • אלי נכט,138
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",125
429184557235927,בצלאל סמוטריץ',בצלאל סמוטריץ,121
105682927647367,תומר גלאם,תומר גלאם,118
493870400705407,"ד""ר אלי לחמני","ד""ר אלי לחמני",115
108787681841168,רישיון נשק בקליק,רישיון נשק בקליק,114
1812470472361578,Давид Бен-Авраам депутат городского совета  - דוד בן אברהם,Давид Бен-Авраам депутат городского совета  - דוד בן אברהם,112
110125925176216,יוזמת המאה - The 100 Initiative,יוזמת המאה,111
105739405877681,יחיאל לסרי - Yechiel Lasry,יחיאל לסרי,111
1954699454767994,שי זולדן - Shay Zoldan,שי זולדן,109
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,108
107476928307805,אשדודי - יש לנו חדשות בשבילך,אשדודי - יש לנו חדשות בשבילך,107
204780362875106,מקור ראשון,מקור ראשון,105
954031624746112,סימה כחלון - לראשות מועצת עומר,סימה כחלון - לראשות מועצת עומר,101
114461151651408,מור זילברשטיין לראשות מועצה אזורית הערבה התיכונה,מור זילברשטיין לראשות מועצה אזורית הערבה התיכונה,≤100
269134040188575,Shimon Katznelson - שמעון כצנלסון,Shimon Katznelson - שמעון כצנלסון,≤100
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,≤100
103467516087241,הפרלמנט המקורי,הפרלמנט המקורי,≤100
525508244192924,אלי לנקרי - Eli Lankri,אלי לנקרי - Eli Lankri,≤100
102311222889648,תמר קדם סימן טוב,תמר קדם סימן טוב,≤100
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,≤100
110706749007092,עמיחי סיבוני- חבר מועצת העיר אשקלון,עמיחי סיבוני- חבר מועצת העיר אשקלון,≤100
104823549316428,Барак Сери,Barak Seri,≤100
113257552029689,Israel Police - משטרת ישראל,Israel Police,≤100
109901032124238,גל זנדני,גל זנדני,≤100
231312744300983,טל מגרה-Tal Megera,אופקימים,≤100
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,≤100
662721113760589,TheMarker Labels,TheMarker Labels,≤100
44385426513,Greenpeace Israel   - גרינפיס ישראל,Greenpeace Israel   - גרינפיס ישראל,≤100
138399090105076,הבנק החברתי למזון תינוקות,הבנק החברתי למזון תינוקות,≤100
161804953943328,Яир Лапид,יש עתיד - בראשות יאיר לפיד,≤100
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",≤100
1073548259341247,לובי 99,לובי 99,≤100
115089518279110,אלעד ארזי לראשות מועצת להבים,אלעד ארזי לראשות מועצת להבים,≤100
114201461733889,"מיכאל וידל- ראש עיירית רמלה, העמוד הפוליטי",ראש העיר מיכאל וידל,≤100
