Page ID,Page name,Disclaimer,Amount spent (BOB)
1239026999516818,Luis Fernando Camacho,Luis Fernando Camacho,111
217948432069023,Bolivia Maya,Bolivia Maya,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
105941541719195,Concejo Municipal de El Alto,Ronald Wilson Morales Llerena,≤100
108470064614085,Rogelio Maldonado Concejal,Ronald Wilson Morales Llerena,≤100
597425313724844,Encora Jobs,These ads ran without a disclaimer,≤100
113795884973581,Posgrado UPEA,Luis Alejandro Urrutia Monrroy,≤100
331406083686277,Vladimir Peña,Vladimir Ariel Peña Virhuez,≤100
102652851097134,Oscar Balderas Diputado,Oscar Alberto Balderas Montaño,≤100
129012103887386,The Online Library of Liberty,These ads ran without a disclaimer,≤100
917542525004992,Juan De Oliva Maya,These ads ran without a disclaimer,≤100
122775067736304,POWER magazine,These ads ran without a disclaimer,≤100
106020818387384,Oniceth DeJehova -Oracion Sanadora,These ads ran without a disclaimer,≤100
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,≤100
