Page ID,Page name,Disclaimer,Amount spent (BRL)
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,235
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,106
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,≤100
1127498110791820,EducaMídia,EducaMídia com créditos para anúncios do Facebook,≤100
128802790469337,Todos Pela Educação,Todos Pela Educação,≤100
301774903545521,Brasil Paralelo,Brasil Paralelo,≤100
333720355130,Petrobras,Petrobras,≤100
109770755848061,Suzano,Suzano SA,≤100
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
105806795144292,EducaMídia 60+,EducaMídia 60+ com créditos para anúncios do Facebook,≤100
192381083777,Hyundai Worldwide,These ads ran without a disclaimer,≤100
483630874998954,Mauro Mendes,Mauro Mendes Ferreira,≤100
103119831394440,Sgt. Byron Estrelas do Mar,Byron Virgilio dos Santos Silva,≤100
180562885329138,g1 - O Portal de Notícias da globo,These ads ran without a disclaimer,≤100
193640871262,CLAUDIA Online,Kauira Grillo,≤100
115230991849922,O Globo,Editora Globo,≤100
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
474433389575429,Dr José Fernandes Vilas,These ads ran without a disclaimer,≤100
1528302624053277,Thiago de Joaldo,These ads ran without a disclaimer,≤100
197587446941661,Valor Econômico,Editora Globo,≤100
121016455967353,Transparência Eleitoral Brasil,TRANSPARENCIA ELEITORAL BRASIL,≤100
110225312350543,Nova Escola,Associação Nova Escola,≤100
104738421003389,InvestNews BR,Easynvest,≤100
197698930267127,Alana,Instituto Alana,≤100
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,≤100
172444996112900,Fundo Brasil,Fundo Brasil,≤100
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,≤100
914115575302130,Fundação Toyota do Brasil,Fundação Toyota do Brasil,≤100
104490315426843,Centro Lemann,CENTRO LEMANN DE LIDERANCA PARA EQUIDADE NA EDUCACAO,≤100
425215080864180,Pfizer Brasil,Pfizer,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
193185607843864,Weliton Prado,Weliton Prado,≤100
239977579362882,Blue3,Blue3 Investimentos,≤100
1629572773800848,Siga a Rima,These ads ran without a disclaimer,≤100
291969064306588,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
118678938210868,SIMPI,Simpi,≤100
107589328880817,Brasil no Foco,Francine De Almeida Viana Pereira,≤100
224777780881144,Visão Mundial,Visão Mundial,≤100
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,≤100
350338089341698,ASA Investments,ASA Investments,≤100
115230991849922,O Globo,These ads ran without a disclaimer,≤100
117691720031724,Hey Nude,Nude.,≤100
1124473760957316,FS Fueling Sustainability,These ads ran without a disclaimer,≤100
851328134910897,Deltan Dallagnol,Deltan Martinazzo Dallagnol,≤100
1598829670166145,Capitão Contar,Renan Barbosa Contar,≤100
316177968823393,tinis.natureza,Instituto Alana,≤100
2109548659331951,Cursinho da Glória,Cursinho da Glória Eireli ME,≤100
1746222495610114,Prof. Karine Waldrich,Karine Waldrich,≤100
132804480113814,PwC Brasil,Pedro Martins,≤100
103222252564490,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
7970426802,WWF-Brasil,WWF-Brasil,≤100
178056955572553,Baterias Moura,These ads ran without a disclaimer,≤100
114341201261601,Expressão Brasil,Expressão Brasil,≤100
745414998849733,Saque e Pague,These ads ran without a disclaimer,≤100
242062609325601,Agenda 227,ANDI AGENCIA DE NOTICIAS DOS DIREITOS DA INFANCIA,≤100
276260115798385,Teo Santana Produções e Eventos,These ads ran without a disclaimer,≤100
187869627968575,Roberto Tripoli,Roberto Tripoli,≤100
226282529355066,anairsantiago_,These ads ran without a disclaimer,≤100
132804480113814,PwC Brasil,PwC Brasil,≤100
239084452772926,IDS,IDS - Instituto Democracia e Sustentabilidade,≤100
699334503504978,Instituto Desiderata,INS DESIDERATA,≤100
228301373863551,Agência Pública,Agência Pública,≤100
239624862864871,Relatório Reservado,Hush Comunicação,≤100
359871157981726,Decorando a Lei Seca,Decorando a Lei Seca,≤100
319356418132318,Gestos,Gestos Soropositividade Comunicação e Gênero,≤100
201878973201295,Republicanos10,Republicanos10,≤100
258088921369,TOTVS,TOTVS,≤100
952849801440316,Sergio Vidigal,Antônio Sergio Alves Vidigal,≤100
193719533998484,Fundação Fernando Henrique Cardoso,Fundação FHC,≤100
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,≤100
103039778175459,Hospitais PROADI-SUS,BP – A Beneficência Portuguesa de São Paulo,≤100
103779715064518,Uma Concertação pela Amazônia,Instituto Arapyaú de Educação e Desenvolvimento Sustentável,≤100
103244688005332,Ana Carolina Tedoldi,Melquesedeque Da Silva,≤100
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,≤100
300385920154650,Marcio Rosa,Marcio Rosa Da Silva,≤100
102551538798020,Historiadelas,Historiadelas,≤100
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,≤100
2323904661180742,All Out Brasil,All Out,≤100
458245938056642,LIMPA MEU NOME,Andre Serra,≤100
138606796315943,ITV Urbanismo,These ads ran without a disclaimer,≤100
1632845003624410,Lúcio Sorge,Lucio Sorge,≤100
1700227383437806,OC Advogados,Oliveira e Carneiro Sociedade de Advogados,≤100
80591352579,Revista Superinteressante,Revista Superinteressante,≤100
101140745901736,ateoriadocrime,These ads ran without a disclaimer,≤100
127789930632668,Conectas Direitos Humanos,Conectas Direitos Humanos,≤100
101619205474032,Quer falar o que hoje?,Silvia Crespi,≤100
113005112093720,Aldo Solar,Aldo Solar,≤100
109597815616,VEJA,Revista Veja,≤100
105928277775208,FRED Studio Produtora De Jingles,Frede Santos,≤100
599004516880467,ABRIG - Associação Brasileira de Relações Institucionais e Governamentais,Associação Brasileira de Relações Institucionais e Governamentais,≤100
123884341029248,João Jorge,JOÃO JORGE DE SOUZA,≤100
109055221354055,Esfera Brasil,ESFERA ᴮᴿ,≤100
104695982501298,Brasil Notícias,Diogo Fortuna Reboucas,≤100
108147365877214,Canal Futura,Fundação Roberto Marinho,≤100
107063348442736,Cultura Jurídica,FMR - CURSOS ONLINE LTDA,≤100
506417589696816,Asbraf,ASBRAF,≤100
104553347942750,Eder Borges,Eder Fabiano Borges Adao,≤100
418655424964828,Johnny Maycon,Johnny Maycon Cordeiro Ribeiro,≤100
1313633058744565,Impulsiona,Instituto Península,≤100
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",≤100
865909470136042,Vereador Helinho,Helio Medeiros Correa,≤100
106833412259357,Gstic.rio,Gstic.rio,≤100
271292143368224,Parola comunicação,Parola Comunicação,≤100
104161123005913,Fundação Tide Setubal,Fundação Tide Azevedo Setubal,≤100
1008846355811866,Lincoln Reis,Lincoln Reis,≤100
101377912820413,Seminário Reboot,Agência Nuvem,≤100
108555800869440,Sleeping Giants Brasil,Sleeping Giants Brasil,≤100
163372447147733,Cidade de Assis,Prefeitura de Assis,≤100
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,≤100
1463458067229810,Zenaide Senadora,Zenaide Maia Calado Pereira Dos Santos,≤100
282802611759257,MidiaJur - Jornalismo Plural,Midiajur,≤100
105933125105087,Aqui Pela Saúde Dela,Organon,≤100
107672901070168,RainforestAlliance_BR,These ads ran without a disclaimer,≤100
103311974889149,albertoantunescosta,These ads ran without a disclaimer,≤100
458055717567581,Márcio Bernardes,Rafael Seabra Santos Giannella,≤100
1490922331155430,Unicursos Curitiba,UNICURSOS CAPACITAÇAO E TREINAMENTOS LTDA,≤100
105520569004820,Absolar Comunica,Associação Brasileira de Energia Solar Fotovoltaica,≤100
1748022592106701,Vereador Marcio Bosa,Marcio Bosa,≤100
297785830288053,Rosenverg Reis de Oliveira,Rosenverg Reis de Oliveira,≤100
147258388715323,Fundação Luterana de Diaconia (FLD),Fundação Luterana de Diaconia,≤100
111750141764782,Limpa Restrições,These ads ran without a disclaimer,≤100
295671627286592,Criativos da Escola,Instituto Alana,≤100
1578235319127195,Seiko Brasil,ORIENT RELOGIOS DA AMAZONIA LTDA,≤100
101933305564897,Promic,Riole,≤100
101321981647613,Instituto Montese,Instituto Montese,≤100
1221955744599494,Walmir Pinto,Walmir Pinto,≤100
1024840290996769,Lucas Pimenta,Lucas Pimenta,≤100
343984632477114,Jhonatan Anjos,Jhonatan Anjos,≤100
265312144321652,Patriarca-Cidadania Italiana,Giuliana Callia,≤100
102186934852708,Os 3 Poderes,G L DA C CRUZ DE CASTRO,≤100
844549288949778,IBPAD - Instituto Brasileiro de Pesquisa e Análise de Dados,IBPAD - INSTITUTO BRASILEIRO DE PESQUISA E ANALISE DE DADOS LTDA - ME,≤100
104657561883136,Cláudia Botelho,Heitor Dutra,≤100
109359807904005,Movimento Pessoas à Frente,Movimento Pessoas à Frente,≤100
115766886947132,Escola de projeto,These ads ran without a disclaimer,≤100
102051422778077,derlanerocha_,These ads ran without a disclaimer,≤100
106308415121143,Politique - Detalhamento de Votos,PRATIC SERVIÇOS EM TECNOLOGIA DA INFORMAÇÃO LTDA,≤100
1012400938779084,Juventino Silva,Juventino Silva,≤100
360148920704249,Sinpro Sindicato Dos Professores,Sindicato dos Professores no DF,≤100
102639125880182,Jornal Opinião ES,Jornal Opinião ES,≤100
644619142352278,Volvo Construction Equipment Hispanoamérica,These ads ran without a disclaimer,≤100
113650866857533,Diversitera,Diversitera,≤100
211156985614423,Unacon Sindical (Oficial),Unacon,≤100
213048568820524,Vereador Paulo Frange,Rodrigo Carvalho,≤100
419228248099705,Oassessor.com,O Assessor Serviços em Tecnologia da Informação Ltda,≤100
1594613884123934,IDIB,INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL BRASILEIRO - IDIB,≤100
101348541799351,Vereador João Amadeu,These ads ran without a disclaimer,≤100
110141154085783,Danilo Santos DS,Carlos Danilo Dos Santos,≤100
489279214867452,Tarcisio Pimenta ®,Tarcisio Pimenta Ribeiro,≤100
251199922067305,Bendev Junior,Bendev Junior,≤100
178288385546977,Informe Manaus - Deixando tudo a um clique de distância,Interativa Serviços de Marketing Ltda,≤100
100994325191348,Exame Invest,These ads ran without a disclaimer,≤100
714976398921429,Silvio Dias,Silvio Dias,≤100
233054513488150,Instituto Refazer,Instituto Refazer,≤100
109166260746487,Vereador Luizinho  Kanecão,Luiz Carlos Donizete Da Silva,≤100
110130805137999,Robô Reacionário,Alétheia Brasil,≤100
456485074374104,Sindipetro SP,SINDICATO DOS TR NAS IN DE EX PE PR RE DE AR DI E TRA ATRAVES DE DU E IM DE PE DE E SI DOS EST DE SP GO E D FEDERAL,≤100
582687495728973,Atleta dos Concursos,These ads ran without a disclaimer,≤100
115292856696170,Andreia Silva vereadora,Francisca Andrea Da Silva,≤100
109110994173276,DR. Fernando Marcondes,Fernando Jose Sibila Marcondes,≤100
585068421576696,Revista Afirmativa,These ads ran without a disclaimer,≤100
2030336270316657,Rodrigo Martinez,Rodrigo Santos Martinez,≤100
