Page ID,Page name,Disclaimer,Amount spent (CZK)
408261235928136,Zlínské jaro,"Zlínská křižovatka, z. s.",332
495496033796328,Stanislav Blaha,Stanislav Blaha,257
733410133337387,Michaela Šojdrová,Michaela Šojdrová,221
361281313901258,Komerční banka,"Komerční banka, a.s.",192
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",188
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,117
356451014434612,Marian Jurečka,KDU-ČSL,≤100
421423394666782,Aleš Dufek,KDU-ČSL,≤100
120461304659141,O2 CZ,O2 Czech republic,≤100
440782776395359,Hradišťáci,Hradišťáci,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
1469427909957890,Reportér magazín,Reportér magazín,≤100
109787574497667,Aliance pro budoucnost,Aliance pro budoucnost,≤100
101937231589371,Čestmír Bouda,Čestmír Bouda,≤100
811870538837173,Eurojackpot,These ads ran without a disclaimer,≤100
385939388500265,Domácí péče Včelka,Domácí péče Včelka,≤100
137301989386,Aktuálně.cz,Aktuálně.cz,≤100
820324158056825,Udržitelný rozvoj,Udržitelný rozvoj,≤100
1956144064659620,BlueTV,Aliance pro budoucnost,≤100
110945610569821,Odchod.eu,Hnutí Odchod,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,≤100
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
1104866262972886,Michal Šmarda,Česká strana sociálně demokratická,≤100
107898832590939,European Commission,European Commission,≤100
711658465662315,XTV,XTV,≤100
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,≤100
1928475954095547,Hospůdka ve Štěpáně na Rafandově,These ads ran without a disclaimer,≤100
136088969880141,AirHelp,These ads ran without a disclaimer,≤100
2069869343337841,D1 Hotel & Restaurant,These ads ran without a disclaimer,≤100
579215965436046,JSNS,JSNS,≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
2324431914442679,bez Dodavatele,bezDodavatele a.s.,≤100
201115576408,Oriflame,These ads ran without a disclaimer,≤100
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,≤100
257529307701966,Jiří Pospíšil,TOP 09,≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
273367223021327,Veronika Vrecionová,Veronika Vrecionová,≤100
107733504431288,CEVRO ARENA,"CEVRO ARENA, s.r.o.",≤100
1437561026464333,Patrik Kunčar,KDU-ČSL,≤100
189520154425807,Ministerstvo životního prostředí,Ministerstvo životního prostředí,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
58864692622,Český rozhlas Vltava,Český rozhlas,≤100
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,≤100
378827025796132,Peak.cz,Peak.cz,≤100
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,≤100
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,≤100
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,≤100
460558621177512,Zálohujme.cz,Zálohujme,≤100
