Page ID,Page name,Disclaimer,Amount spent (CAD)
152542414874330,CIBC,CIBC,≤100
107385241806,Plan International Canada,Plan International Canada,≤100
6695079125,TD,TD Bank Canada,≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
1097840090260804,National Police Federation,National Police Federation,≤100
148506965209288,Operation Eyesight Universal,Operation Eyesight,≤100
195227957225519,Dairy Farmers of Canada,Dairy Farmers of Canada,≤100
143249880633,World Animal Protection Canada,World Animal Protection Canada,≤100
24235835555,Kids Help Phone,Kids Help Phone,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
925033857594085,SureHealth Canada,SureHealth,≤100
1671097993122619,Children Believe,Children Believe,≤100
100999094747422,Land Needs Guardians,Land Needs Guardians,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
568938803293644,True North,True North,≤100
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,≤100
290783084327279,Mothers Matter Centre,Mothers Matter Centre,≤100
1530293140634544,"No Options, No Choice","No Options, No Choice Project",≤100
9333642607,TELUS,TELUS,≤100
134455149912301,Seva Canada,Seva Canada,≤100
37523552825,One Drop,One Drop,≤100
267023623933372,Endangered Ecosystems Alliance,Endangered Ecosystems Alliance,≤100
