Page ID,Page name,Disclaimer,Amount spent (PYG)
1468570519872644,Santiago Peña,PRANA SA,577201
175406365841914,Arnoldo Wiens,Global Agencia,491060
102684267782773,José Plate Silvero,Creagenz,305267
532716330164048,Sole Núñez,Soledad Núñez,252525
862862090459595,Seba Villarejo,Juan Sebastian Villarejo Velilla,213132
196599783696918,Efrain Alegre,Pedro Efraín Alegre Sasiain,209235
1310731702357133,GEN,GEN,209235
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,189133
1695481804025162,Eduardo Nakayama,Eduardo Hirohito Nakayama Rojas,182035
132554373464255,La Nación,Nación Media,159813
102804492578710,Legalmente Hablando,Nueva Tecno,143005
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,126763
105061085073585,Florencia Taboada Evreinoff,Florencia Taboada Evreinoff,115440
111941744627764,Jorge Ayala,Jorge Miguel Ayala Lopez,113806
325540631525675,En La Tecla,En la Tecla,96028
102266292553995,Sucia Política,Diego Ricardo Ramírez,91636
103984891569844,Fernando Ayala González,CLICNOVO,72946
1964503917155087,Stephan Rasmussen,Stephan Rasmussen Gonzales,72150
199949073442305,Lilian Samaniego,Adventura,70449
110426498506779,Javier Martínez,Vanessa Cabrera,70156
110447625137045,Pilar Callizo,PautaPY,67238
102467002671611,Jorge Heisecke,Jorge Heisecke,60606
286989224667281,Marito Abdo,Marca Py,59232
104595072917349,Gonzalo Carreras,Ezequiel Carreras,58682
104369061660322,Diputada Pilar Abente,Ma Del Pilar Abente Lahaye,57406
1222077187832207,Gustavo Leite,Gustavo Alfredo Leite Gusinky,54401
111353505103100,Santi Mbatara,Somos Paraguay,50505
109830218400800,Lea Giménez,Lea Raquel Gimenez Duarte,50319
309537729651941,JuanMa Brunetti,Global Agencia,49546
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,43290
104096115823278,Tomas Bittar Junta de Gobierno 2023-2028,Tomas Enrique Bittar Navarro,41919
100566575581065,Ing. Ramón Montanía,Ramón Montania Fernandez,36075
1508684459364082,Tadeo Zarratea,Tadeo Zarratea Davalos,35515
110035698568369,Gustavo Guggiari Senador,Gustavo Adolfo Guggiari Fleytas,33364
103759862278474,Victor Miranda Py,Clicnovo,28860
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,28860
283413461751968,Federico Enciso,Federico Ricardo Enciso Alfonso,28082
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,26745
106981968505171,Adi Vázquez,Aditardo Vázquez Rojas,25504
100188219465134,Senador Derlis Osorio,Derlis Ariel Alejandro Osorio Nunes,25063
2033757383511165,Mario Paz Castaing,Rocio Magali Moreno Vera,24310
102193762632115,Patricia dos Santos,Patricia Dos Santos,21645
517426394969535,Ricardo Canese,Ricardo Canese,20977
263037407490496,Édgar López Gobernador,Christian Guillermo Vazquez Sanchez,19081
1692624097481207,Mujeres GANAR,Comunicá,17916
111421181205339,Vidala Franco 2023,Christian Guillermo Vazquez Sanchez,17904
740490032676248,Diego Candia Diputado,tejuparaguay.com,16080
100897992786802,Carolina Ferreira,Carolina Ferreira González,15879
1151984808290856,Hugo Portillo,Hugo Portillo,15620
118776213294753,Atenil Paraguay,Atenil Paraguay,14043
