Page ID,Page name,Disclaimer,Amount spent (DKK)
101875098313543,Andel,Andel,4055
65929129383,Røde Kors,Røde Kors,1381
59143726810,Psykiatrifonden,Psykiatrifonden,1363
26458152911,SOS Børnebyerne,SOS Børnebyerne,834
12860228293,Politiken,Politiken,799
1677055535924085,Røgfri Fremtid,Røgfri Fremtid,710
116269191760882,DSB,DSB,500
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,493
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,480
399210657232918,PlanBørnefonden,PlanBørnefonden,406
108041771950114,Danmarksdemokraterne,Danmarksdemokraterne,394
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),354
72672361910,Børns Vilkår,Børns Vilkår,330
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,323
110321008383861,Red Barnets landsindsamling,Red Barnet,262
671022293105597,Alex Vanopslagh,Alex Vanopslagh,258
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,231
12787473132,Berlingske,Berlingske,229
55365680705,Greenpeace Danmark,Greenpeace Danmark,198
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,196
250994288337708,Sex og Samfund,Sex og Samfund,179
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,178
459641371068935,Forenet Kredit,Forenet Kredit,162
359674067377201,BUPL,BUPL,160
133707013355759,Danner,Danner,155
302430309859808,Batavia Media,Batavia Media,142
41459763029,Socialdemokratiet,Socialdemokratiet,137
304554445813,Videncentret Bolius,Videncentret Bolius,136
126543540781090,Ældre Sagen,Ældre Sagen,125
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,121
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,120
144965885963,Oxfam Danmark,Oxfam Danmark,119
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,106
111860851169984,Lars Qvist,Lars Qvist,102
102154048301476,Lederstof.dk,Lederne,≤100
304554445813,Videncentret Bolius,Bolius,≤100
867877683280051,Weekendavisen,Weekendavisen,≤100
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,≤100
104414898912918,GOTO Sønderborg,GOTO Sønderborg,≤100
142831282424266,Åbent Landbrug,Landbrug & Fødevarer,≤100
748887235210811,Obton Forvaltning A/S,Obton A/S,≤100
398144900313793,"Mads Præstegaard, SF Roskilde Byråd",SF Roskilde,≤100
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,≤100
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,≤100
287306323369,Børnecancerfonden,Børnecancerfonden,≤100
246977185497434,Plastic Change,Plastic Change,≤100
657491824390744,Spring Copenhagen,Spring Copenhagen,≤100
167891603415958,Lederne,Lederne,≤100
20303574131,Nationalmuseet,Nationalmuseet,≤100
369336273158091,Land of Hope,Land of Hope,≤100
106011385624734,Michael Rosenmark - kandidat for Danmarksdemokraterne,Michael Rosenmark,≤100
154415494575789,IDA,IDA,≤100
1704424023182897,Politiken Historie,Politiken Historie,≤100
529124290474705,Nikolaj Villumsen,Enhedslisten,≤100
239624940212,HK Kommunal,HK Kommunal,≤100
146458868730806,ROSE - Dansk kylling siden 1952,HKScan Denmark A/S,≤100
105511328705392,HØRT,Børns Vilkår,≤100
130388840342741,Danske Bank,Danske Bank,≤100
153708144675646,PFA,PFA,≤100
21465928829,"Venstre, Danmarks Liberale Parti","Venstre, Danmarks Liberale Parti",≤100
1405355586351630,Carlsbergfondet,Carlsbergfondet,≤100
203700576325922,Koda,Koda,≤100
1684646181850363,TjekDet,TjekDet,≤100
181330585392156,Skattestyrelsen,Skattestyrelsen,≤100
264009771074617,Niels Fuglsang,Niels Fuglsang,≤100
372025753616,PFA Brug Livet Fonden,PFA Brug Livet Fonden,≤100
353331228049945,Nicki Ottevig - Byrådsmedlem,Nicki Ottevig - Byrådsmedlem,≤100
36664432940,Amnesty International Danmark,Amnesty International Danmark,≤100
1037138983037629,Hjem til Alle alliancen,Hjem til Alle,≤100
107898832590939,European Commission,European Commission,≤100
144098125661833,Nordea Invest,Nordea Invest,≤100
556916614320900,Konservative i Ringsted,Konservative i Ringsted,≤100
246097715413231,Alkohol & Samfund,Alkohol & Samfund,≤100
356520931077196,Europabevægelsen,Europabevægelsen,≤100
185888988175423,Netavisen Pio,Netavisen Pio,≤100
591683257511399,Sprøjtefri - Nej til sprøjtegifte i haven,VPU - Vandværkerne i Aarhus,≤100
186645960378,Danwatch,Danwatch,≤100
820070458166704,Nicolai Sandager - Liberal Alliance,Nicolai Sandager - Liberal Alliance,≤100
103369033067277,Miljøbevægelsen NOAH,NOAH,≤100
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,≤100
367522986719919,Gastech-Energi,Gastech-Energi A/S,≤100
19176473894,IMS (International Media Support),IMS (International Media Support),≤100
167887506877,AIDS-Fondet,AIDS-Fondet,≤100
217135424459,Karen Blixen Museum,Karen Blixen Museum,≤100
376442055780548,"Søren Søndergaard, formand for Landbrug & Fødevarer",Landbrug & Fødevarer,≤100
168403354197,Kragerup Gods,These ads ran without a disclaimer,≤100
314676938743,DM din akademiske fagforening,DM,≤100
341299649231023,Zetland,Zetland,≤100
615028135227297,Institut for psykosomatik og følelsesforløsning,These ads ran without a disclaimer,≤100
101875815016312,Caroline Victoria Christensen,Caroline Victoria Christensen,≤100
297422283612612,TotalEnergies,TotalEnergies,≤100
271491613260426,Gang I Glostrup,Det Konservative Folkeparti i Glostrup,≤100
257480614286065,Den Sorte Diamant - Det Kgl. Bibliotek,Det Kgl. Bibliotek,≤100
314301147507,Astma-Allergi Danmark,Astma-Allergi Danmark,≤100
227357657280228,Børnehjælpsdagen,Fonden Børnehjælpsdagen af 6. maj 1904,≤100
133646853348352,Enghave Barok,Enghave Barok,≤100
852608988134698,Tikko,Tikko,≤100
146956228206,Red Barnet Ungdom,Red Barnet Ungdom,≤100
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,≤100
167412043730,Venstres Ungdom - VU,Venstres Ungdom - VU,≤100
98486774725,Djøf,Djøf,≤100
192783424152018,Socialistisk Information,Socialistisk Information,≤100
67571270393,Red Barnet,Red Barnet,≤100
1522666927799763,BCG in Denmark,Boston Consulting Group,≤100
141140922630894,RED Center,RED Center,≤100
294885907302040,AdResult - Vi skaber online resultater,AdResult ApS,≤100
100588538904188,Kim Andkjær Doberck Nye Borgerlige,Kim Andkjær Doberck Nye Borgerlige,≤100
29097589538,Årsskriftet Critique,Årsskriftet Critique,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
180519405977219,Frederiksværk Krisecenter,Frederiksværk Krisecenter,≤100
115450661486898,Landinspektørforeningen,These ads ran without a disclaimer,≤100
177588925606965,Landsforeningen for Bæredygtigt Landbrug,Landsforeningen for Bæredygtigt Landbrug,≤100
100869102914192,Partidul SOS Romania Filiala DK,These ads ran without a disclaimer,≤100
224888804661628,Ole Tyrsted Jørgensen - Byrådmedlem SF Nyborg,Socialistisk Folkeparti,≤100
107575374711850,SAGA DK,Saga,≤100
297422283612612,TotalEnergies,These ads ran without a disclaimer,≤100
442403485851495,Morten Helveg Petersen,Morten Helveg Petersen,≤100
110231480744841,Rakkerpak Productions,These ads ran without a disclaimer,≤100
550512865030230,Promissio,Promissio,≤100
1746457218929172,"Peter Faarbæk, byrådet Høje-Taastrup","Peter Faarbæk, byrådet Høje-Taastrup",≤100
134531969945616,Folkebevægelsen mod EU,Folkebevægelsen mod EU,≤100
74796954245,SF,SF,≤100
143034115756942,Merkur Andelskasse,Merkur Andelskasse,≤100
342716189117135,Sparekassen Danmark,Sparekassen Danmark,≤100
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,≤100
12390252419,Region Nordjylland,Region Nordjylland,≤100
136088969880141,AirHelp,These ads ran without a disclaimer,≤100
205332123261241,Знакомства RusDate,These ads ran without a disclaimer,≤100
105910348941254,Dubai Aqar,These ads ran without a disclaimer,≤100
106270215428,Wix,These ads ran without a disclaimer,≤100
1374723796115345,Glashütte Original,These ads ran without a disclaimer,≤100
