Page ID,Page name,Disclaimer,Amount spent (ZAR)
195909420099,Solidariteit,Solidariteit,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
136956534616,Times LIVE,TimesLIVE,≤100
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
629021617133721,Judges Matter,Judges Matter,≤100
2145594122138312,Action Society,Action Society,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
1742410059361710,AwakeMzansi,Awake Mzansi,≤100
102265308016316,Al Jama-ah,Al Jama-ah,≤100
119736861394881,Financial Mail,BusinessLIVE,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
112315630440653,Cape Independence Advocacy Group,Cape Independence Advocacy Group,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
1019691118063870,Traverse Le Goff MP,Traverse Le Goff MP,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
264142803759027,Africa Unauthorised,These ads ran without a disclaimer,≤100
108141148778630,Moeshfieka Botha,These ads ran without a disclaimer,≤100
614441158766955,Vote Dr Sipho P. Malapane And The Independent Campaign 2024,Sipho Pienaar Malapane,≤100
107715772042314,Illuminati society,These ads ran without a disclaimer,≤100
101248672245687,Jason's Angels,These ads ran without a disclaimer,≤100
105636135793046,safespacewithdes,These ads ran without a disclaimer,≤100
28312410177,World Food Programme,These ads ran without a disclaimer,≤100
1621692424754301,Minderoo Foundation,These ads ran without a disclaimer,≤100
109476034966891,Electrify News,These ads ran without a disclaimer,≤100
