Page ID,Page name,Disclaimer,Amount spent (USD)
225385184188101,ქართული ოცნება / Georgian Dream,ქართული ოცნება / Georgian Dream,≤100
114735666574826,Formula • ფორმულა,TV Formula,≤100
353943391364252,TV Imedi,TV Imedi,≤100
406949709352265,Giorgi Vashadze / გიორგი ვაშაძე,Giorgi vashadze / გიორგი ვაშაძე,≤100
153105401406117,ტურიზმის ეროვნული ადმინისტრაცია • Georgian National Tourism Administration,Georgian National Tourism Administration,≤100
1709314685984193,სტრატეგია აღმაშენებელი • Strategy Aghmashenebeli,სტრატეგია აღმაშენებელი • Strategy Aghmashenebeli,≤100
194165114388891,ევროპული საქართველო • European Georgia,ევროპული საქართველო,≤100
536906143912475,RealPolitika • რეალპოლიტიკა,Gmc • მმართველობის მონიტორინგის ცენტრი,≤100
1159313984168136,europop,Popsport,≤100
111522120618172,ფოთელები - საკუთარი უფლებებისათვის/Poti Citizens For Their Rights,Eliso Janashia,≤100
106696602753341,ეკონომიკისა და მდგრადი განვითარების სამინისტრო,MINISTRY OF ECONOMY AND SUSTAINABLE DEVELOPMENT OF GEORGIA,≤100
107853997474302,"დიაგნოსტიკური ცენტრი ""ბიომედი"" . Diagnostic center Biomed",These ads ran without a disclaimer,≤100
109261804792205,გიორგი კალანდარიშვილი - Giorgi Kalandarishvili,ELECTION ADMINISTRATION OF GEORGIA,≤100
583667251688444,Leonid Chernovetskyi,Leonid Chernovetskyi,≤100
180568365331697,შერიგებისა და სამოქალაქო თანასწორობის საკითხებში სახელმწიფო მინისტრის აპარატი,SMR Georgia,≤100
749989348701035,ეს ქვეყანა შენია • This country is yours,Civil Society Institute,≤100
103608307719308,EuroClub Kvareli • ყვარლის ევროკლუბი,EuroClub Kvareli,≤100
2167628580128133,ირაკლი კობახიძე / Irakli Kobakhidze,Georgian Dream,≤100
101675728268164,დამუხტე,დამუხტე,≤100
104544911468291,შალვა პაპუაშვილი • Shalva Papuashvili,Georgian Dream,≤100
691251661323712,თავისუფალი ბაზარი,გირჩი • Girchi,≤100
373058439451905,Irakli Garibashvili,Irakli Garibashvili,≤100
414248619353564,საქართველოს დაბადება,გირჩი • Girchi,≤100
