Page ID,Page name,Disclaimer,Amount spent (LBP)
110470091436602,Ici Beyrouth,Ici beyrouth,36364
1438703606372190,Elham Said Freiha,Elham Freiha,22727
106197498149118,لبنان الكبير,Grand Lebanon,17167
1428873024044736,المدن - almodon,المدن - almodon‎,15152
101985661610385,Annahar Al Arabi,Ghiwa Cherfane,13636
1672908553038370,Arab Window - نافذة العرب,Arab,13318
102023711572671,أساس ميديا -  Asas Media,asasmedia,12121
141039382740595,National Commission For Lebanese Women NCLW,National Commission For Lebanese Women NCLW,12121
101241044906111,هنا لبنان,هنا لبنان,11591
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,6106
107698404702208,Alkalima,Alkalima Onlime,6061
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,6061
129660230432028,Dr. Toufic Hindi,Toufic Hindi,6061
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,5106
960087244008629,MASAR,Masar,4545
1904241623145929,Democracy Reporting International Lebanon,Democracy Reporting International,3030
107266890756055,Nicolas Chikhani Finance,Nicolas Chikhani Finance,3030
109112633772887,180post,180Post,1515
128417954019381,Al-Moltaka,Melhem Boustany,1515
1031517763602384,Municipality of Kartaba - بلدية قرطبا,Municipality of Kartaba - بلدية قرطبا,1515
1398043333774301,The Lebanese Center for Policy Studies,The Lebanese Center for Policy Studies,1515
1408758399401580,Dearborn.org / موقع ديربورن,These ads ran without a disclaimer,1515
161488540921957,صيدا أون لاين - أخبار صيدا,Saida Online,≤100
104154192025759,Roland Mokheiber - رولان مخيبر,رولان مخيبر,≤100
107506298840624,Move - تحرك,هيثم محمد طالب,≤100
104252028606448,صوت بنت جبيل,صوت بنت جبيل,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
102570761484258,Asharq Business اقتصاد الشرق,These ads ran without a disclaimer,≤100
121129357949826,Saida Online,Saida Online,≤100
