Page ID,Page name,Disclaimer,Amount spent (EUR)
444504516075907,Shell,Shell,639
428670174395114,Vattenfall,Vattenfall Nederland,124
57729029960,Amnesty International Nederland,Amnesty International Nederland,101
147006749798,Ben & Jerry's,Ben & Jerry's Nederland,≤100
120034538112114,Stichting Vluchteling,Stichting Vluchteling,≤100
120184871378246,Aidsfonds,Aidsfonds,≤100
159449970751999,Save the Children Nederland,Save the Children Nederland,≤100
1830425247191865,Cordaid,Cordaid,≤100
133720236695807,Werken voor Nederland,Werken voor Nederland,≤100
117483088313381,CIWF Nederland,CIWF Nederland,≤100
288295911466,Greenpeace Nederland,Greenpeace Nederland,≤100
203753056314055,Varkens in Nood,Varkens in Nood,≤100
488054904564547,ifaw,Stichting IFAW,≤100
447218628670592,UNHCR Nederland,UNHCR Nederland,≤100
132031878648,Natuurmonumenten,Vereniging tot Behoud van Natuurmonumenten in Nederland,≤100
178362315106,European Parliament,European Parliament,≤100
165625476919894,CNV Vakmensen,CNV Vakmensen,≤100
189390074967767,Toegift,Toegift/Stichting Diensten voor Goede doelen,≤100
239072336114052,Gemeente Venlo,Gemeente Venlo,≤100
83439828234,Milieudefensie,Milieudefensie,≤100
609816282477420,Forum voor Democratie -FVD,Forum voor Democratie,≤100
194170320600024,"Ministerie van Volksgezondheid, Welzijn en Sport","Ministerie van Volksgezondheid, Welzijn en Sport",≤100
201751609836046,Dokters van de Wereld (NL),Dokters van de Wereld (NL),≤100
126052760507,Mama Cash,Mama Cash,≤100
222029491143966,Free Press Unlimited,Free Press Unlimited,≤100
169042736456594,All Out,The Marketing Collectiv,≤100
349312760804,World Vision Nederland,World Vision NL,≤100
573092182893804,Nederlandse Stichting Over Gewicht-Life long support overgewicht & obesitas,Nederlandse Stichting Over Gewicht,≤100
139858509373289,UNICEF Nederland,Unicef Nederland,≤100
142080576837,Vrij Nederland,Vrij Nederland,≤100
180532465311930,Rode Kruis,Rode Kruis,≤100
108588405832078,Amref Flying Doctors NL,Amref Flying Doctors NL,≤100
93833638834,Plan International NL,Plan International Nederland,≤100
338722872830080,NTR,NTR,≤100
141801972540083,EW Magazine,EW Magazine,≤100
100660309175869,NieuwRechts,NieuwRechts.nl,≤100
281600435192259,Fonds Slachtofferhulp,Stichting Fonds Slachtofferhulp,≤100
115289021825188,Oxfam Novib,Oxfam Novib,≤100
1443759532507314,Gemeente Beesel,Gemeente Beesel,≤100
121264564551002,VVD,VVD,≤100
115027651906533,Wakker Dier,Stichting Wakker Dier,≤100
102303542357625,Jos Alberts Politiek Actief,Jos Alberts,≤100
110540418715,VIER VOETERS,VIER VOETERS,≤100
269793629749221,ZOA,ZOA,≤100
514814491878400,NVVE,NVVE,≤100
285512534937,Terre des Hommes Nederland,Terre des Hommes Nederland,≤100
261743583890104,Mensen met een Missie,Stichting CMC - Mensen met een Missie,≤100
121719834601889,FNV Vakbond,FNV Vakbond,≤100
158944324185744,Defence for Children,Defence for Children,≤100
160001040736183,Fairtrade Nederland,Fairtrade Nederland,≤100
100169997009,Proefdiervrij,Proefdiervrij,≤100
106579130684823,PIT Sittard-Geleen,Maud Schenk-Hermans,≤100
320374518118,CDA,CDA,≤100
147683725284795,Mercy Ships Holland,Mercy Ships Holland,≤100
103804832326992,Peter R. de Vries Foundation,Stichting Peter R. de Vries Foundation,≤100
42251765664,RNW Media,RNW Media,≤100
279322925441065,Vastenactie,Vastenactie,≤100
101876411832025,Share My Voice,Het Kenniscentrum Arbeidsmigranten,≤100
101299222797437,Deprovinciekiest,These ads ran without a disclaimer,≤100
436101979807727,Pointer (KRO-NCRV),KRO-NCRV,≤100
100455310014019,Solidaridad,Solidaridad,≤100
145580068834607,Veteranendag,Veteranendag,≤100
1550088745275913,DENK,DENK,≤100
170725579702314,ActionAid Nederland,ActionAid,≤100
473492249475971,Stirezo Pro-life,Stichting Civitas Christiana,≤100
164448196903465,Simavi,Simavi,≤100
203454073096050,Netwerk Mediawijsheid,Netwerk Mediawijsheid,≤100
844559615710915,Lilian Marijnissen,SP,≤100
106370071810105,Cultuur onder Vuur NL,Stichting Civitas Christiana,≤100
404247949634770,CARE Nederland,CARE Nederland,≤100
105118535470889,Netherlands for Ukraine,NL4UA.ORG | Netherlands For Ukraine Foundation,≤100
148404651881567,VNO-NCW,VNO-NCW,≤100
486293704724646,Krnwtr+ / Zereau Drinks,KRNWTR,≤100
225160178094449,Corekees,Corekees,≤100
196678880377286,International Justice Mission,International Justice Mission,≤100
128869313810652,Eerlijke Geldwijzer,Oxfam Novib,≤100
104116955401302,Normaal over drugs,Normaal over Drugs,≤100
256330771194175,Iedereen mediawijs,Netwerk Mediawijsheid,≤100
114824741963035,Kom over en help,St. Kom over en help,≤100
403772503084759,Rijksdienst voor Ondernemend Nederland - RVO,Rijksdienst voor Ondernemend Nederland - RVO,≤100
301641784038642,Strong Babies,Strong Babies,≤100
38957713985,VPRO,VPRO,≤100
128393027527,SP,SP,≤100
126492700715319,Sophia-Vereeniging,Sophia-Vereeniging,≤100
542701052543711,NedZink,NedZink,≤100
257093621025404,Euregionaal Congresburo,Euregionaal Congresburo,≤100
143686555666670,Trees for All,Trees for All,≤100
103664338726132,VOTE Valkenswaard,Valkenswaard: Onze Toekomst Eén,≤100
37586539901,VPRO Tegenlicht,VPRO Tegenlicht,≤100
208250375865238,Woord en Daad,Stichting Woord en Daad,≤100
268877977754,Firma MES,Marwin Iedema,≤100
1474612649511154,FNV Zorg & Welzijn,FNV Zorg & Welzijn,≤100
107898832590939,European Commission,European Commission,≤100
338750440106782,BBB BoerBurgerBeweging,Boerburgerbeweging,≤100
102523116490167,NJR,NJR,≤100
313228288806437,Motivaction International,Motivaction International B.V.,≤100
397927193614702,Lionsclubs Nederland,Lionsclubs Nederland,≤100
107880037304918,Radboud Fonds,Stichting Radboud Fonds,≤100
191378873326,Filosofie Magazine,These ads ran without a disclaimer,≤100
190231243842,De Groene Amsterdammer,De Groene Amsterdammer,≤100
644005996091828,Homigo,Homigo,≤100
111321712301910,Heifer Nederland,Heifer Nederland,≤100
123325024386589,Gemeente Helmond,Gemeente Helmond,≤100
160400273981305,Het Actiefonds,Het Actiefonds,≤100
1909126929105800,Partij voor behoud van de Nederlandse identiteit,Georges Scheffer,≤100
109755345361,CNV Vakbond,CNV,≤100
133720236695807,Werken voor Nederland,These ads ran without a disclaimer,≤100
106491429483582,SDOK,SDOK,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
107042108303694,Partij Sleutelstad Leiden,Politieke Vereniging PS (Partij Sleutelstad),≤100
100629866236790,European news,These ads ran without a disclaimer,≤100
102199795319206,Pablo Marçal Oficial,These ads ran without a disclaimer,≤100
108937341961976,Новости Дня,These ads ran without a disclaimer,≤100
109905558290774,Sabar Afghan Online School,These ads ran without a disclaimer,≤100
103538675856093,Мировые новости,These ads ran without a disclaimer,≤100
