Page ID,Page name,Disclaimer,Amount spent (CZK)
295889117124834,Tipsport,Tipsport,6068
102389958091735,Generál Pavel,Petr Pavel,3719
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",794
2214398435317853,CNN Prima NEWS,FTV Prima,753
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,563
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,542
224602787566980,Krajská hospodářská komora Královéhradeckého kraje,Krajská hospodářská komora Královéhradeckého kraje,442
109056560836,iFortuna.cz,iFortuna.cz,442
214827221987263,Andrej Babiš,ANO,440
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,217
102403989060169,Pomáháme Ukrajině,DFMG,200
1453439331617040,Volím generála Pavla,Frantisek Honsa,141
206045673805,Deník.cz,VLTAVA LABE MEDIA a.s.,128
120343698070515,Liberální institut,Liberální institut,≤100
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,≤100
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,≤100
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,≤100
159736174123806,Železná koule,Železná koule,≤100
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,≤100
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",≤100
100957585122900,Adam Valenta,Česká pirátská strana,≤100
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,≤100
197010357446014,Ondřej Prokop,Ondrej Prokop,≤100
2277494545898464,The Eco Experts,These ads ran without a disclaimer,≤100
1953958664821128,Piráti Hradec Králové,Česká pirátská strana,≤100
178362315106,European Parliament,European Parliament,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,≤100
120461304659141,O2 CZ,O2 Czech republic,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
123858471641,iROZHLAS.cz,Český rozhlas,≤100
356451014434612,Marian Jurečka,KDU-ČSL,≤100
345130612167293,Demagog.CZ,Demagog.cz,≤100
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,≤100
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,≤100
103779080972210,Youradio Talk,Youradio Talk,≤100
43855944703,Svobodní,Svobodní,≤100
90002267161,TOP 09,TOP 09,≤100
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,≤100
952005618247538,Martin Červíček,Martin Červíček,≤100
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,≤100
1870450529906750,TERA.cz,TERA Systems s.r.o.,≤100
416190415243,Fakulta životního prostředí - ČZU v Praze,Fakulta životního prostředí,≤100
183947234987295,Ministerstvo vnitra,Ministerstvo vnitra ČR,≤100
137778619615350,Voyo.cz,TV Nova s. r. o.,≤100
52479821102,Týdeník Respekt,Týdeník Respekt,≤100
115057090399425,Jakub Michálek - poslanec,Česká pirátská strana,≤100
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,≤100
194467420912201,Já volím děti,Já volím děti,≤100
523450094407778,Marek Ženíšek,TOP 09,≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
226207821151572,Marek Novák - poslanec zlínského kraje,Marek Novák,≤100
228361180513562,Deník E15,CZECH NEWS CENTER a. s.,≤100
822146574595819,Agrární komora České republiky,Agrární komora České republiky,≤100
2244726532215982,Senátorský klub - Starostové a nezávislí,Senátorský klub Starostové a nezávislí,≤100
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu v České republice,≤100
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,≤100
246136392205579,Ekomrcha,SH Media,≤100
711658465662315,XTV,XTV,≤100
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,≤100
104635828989286,Teplator,"TEPLÁTOR, a.s.",≤100
113437470509035,Za normální svět,Karel Halačka,≤100
378827025796132,Peak.cz,Peak.cz,≤100
321762510282,Michal Kučera,Michal Kučera,≤100
1382379128444365,Margita Balaštíková - poslankyně,Margita Balaštíková,≤100
201535993705342,Radim Sršeň,Radim Sršeň,≤100
284944781875,EURACTIV.cz,EURACTIV.cz,≤100
274358416733104,"Smiřice, Rodov, Trotina - Náš domov",Lukáš Novotný,≤100
117823623864,Transparency International ČR,Transparency International ČR,≤100
317530692148022,Evropa v datech,Evropa v datech,≤100
103123001340222,Jiří Hlavenka,"Jiří Hlavenka, radní Jihomoravského kraje",≤100
1439143123070953,Svoboda a přímá demokracie  Liberecký kraj - SPD,Radovan Vích,≤100
58864692622,Český rozhlas Vltava,Český rozhlas,≤100
102620981865843,Jana Skopalíková - radní pro životní prostředí a zemědělství,Jana Skopalíková,≤100
105131638836057,Euro Defense,Etzler Lukas,≤100
203833483473,Deník Referendum,Denik Referendum,≤100
236186909771988,NELUMBO Energy a.s.,These ads ran without a disclaimer,≤100
102500511866371,Karel Smetana,Karel Smetana,≤100
1060889564019324,Tomáš Prouza,Commpanions,≤100
240084269372558,Můžeš,Spolek přátel Konta Bariéry,≤100
1571432816412854,Ministerstvo pro místní rozvoj,Ministerstvo pro místní rozvoj ČR,≤100
101303247913146,Průvodce podnikáním,These ads ran without a disclaimer,≤100
586817644761028,Vladimír Balaš,STAN,≤100
1701718886552103,Moje Evropa,Moje Evropa,≤100
100843142503124,ZjistiVíc.cz,Zjisti víc,≤100
105959931114296,Jan Schiller - politik,ANO,≤100
125830487980906,Solární asociace,Solární asociace,≤100
609246842426009,Rekonstrukce státu,Rekonstrukce státu,≤100
545254525495201,Pravý břeh - Institut Petra Fialy,"Pravý břeh, z.s.",≤100
176546515755264,AC24,AC24,≤100
104940818596176,Akordy Václava Hnátka,Michaela Kaufmanová,≤100
137301989386,Aktuálně.cz,Aktuálně.cz,≤100
113743658978459,Meltingpot,Meltingpot,≤100
1962450550674040,TVarchitect.com,Lukáš Trunec,≤100
267806570729225,Národní Noviny,Hrubon Rudolf,≤100
100307671455380,Pražská Drbna,Pražská Drbna,≤100
126659427510627,Institut politologických studií FSV UK,Kateřina Krupičková,≤100
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,≤100
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",≤100
362029244271239,Protext ČTK,ČTK,≤100
265056436921261,NOVÁ SÍŤ,Nová síť z.s.,≤100
929881943817485,Jitka Kolářová,Jitka Kolářová Knokautová,≤100
203773899719202,Rozpravy o českých médiích,Institut komunikačních studií a žurnalistiky (Fakulta sociálních věd Univerzity Karlovy),≤100
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,≤100
102844685102730,Olga Richterová - místopředsedkyně Sněmovny,Česká pirátská strana,≤100
104703062526269,Nenech se koupit strachem,These ads ran without a disclaimer,≤100
450976218808166,"Mgr. Milan Halbich, MBA - kandidát do senátu",Milan Halbich,≤100
553405241527947,Kancelář architekta města Brna - KAM Brno,Kancelář architekta města Brna,≤100
1900532106849242,Institut H21,Institute H21,≤100
1469427909957890,Reportér magazín,Reportér magazín,≤100
374351132664486,Metrostav Development,These ads ran without a disclaimer,≤100
100528438562922,Oznam.to,Lexnova s.r.o.,≤100
154867327867083,Soucitne.cz,Otevři oči (official),≤100
549351855145794,Michael Kohajda,Michael Kohajda,≤100
100136888779860,Tom Philipp,Anna Mimochodková,≤100
101393295616140,Obaly 21. století,These ads ran without a disclaimer,≤100
948879368566102,Ondřej Němec,These ads ran without a disclaimer,≤100
257529307701966,Jiří Pospíšil,TOP 09,≤100
125957534920,Deník Sport,CZECH NEWS CENTER a. s.,≤100
112137787250428,Milan Rychtařík Louny,Milan Rychtarik,≤100
131169181232,VOGUE JAPAN,These ads ran without a disclaimer,≤100
589026071265968,dotaceEU.cz,These ads ran without a disclaimer,≤100
145185683825,IQ ROMA SERVIS,Petra Borovičková,≤100
107563435940797,Skanska v ČR a SR,Skanska,≤100
102790272691556,Žerovické depozitum,These ads ran without a disclaimer,≤100
310340246475353,Nové Boleslavsko,Nadační fond ŠKODA AUTO,≤100
210778132327279,Prima,Prima,≤100
114797118561022,Breda University of Applied Sciences,These ads ran without a disclaimer,≤100
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100
527351247377965,European Committee of the Regions,European Committee of the Regions,≤100
1087491177963859,EU vs Disinformation,These ads ran without a disclaimer,≤100
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100
103567498863549,Ecoista,These ads ran without a disclaimer,≤100
