Page ID,Page name,Disclaimer,Amount spent (KES)
149686932284314,Wisley Rotich,Wisley Kipyegon Rotich,1460
1400771023469241,Anne Waiguru,Gacigi Njagi Gacigi,576
509725492464019,Hon Simon Ng'ang'a King'ara - SK,These ads ran without a disclaimer,403
107725671976672,Willis Evans Otieno,Willis Evans Otieno K'Ochieng,193
108703681766380,Rigathi Gachagua delivery unit,Robert Waswa Simiyu,130
101414459084910,Stephen Munania,Stephen Munania,109
112754900441156,DR. Kiarie Badilisha,Moses Ndirangu Badilisha Kiarie,≤100
780365355477607,Kenya Muslim Youth Alliance,Kenya Muslim Youth Alliance,≤100
110973434544853,Nakuru City News,Samuel Mwangi,≤100
1794191833968562,"Hon Dr. Kabinga Wathayu, OGW, MP",Patrick Macharia Kaboi,≤100
100820255934433,AWS Startups,These ads ran without a disclaimer,≤100
108860542085320,Travel Abroad Made Easy,These ads ran without a disclaimer,≤100
107720282129157,musa_manhattan,These ads ran without a disclaimer,≤100
