Page ID,Page name,Disclaimer,Amount spent (KES)
149686932284314,Wisley Rotich,Wisley Kipyegon Rotich,797
100835685957727,PRO PEACE KENYA,Brenda Kananu,198
1692208237695305,Button Badges,George Kingori Warui,≤100
750292195069514,Cheptarei,Shadrack Kipchoge Cheptarei,≤100
123182861072147,Hon Musalia W Mudavadi,Michael Lulu Mudavadi,≤100
1400771023469241,Anne Waiguru,Gacigi Njagi Gacigi,≤100
484917995035641,"Dtr Owiti Owayo,FDR","Dtr Owiti Owayo,FDR",≤100
112754900441156,DR. Kiarie Badilisha,Moses Ndirangu Badilisha Kiarie,≤100
100321965888531,Mrembo na Kazi,Samuel Mwangi,≤100
103717582010621,The Christian Psychologist,These ads ran without a disclaimer,≤100
1589154051350606,FOZ - Friends of Zion Museum,These ads ran without a disclaimer,≤100
103659765532260,華夏focus,These ads ran without a disclaimer,≤100
