Page ID,Page name,Disclaimer,Amount spent (DKK)
101875098313543,Andel,Andel,6014
65929129383,Røde Kors,Røde Kors,3354
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,3265
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,2759
12860228293,Politiken,Politiken,2281
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,1969
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,1885
250994288337708,Sex og Samfund,Sex og Samfund,1750
55365680705,Greenpeace Danmark,Greenpeace Danmark,1510
26458152911,SOS Børnebyerne,SOS Børnebyerne,1276
20303574131,Nationalmuseet,Nationalmuseet,1201
59143726810,Psykiatrifonden,Psykiatrifonden,1114
116269191760882,DSB,DSB,1011
12787473132,Berlingske,Berlingske,1004
105511328705392,HØRT,Børns Vilkår,974
122074554119,EU Social,EU Social,896
320982581296484,TV 2 Play,TV 2 Danmark A/S,848
110321008383861,Red Barnets landsindsamling,Red Barnet,844
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,824
154415494575789,IDA,IDA,811
867877683280051,Weekendavisen,Weekendavisen,762
132344416862423,FOA,FOA,760
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,727
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam Danmark,599
121570596369,CARE Danmark,CARE i Danmark,579
671022293105597,Alex Vanopslagh,Alex Vanopslagh,563
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,511
104414898912918,GOTO Sønderborg,GOTO Sønderborg,507
110560691837684,SolCompagniet,SolCompagniet,437
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,428
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,418
133707013355759,Danner,Danner,400
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,376
304554445813,Videncentret Bolius,Videncentret Bolius,370
141343589252160,Dansk Industri - DI,Dansk Industri,306
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,299
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,284
102154048301476,Lederstof.dk,Lederne,279
369336273158091,Land of Hope,Land of Hope,270
1799011450368670,Ungdommens Demokratihus,Ungdommens Demokratihus,231
72672361910,Børns Vilkår,Børns Vilkår,229
437410226312057,Københavns Kommune,Københavns Kommune,226
126543540781090,Ældre Sagen,Ældre Sagen,223
748887235210811,Obton Forvaltning A/S,Obton A/S,223
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,214
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,212
130388840342741,Danske Bank,Danske Bank,207
287306323369,Børnecancerfonden,Børnecancerfonden,191
246977185497434,Plastic Change,Plastic Change,184
304554445813,Videncentret Bolius,Bolius,179
