Page ID,Page name,Disclaimer,Amount spent (ISK)
737169626371453,Heimildin,Stundin,656
357896717565932,Jóhanna Gunnarsdóttir í stjórn VR 2023,Jóhanna Gunnarsdóttir í stjórn VR 2023,136
430089884101936,Þingflokkur Pírata,Þingflokkur Pírata,≤100
441539862613489,Foreldrasamtök gegn áfengisauglýsingum,Árni Guðmundsson,≤100
106979180938014,Samstöðin,Samstöðin ehf,≤100
1587835178108517,Ekill.is,These ads ran without a disclaimer,≤100
357896717565932,Jóhanna Gunnarsdóttir í stjórn VR 2023,These ads ran without a disclaimer,≤100
154893001218870,ADHD samtökin,ADHD samtökin,≤100
103123311914005,Elva Hrönn Hjartardóttir,Elva Hrönn Hjartardóttir,≤100
128854307193614,Landsvirkjun,Landsvirkjun,≤100
107002601345017,VÁ - Félag um vernd fjarðar,These ads ran without a disclaimer,≤100
103357006018056,Kjósum Helgu Ingólfs í stjórn VR 2023-2025,These ads ran without a disclaimer,≤100
314036327204,VR,These ads ran without a disclaimer,≤100
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,≤100
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,≤100
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,≤100
622220361283956,Samorka,Samorka,≤100
423451321043674,Vinstrihreyfingin - grænt framboð,Vinstrihreyfingin - grænt framboð,≤100
276274722490886,Alþýðusamband Íslands - ASÍ,These ads ran without a disclaimer,≤100
1259808350720927,Þorgerður Katrín Gunnarsdóttir,Viðreisn,≤100
196907954119033,Orkustofnun,Orkustofnun,≤100
263095547109656,Sjálfstæðisfélag Garðabæjar,Sjálfstæðisflokkurinn,≤100
