Page ID,Page name,Disclaimer,Amount spent (UYU)
2229936167288652,Juan Sartori,Equipo Juan Sartori,1234
165920193432209,Intendencia de Montevideo,Intendencia de Montevideo,748
114986235237547,CERES Uruguay,CERES Uruguay,278
225968600759645,Andrés Lima,Andrés Lima,150
860395507438977,Compromiso con el Cambio,Compromiso con el Cambio,120
100492222711808,Somos Todos Uruguayos,Somos Todos Uruguayos,≤100
308762172579887,Rodrigo Goñi Reyes,Rodrigo Goñi Reyes,≤100
114430971580549,libreria.cronopios2,These ads ran without a disclaimer,≤100
478810672324031,Comite Vanguardia Frente Amplio,These ads ran without a disclaimer,≤100
116603861327799,alex_sa.c,These ads ran without a disclaimer,≤100
316246769083069,Corruptos Radio,Corruptos Radio,≤100
294017310722101,Senador Dupont,These ads ran without a disclaimer,≤100
1958459981088832,Renovamos Maldonado,These ads ran without a disclaimer,≤100
102835892869313,M.E.T Global Store,These ads ran without a disclaimer,≤100
115591005188475,Global Times,These ads ran without a disclaimer,≤100
643307955729923,Rabino Yosef Garmon - יוסף גרמון,These ads ran without a disclaimer,≤100
149290745229517,Online Antisemitism Task Force,These ads ran without a disclaimer,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
113089085119982,elpendulodenewton,These ads ran without a disclaimer,≤100
204223673035117,MBL - Movimento Brasil Livre,These ads ran without a disclaimer,≤100
1759600304366914,Gatil British Barbato,These ads ran without a disclaimer,≤100
103390494439121,Podcast Domovina,These ads ran without a disclaimer,≤100
1244297295663794,שלמה נאמן - Shlomo Neeman,These ads ran without a disclaimer,≤100
