Page ID,Page name,Disclaimer,Amount spent (PYG)
110988551804080,Dany Agüero Concejal,Juan Daniel Aguero Rotela,7518
118776213294753,Atenil Paraguay,Atenil Paraguay,5228
113351910838827,Alma Cívica,Alma Cívica,4430
114574908102864,Alianza VAMOS Por Boquerón,Alianza Vamos Por Boquerón,1936
102266292553995,Sucia Política,Diego Ricardo Ramírez,1903
241512319274531,Sixto Pereira,Sixto Pereira,1854
102963512483270,PyElige,PY Elige,1553
325540631525675,En La Tecla,En la Tecla,1172
110447625137045,Pilar Callizo,PautaPY,908
109626041763537,Natalicio Chase,Global Agencia,529
118890043360348,Pedro Santa Cruz,Pedro Arthuro Santa Cruz Insaurralde,500
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,403
153958777947957,Paulo Reichardt,Paulo Reichardt,401
107378775349679,Rolando Alvarez Spinassi,Rolando Alvarez Spinassi,382
517426394969535,Ricardo Canese,Ricardo Canese,273
111421181205339,Vidala Franco 2023,Christian Guillermo Vazquez Sanchez,251
1510805942583059,Norma Zarate de Monges,Norma Zarate,233
102917519228790,Bruno Defelippe,Bruno Defelippe,218
102649292598442,Senador Hugo Richer,Senador Hugo Richer,216
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,145
100445112671378,Fernando Camacho Senador 2023,Norma Graciela Ávalos Lezcano,133
104430091943649,Juan Manuel Del Puerto. Senador 2023,Verenis Liliana Raquel Araujo Rojas,119
114979542421407,Kattya González,These ads ran without a disclaimer,113
1832577620365172,Eusebio Ramón Ayala Senador 2023,Manu Nuñez Franco,≤100
1575743279360941,Carlos Cáceres Sarubbi Senador 2023,Carlos Agustin Caceres Sarubbi,≤100
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,≤100
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,≤100
483666425147964,Richard Ramirez,Richard Ramirez,≤100
109400298573862,Dr. Víctor Ocampos Gobernador Paraguarí,Victor Luis Ocampos Gómez,≤100
100272188033018,Marcos Rojas Concejal Departamental 2023,Marcos Sebastian Rojas Madrigal,≤100
100265174952816,Cesarito Sosa,César Luis Sosa Fariña,≤100
103790065833334,Movimiento Humanista y Solidario,Movimiento Humanista y Solidario,≤100
107956328706667,Sary Helman Diputada,Fabiana Marlene Cañete Helman,≤100
107860488531638,David Cardozo,Adolfo David Cardozo,≤100
490637354648727,Ing.Juan Carlos Baruja,Juan Carlos Baruja Fernandez,≤100
105545157610039,Euclides Acevedo,Euclides Roberto Acevedo Candia,≤100
103067808746490,Omar Velázquez,Omar Velazquez,≤100
103429818624929,Edu Garay,Eduardo Garay,≤100
181461032397199,Billy Vaesken,Billy Vaesken,≤100
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,≤100
101359268928132,Dr Juan Benitez,Juan Ramon Benitez Rios,≤100
1903045496681398,Celeste Diputada,Celeste Josefina Amarilla De Boccia,≤100
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,≤100
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,≤100
107280817646184,Estefi Careaga,Estefanía Maria Careaga Cacace,≤100
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,≤100
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,≤100
104192479163508,estudio_africa,These ads ran without a disclaimer,≤100
1094373423935985,German Solinger,Grissel Zárate Sotelo,≤100
1468570519872644,Santiago Peña,PRANA SA,≤100
104367682387634,Emtop Paraguay,These ads ran without a disclaimer,≤100
