Page ID,Page name,Disclaimer,Amount spent (COP)
109023772053741,Movil Consultores Academy,Movil Consultores Academy,344
108443621704547,Willian Aljure - Reconciliémonos,Fabio Andrés Beltran Herrera,169
194315573916010,Norma Hurtado Sanchez,Norma Hurtado Sánchez,≤100
1147318942107929,Todos Somos Una,DEBRAIN LLC,≤100
1597659560553215,Colombia+20,COMUNICAN SAS EL ESPECTADOR,≤100
102143071616787,Goberna Colombia,Goberna,≤100
170633243101916,Alexander Serrato,Fernando Alexander Serrato Fonseca,≤100
286568181368830,Jhon Eddison Ortega Diputado,Jhon Eddison Ortega Diputado,≤100
102833012703870,Diputado Lucas Martin,Lucas Martín,≤100
569978373130700,Andrés Lizarralde Henao,Andrés Lizarralde Henao,≤100
216098139330585,Marketing Digital Político & Electoral,Marketing Digital Político,≤100
148349507804,El Tiempo,Casa Editorial El Tiempo,≤100
100152491346515,Juan Carlos Iral Gómez,Juan Carlos Iral Gómez,≤100
103596816009903,Voy con Leo,Voy con Leo,≤100
1400280116941194,Fabian Diaz,Fabian Diaz,≤100
175346789490397,Peyi Paternina,Peyi Paternina,≤100
324718631509952,Yaneth Quintero,Yaneth Alexandra Quintero Herrera,≤100
103445938692040,Sebastián Morales,Sebastian Morales,≤100
1102089866560913,Boyacá Noticias,Diego Alexander Perez Sanabria,≤100
105848177845789,All Out en español,All Out Action Fund,≤100
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,≤100
111224613562433,Diego Zambrano - #Putumayosomostodos,Diego Zambrano - #Putumayosomostodos,≤100
105068200842316,Edilberto Molina,Tuto Gonzalez,≤100
101681055638055,Cambio educativo,Cambio educativo,≤100
110678160534214,Magde Mogollón,Magde Mogollón,≤100
116544396862942,Unión Legal y Tributaria S. A. S,Unión Legal y Tributaria S. A. S,≤100
103814531988177,Daniel Vergara,Daniel Alcides Vergara Tobon,≤100
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,≤100
838927469815494,Diana Diago,Diana Marcela Diago,≤100
103727635426939,Alexandra Vásquez Ochoa,Leider Alexandra Vasquez Ochoa,≤100
1648417351861251,Cristian Mestra,Cristian Mestra,≤100
174235299412685,Cinep Programa Por la Paz,Fundación Centro de Investigación y Educación Popular CINEP,≤100
