Page ID,Page name,Disclaimer,Amount spent (BAM)
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,≤100
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Славенко Ристић - лидер Републичке странке Српске,≤100
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
109652028193268,Revizije info,Revizije info,≤100
163080080447411,Републичка странка Српске,Filip Lučić,≤100
147315858633088,Istinomjer,Istinomjer,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
105085525653191,Предраг Кукољ - Predrag Kukolj,Предраг Кукољ,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
104992122558073,Valter.Portal,Valter.Portal,≤100
1454304308161318,"Koalicija ""Pod lupom""","Koalicija ""Pod lupom""",≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
100337704927225,Dučić Arslan,Arslan Ducic,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100
162926690478548,Oslobodjenje,Oslobodjenje,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
102667249419191,GenChange,Arijana Trle,≤100
112067388546292,Nasrudin IzMaglaja,These ads ran without a disclaimer,≤100
306474736844372,Narod i Pravda Novi Grad Sarajevo,Narod i Pravda Novi Grad Sarajevo,≤100
740954555997446,SDA Jablanica,SDA Jablanica,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100
1777952132237071,Slované v obrazech a poezii / Slavs in pictures and poetry,These ads ran without a disclaimer,≤100
585772551567679,Perspektiva,Perspektiva,≤100
114256413714270,Da se ne ponovi maj 2014.,Da se ne ponovi maj 2014.,≤100
100733242113653,Porodice 3 plus,Porodice 3 plus,≤100
332496257320171,Alen Girt,Alen Girt,≤100
100291101730616,Jasmin Ademović,Jasmin Ademovic,≤100
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100
