Page ID,Page name,Disclaimer,Amount spent (LBP)
1428873024044736,المدن - almodon,المدن - almodon‎,9119
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,4559
1438703606372190,Elham Said Freiha,Elham Freiha,4559
1744356319118477,هنا لبنان,هنا لبنان,4559
106197498149118,لبنان الكبير,Grand Lebanon,3040
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,3040
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,3040
102282304519788,Awalan.com,Awalan- Al-Iktissad Wal-Aamal,1520
129660230432028,Dr. Toufic Hindi,Toufic Hindi,1520
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,1246
107698404702208,Alkalima,Alkalima Onlime,1246
102023711572671,أساس ميديا -  Asas Media,asasmedia,684
109112633772887,180post,180Post,623
106821968055687,Leila Dagher,Leila Dagher,≤100
111876598323760,صدى الارز اللبنانية,Charbel Nouh,≤100
691246177723161,CGTN Arabic,These ads ran without a disclaimer,≤100
394633411339696,fiftyfiftylb,FiftyFiftylb,≤100
104252028606448,صوت بنت جبيل,صوت بنت جبيل,≤100
107506298840624,Move - تحرك,هيثم محمد طالب,≤100
488000654896540,Kulluna Irada - كلنا إرادة,Kulluna Irada,≤100
278035695547539,Legal Agenda  المفكرة القانونية,Legal Agenda  المفكرة القانونية,≤100
1031517763602384,Municipality of Kartaba - بلدية قرطبا,Municipality of Kartaba - بلدية قرطبا,≤100
110470091436602,Ici Beyrouth,Ici beyrouth,≤100
107800617419717,MYKA Foundation,Elie M. ElHelou,≤100
100706719315707,The Policy Initiative مبادرة سياسات الغد,The Policy Initiative مبادرة سياسات الغد,≤100
