Page ID,Page name,Disclaimer,Amount spent (ZAR)
57206003848,Greenpeace Africa,Greenpeace Africa,1323
136956534616,Times LIVE,TimesLIVE,383
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,334
133307190069756,Amnesty International South Africa,Amnesty International South Africa,259
54779960819,United Nations,United Nations with Facebook Ad Credits,252
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,215
581475018952196,Good,GOOD Political Party,194
6011868110,Democratic Alliance,Democratic Alliance,178
106172744063430,The Daily Friend,The Daily Friend,170
102765088210163,Action SA,ActionSA,148
2145594122138312,Action Society,Action Society,124
1742410059361710,AwakeMzansi,Awake Mzansi,114
107169379305548,TLU SA,TLU SA,111
119736861394881,Financial Mail,BusinessLIVE,≤100
509776189124128,Saving the Wild,These ads ran without a disclaimer,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
103278761413963,Empowering SA,Empowering SA,≤100
138294163498584,Arena Events,Arena Holdings,≤100
448191278579586,Democratic Alliance Gauteng,Democratic Alliance Gauteng,≤100
102265308016316,Al Jama-ah,Al Jama-ah,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
614441158766955,Vote Dr Sipho P. Malapane 2024,Sipho Pienaar Malapane,≤100
141100792595323,Community Chest Durban,Gordon Mc Donald,≤100
1018230624896572,Siyakwazi Youth Network,Hamlet Enrico Johannes,≤100
311936835992045,Dear South Africa,DearSA,≤100
748709935278469,Zelna Jansen Consultancy,Zelna Moira Jansen,≤100
144985128871748,City of Cape Town,Sanelisiwe Owethu Ntabeni,≤100
34440108608,Net Impact,These ads ran without a disclaimer,≤100
123492901131057,TechCabal,These ads ran without a disclaimer,≤100
190126634445277,Africa Defense Forum ADF Magazine,These ads ran without a disclaimer,≤100
7975984239,Desiring God,These ads ran without a disclaimer,≤100
101812251815461,Traveler Door - Magazine,These ads ran without a disclaimer,≤100
110581751226230,Traveler Door - the 1000 page,These ads ran without a disclaimer,≤100
1556481434584901,Paul Xavier,These ads ran without a disclaimer,≤100
314687429173912,Traveler Door,These ads ran without a disclaimer,≤100
136235250405370,The Fashion Ball,These ads ran without a disclaimer,≤100
107753762060349,MAKE MDPI,These ads ran without a disclaimer,≤100
