Page ID,Page name,Disclaimer,Amount spent (BAM)
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
147315858633088,Istinomjer,Istinomjer,≤100
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100
1676047195961611,Impuls,"Udruženje građana ""Impuls""",≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
109652028193268,Revizije info,Revizije info,≤100
417853371621843,Mirnes Ajanović za gradonačelnika Tuzle,Mirnes Ajanović,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100
197596636939679,tacno.net,Tacno.net,≤100
112724472142155,Pomak Bihać,Pokret za Modernu i Aktivnu Krajinu POMAK,≤100
106460785543001,Business Ombudsman Initiative in BiH,West East Forum for Ethics and Compliance,≤100
753740401664958,Omer Berbic,Omer Berbic,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
506759763041477,Čapljina u srcu,Pero Previšić,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
1607622842896752,interview.ba,Fondacija Infohuse,≤100
107158445278300,ŽIVOT Stranka,Dražen Ivanović,≤100
102291838392541,Circular Economy Beacons,These ads ran without a disclaimer,≤100
463772493979276,Anuga FoodTec,These ads ran without a disclaimer,≤100
2148421271917226,Nedim Salihagić,Salihagić Nedim,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
104013541845788,Xinchen-Gerald Xu,These ads ran without a disclaimer,≤100
131189377574,MDPI,These ads ran without a disclaimer,≤100
188140874572413,Charles Darwin Foundation,These ads ran without a disclaimer,≤100
102500518635499,ENTR en,These ads ran without a disclaimer,≤100
108018775010647,Srebrenički.ba,Srebrenica.ba,≤100
100268645491516,İsra Akademi,These ads ran without a disclaimer,≤100
1220117934702141,Français à distance - Французский с Дарьей Петренко,These ads ran without a disclaimer,≤100
147109888636038,Netafim,These ads ran without a disclaimer,≤100
