Page ID,Page name,Disclaimer,Amount spent (LBP)
1428873024044736,المدن - almodon,المدن - almodon‎,9091
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,8970
102023711572671,أساس ميديا -  Asas Media,asasmedia,7303
1680404738865135,Lebanon Elections إنتخابات لبنان,Lebanon Elections,6835
1744356319118477,هنا لبنان,هنا لبنان,6318
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,5167
1438703606372190,Elham Said Freiha,Elham Freiha,3030
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,1712
106197498149118,لبنان الكبير,Grand Lebanon,1515
137195823051820,Maharat Foundation,Maharat Foundation,1515
110470091436602,Ici Beyrouth,Ici beyrouth,1515
164472683608068,Act for the Disappeared,ACT for the Disappeared,439
107698404702208,Alkalima,Alkalima Onlime,318
153063591397681,Amazon Web Services,These ads ran without a disclaimer,≤100
2509759842418472,LebTalks,Lebtalks,≤100
104093387800328,مركز بيروت للاخبار,مركز بيروت للاخبار,≤100
101538412538521,شطرنج / مع محمد صابونجي,These ads ran without a disclaimer,≤100
159655254060987,zChocolat.com,These ads ran without a disclaimer,≤100
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,≤100
347614259651377,Carter Five,These ads ran without a disclaimer,≤100
105319651353770,Jusur,Jusur,≤100
118523236205486,سامر خير - كاتب,These ads ran without a disclaimer,≤100
105319651353770,Jusur,Jusur Arabia,≤100
323356544336,KAFA (enough) Violence & Exploitation,KAFA (enough) Violence & Exploitation,≤100
2319249898311729,National Bloc - الكتلة الوطنيّة,National Bloc - الكتلة الوطنيّة,≤100
107800617419717,MYKA Foundation,Elie M. ElHelou,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
128417954019381,Al-Moltaka,Melhem Boustany,≤100
