Page ID,Page name,Disclaimer,Amount spent (PLN)
312204349288060,Mariusz Gosek,Mariusz Gosek,316
122074554119,EU Social,EU Social,172
237466786344157,European Movement,European Movement International with Facebook ad credits,113
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,≤100
102931488739,Platforma Obywatelska,Platforma Obywatelska,≤100
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,≤100
178362315106,European Parliament,European Parliament,≤100
834495839904474,Michał Cieślak,Michał Cieślak,≤100
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,≤100
199446073725474,BohaterON,Fundacja Sensoria,≤100
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,≤100
57544755889,Amnesty International Polska,Amnesty International Polska,≤100
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,≤100
237466786344157,European Movement,European Movement International,≤100
171404836251745,Marcin Koza Shogun,Polska Liberalna Strajk Przedsiębiorców,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
107099115544539,Zostań Dłużej,Euvic Media,≤100
105636040979969,Polska 2050,Polska 2050 Szymona Hołowni,≤100
737382823002282,Anna Pieczarka,Anna Pieczarka,≤100
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,≤100
107590839282206,BNP Paribas Bank Polska,BNP Paribas Bank Polska S.A.,≤100
178415208919146,Suwerenna Polska,Solidarna Polska,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
101861849611988,Nie dla Tuska,Nie dla Tuska,≤100
335107452998,"InPost - Paczkomat, Kurier","InPost - Paczkomat, Kurier",≤100
475584852475176,Pozytron,POZYTRON Radiologia Medyczna,≤100
806921549371939,Marcin Stępniewski - Radny Miasta Kielce,Marcin Stępniewski - Radny Miasta Kielce,≤100
123910440019,Renew Europe,Renew Europe Group,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
959387840744974,Bezpartyjni Samorządowcy,Ogólnopolska Federacja Bezpartyjni i Samorządowcy,≤100
202473923251760,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Gdańsku,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Gdańsku,≤100
146599018696771,NATO,NATO,≤100
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,≤100
101995462097618,Dajcie Żyć,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,≤100
105849852557018,Centrum Analiz Wyborczych,Akademia Jagiellońska w Toruniu,≤100
100758976350452,LubBezpośrednio.PL - Instytut Demokracji Bezpośredniej,"Fundacja ""Potrafisz Polsko""",≤100
104581499325617,Wybory bez picu,Obywatelska Kontrola Wyborów,≤100
388121531771974,Enexon,Enexon,≤100
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,≤100
