Page ID,Page name,Disclaimer,Amount spent (ZAR)
102765088210163,Action SA,ActionSA,161
817419378298114,Herman Mashaba,ActionSA,133
740116816003959,Western Cape Government,Western Cape Government,128
136956534616,Times LIVE,TimesLIVE,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
100771065462417,UNIFYD,These ads ran without a disclaimer,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
2145594122138312,Action Society,Action Society,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
141100792595323,Community Chest Durban,Gordon Mc Donald,≤100
311936835992045,Dear South Africa,DearSA,≤100
103131862424141,IZWE LETHU PARTY,IZWE LETHU PARTY,≤100
102713381997638,misterkev_inspire,These ads ran without a disclaimer,≤100
589408861751444,UNEP International Environmental Technology Centre,These ads ran without a disclaimer,≤100
19740928752,World Animal Protection,These ads ran without a disclaimer,≤100
101971048046703,Your Daily Game Face,These ads ran without a disclaimer,≤100
213821385393931,Blackwell & Ruth,These ads ran without a disclaimer,≤100
101685991580805,World Utilities Congress,These ads ran without a disclaimer,≤100
