Page ID,Page name,Disclaimer,Amount spent (ILS)
979469898759509,יוסי חביליו - Yosi Havilio,יוסי חביליו - Yosi Havilio,726
638721842824344,עליזה בלוך,עליזה בלוך,706
175285029214345,הציונות הדתית,ציונות דתית,654
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,491
189208555041327,המיזם למיגור העישון,המיזם למיגור העישון בישראל,478
124191360932729,התעוררות בירושלים,התעוררות בירושלים,415
120240631007633,הילה לנקרי-מיוסט,הילה לנקרי-מיוסט,405
124894077550811,ישראל חופשית,ישראל חופשית,296
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,243
110917020553426,Ari Shavit - ארי שביט,Ari Shavit - ארי שביט,211
204780362875106,מקור ראשון,מקור ראשון,191
107217383988190,מגזין אפוק,Epoch Magazine,185
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,142
110125925176216,יוזמת המאה - The 100 Initiative,יוזמת המאה,140
767262423350854,פורום הדיור הציבורי,פורום הדיור הציבורי,137
518230731522883,Laura Wharton לורה ורטון,Laura Wharton לורה ורטון,132
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,127
1073548259341247,לובי 99,לובי 99,118
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,111
243941715737870,אורית סטרוק- orit strouk,אורית סטרוק,102
103085619445870,ניר ברכיה משרד עורכי דין,ניר ברכיה משרד עורכי דין,101
649373828424341,Moshe Lion - משה ליאון,Moshe Lion - משה ליאון,≤100
104451956273575,נאמני תורה ועבודה,נאמני תורה ועבודה,≤100
1662907067255622,איגוד הגז הטבעי,Unik,≤100
146122195591636,שלומי לחיאני - בת ים בראש מורם,שלומי לחיאני - בת ים בראש מורם,≤100
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,≤100
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,≤100
116563891775107,עיריית פתח תקווה,עיריית פתח תקוה,≤100
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,≤100
116031104824063,ניב ויזל,ניב ויזל,≤100
112848572066805,מחאת ההייטק,מחאת ההייטק,≤100
108787681841168,רישיון נשק בקליק,רישיון נשק בקליק,≤100
2588484674623591,Hitorérout - Tous Ensemble Pour Jérusalem,Hitorérout - Tous Ensemble Pour Jérusalem,≤100
877405719007268,מכון ארגמן - Argaman Institute,מכון ארגמן,≤100
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,≤100
221429664638160,קדמה,קדמה,≤100
153277438078760,מרכז קטיף,מרכז קטיף,≤100
159416337497662,Nir Barkat - ניר ברקת,Nir Barkat - ניר ברקת,≤100
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",≤100
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,≤100
108979322204008,יוסי דגן - yosi dagan,יוסי דגן - yosi dagan,≤100
142354389182578,הפורום לחשיבה אזורית,הפורום לחשיבה אזורית,≤100
128834187134576,Ahmad Tibi احمد طيبي,Ahmad Tibi احمد طيبي,≤100
113277668692130,גלי ישראל,גלי ישראל,≤100
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",≤100
645460249284616,דינמיקלאס - DynamiClass,DynamiClass,≤100
178433145502975,Avigdor Liberman - אביגדור ליברמן,Avigdor Liberman - אביגדור ליברמן,≤100
117581211636979,קול רבני לזכויות אדם,שומרי משפט - רבנים למען זכויות אדם,≤100
103467516087241,הפרלמנט המקורי,הפרלמנט המקורי,≤100
117658294683078,ישראלTop5,top5israel,≤100
