Page ID,Page name,Disclaimer,Amount spent (ZAR)
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
101212409076313,VF Plus - Mosselbaai,These ads ran without a disclaimer,≤100
136956534616,Times LIVE,TimesLIVE,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
144985128871748,City of Cape Town,City of Cape Town,≤100
208689879164310,ANC KwaZulu-Natal,Mfanelo Magwaza,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
